3,424,0,0,0
7,708,0,0,140
11,886,0,0,386
15,1062,0,25,609
19,1223,0,81,816
23,1370,0,151,1023
27,1505,0,213,1250
31,1639,0,287,1466
35,1755,0,356,1705
39,1859,0,427,1954
43,1943,0,496,2225
47,2040,0,570,2478
51,2121,0,643,2748
55,2205,0,726,3005
59,2283,0,803,3274
63,2354,0,875,3555
67,2433,0,966,3809
71,2495,0,1049,4088
