epoch,mAP,entropy_loss,relation_loss,overall_loss
0,68.62205505371094,7.332373285170437,0.565325504521345,7.897698789691787
1,81.41709899902344,5.536320766682419,0.6139593792827884,6.150280145965212
2,85.65648651123047,4.899911075216395,0.6328402560295407,5.532751331245939
3,86.94338989257812,4.655012833099444,0.6384649341509661,5.293477767250411
4,89.7669677734375,3.996450378634894,0.6605856995140741,4.657036078148968
5,91.21068572998047,3.726995962396748,0.6735626726931297,4.400558635089873
6,92.26219177246094,3.523740533698917,0.6788829866925771,4.202623520391496
7,91.96049499511719,3.4751464841643336,0.6858481544871505,4.160994638651486
8,93.76019287109375,2.9923004520173957,0.6971371205735506,3.689437572590946
9,95.07054138183594,2.8008158559128864,0.709324155290305,3.5101400112031897
10,95.00302124023438,2.6769644467155196,0.7039244888130584,3.3808889355285774
11,95.43235778808594,2.5192479581047085,0.7151571711761754,3.234405129280885
12,95.72615814208984,2.4855597945630055,0.7164980203186806,3.2020578148816856
13,96.76598358154297,2.165171671139477,0.7222359891677461,2.8874076603072285
14,96.67632293701172,2.2000285480122805,0.7199804524335351,2.9200090004458197
15,97.17925262451172,1.98868030003518,0.7246619488874316,2.7133422489226113
16,97.7002944946289,1.8451314830361283,0.7334455722083001,2.5785770552444283
17,97.23914337158203,1.846342776963854,0.7312748473237467,2.5776176242876008
18,97.754638671875,1.831571777174598,0.7258665678682515,2.5574383450428493
19,97.95638275146484,1.632821312642648,0.7281827049679938,2.3610040176106395
20,98.3292236328125,1.4629195465804103,0.7291630464817125,2.192082593062123
21,98.45535278320312,1.4096777897024193,0.7345408805555403,2.144218670257961
22,98.47653198242188,1.350589796299331,0.7416624453619592,2.09225224166129
23,98.39574432373047,1.4056244695161586,0.7342125720973384,2.1398370416134993
24,98.7882308959961,1.2497363990325292,0.7450897797320308,1.9948261787645603
25,98.96353149414062,1.1836350781304246,0.74453012269438,1.9281652008248038
26,99.05392456054688,1.1328534184003882,0.7380780917641311,1.8709315101645183
27,98.81477355957031,1.2091337816316337,0.7485971989259659,1.9577309805575984
28,99.01432037353516,1.0718881288169333,0.7467950370322741,1.8186831658492073
29,99.00582122802734,1.1042459900122972,0.7461217113654074,1.8503677013777042
30,99.19124603271484,0.9559215652747575,0.7479332300261395,1.7038547953008976
31,99.16014862060547,0.9815975423162321,0.749158619437781,1.7307561617540124
32,99.33741760253906,0.8925807620376024,0.7496926329049625,1.6422733949425663
33,99.29885864257812,0.8596180287467732,0.7507346239284505,1.6103526526752234
34,99.3839111328125,0.8221388769953806,0.7482893621396854,1.5704282391350664
35,99.49519348144531,0.8348976536572756,0.755962534069673,1.590860187726949
36,99.38439178466797,0.8220623110113249,0.7726390282740548,1.5947013392853797
37,99.35819244384766,0.7742212303561815,0.7532213860127458,1.527442616368927
38,99.53582000732422,0.7357068374305912,0.7541404570924831,1.4898472945230743
39,99.48001098632812,0.7577825871887149,0.7654414884661782,1.523224075654893
40,99.57784271240234,0.6298470124869837,0.7634536973305169,1.3933007098175003
41,99.6762466430664,0.6394984564740888,0.7575787552972182,1.3970772117713066
