epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,loss
0,0.480101804720037,0.3420987552551315,0.39951865222623345,0.3343329649766013,0.22577641456038372,0.2695348475119582,0.5931084453747686,0.30364355782705466,0.4016574435024398,0.42603030640137857,0.19209920841449857,0.264799148588363,tensor(22.7746),0.18929811492997978
1,0.6808209483368719,0.43615530459154234,0.5316919984926517,0.5779154667204701,0.3417715265815195,0.4295266818702743,0.7416441528367426,0.39601022174594014,0.5163231856409706,0.635225577904779,0.3056007189952892,0.4126699986416684,tensor(44.9870),0.11999622815185125
2,0.7304797142128094,0.47197263209957957,0.5734388301867895,0.6539781132698794,0.3882555966725751,0.48724323567009026,0.7824748460729839,0.4295194130739428,0.5546035125066524,0.7017007422705352,0.3500921770534632,0.4671260587291493,tensor(51.5077),0.11160269503065953
3,0.7438392912845467,0.4914269227598714,0.5918443324811993,0.6887982853672481,0.419495387891077,0.5214280490284698,0.796147084676238,0.4479845025142198,0.573350213641399,0.7339580297732047,0.3793982997104783,0.5002215753943626,tensor(55.4715),0.10709061636271767
4,0.7599180480536413,0.5044926222075674,0.6064059055215636,0.6932416906028886,0.43358536007197496,0.5334970399529178,0.8118522843380528,0.4584947654768774,0.5860288694552734,0.7403146297752937,0.3915765372262858,0.5122221069244632,tensor(57.5098),0.10443746779281028
5,0.7519495780365345,0.29012447448685186,0.4187014841031436,0.5748014903675959,0.14891621052552365,0.23654875276460008,0.7912022054416876,0.2720715522215811,0.4049072228185861,0.6407452772758424,0.13244184436872394,0.21951086332752645,tensor(33.0576),0.1284040495404723
6,0.7696886446886447,0.4157118127112357,0.5398490606433657,0.6520653842767198,0.30315751479232345,0.41388982942533836,0.813206060075313,0.3827384387107411,0.5205011070317536,0.7029169140212386,0.27287200352014773,0.39313081587450943,tensor(48.5399),0.10909341949584662
7,0.7792757817463118,0.4550325612068255,0.5745660829061385,0.6927971336610191,0.3590055902412071,0.4729366795412692,0.8236732697481046,0.4164537136262468,0.5532043034301514,0.7408819496692052,0.32284984587358145,0.4497254369258916,tensor(52.8487),0.10558211912362894
8,0.7870547945205479,0.4736213007996043,0.5913746075858164,0.7160985609253719,0.3878105565042611,0.5031402984894202,0.8319842829076621,0.4363613881790454,0.572471408873388,0.7640542809153555,0.35306806645528227,0.48296082924955386,tensor(55.6464),0.10296774543749199
9,0.7908016821306989,0.4882944522298244,0.6037764696888617,0.7210739072174127,0.40603152185022334,0.5195232466516734,0.8334482494445721,0.4483966696892259,0.5830899102237705,0.7614703154603211,0.3688514425071471,0.4969725165495672,tensor(57.3887),0.10155446287135629
10,0.7856076035302104,0.4769598549171544,0.5935576528518671,0.7160965073514528,0.39367587095793716,0.508049978052215,0.8287490287490288,0.4396175088615943,0.5744910050630185,0.7562328391794942,0.3613588493611911,0.48903625790538513,tensor(55.9698),0.10322663969347587
11,0.7897282968853545,0.4911796224548677,0.6056617198617605,0.7158737871314889,0.4085202098768351,0.5201893829785639,0.8325850391903203,0.4509521061742643,0.5850332861000455,0.7580417003013625,0.37278072435273046,0.499783746708696,tensor(57.6788),0.10142603266773628
12,0.7947154471544715,0.4995878328249938,0.6135040745052386,0.7345267788547984,0.42392175357654976,0.5375843145789712,0.8351408344630216,0.4570521803643558,0.5907831646244007,0.7691470457500462,0.3856042095815545,0.51368004539344,tensor(59.2167),0.09992654268678866
13,0.7968690095846646,0.5140136839502102,0.6249248346361996,0.7367917718928441,0.4427962560263852,0.5531569163866374,0.8387950036737692,0.47053004698705797,0.6028728348119983,0.7771116960838196,0.4028781396790154,0.5306508665621753,tensor(60.5619),0.09832692378678053
14,0.8031833290718486,0.5178880553952683,0.6297298651831805,0.7472990552485598,0.44888235735097515,0.5608670357736681,0.844693066391874,0.47300305003709503,0.606425702811245,0.7861631847132893,0.40730743266458813,0.5366032540030287,tensor(61.4080),0.09749705456269885
15,0.7912885662431942,0.5031736872475476,0.6151675485008818,0.7272210348661469,0.4326152452021649,0.5425022681585036,0.8350783396450583,0.4635232050119528,0.5961462005353971,0.770222217478673,0.3972193089861965,0.5241326953978298,tensor(59.1548),0.10048089352151335
16,0.7971987720644667,0.5137663836452065,0.6248433505438871,0.7372197872902498,0.4447261678431154,0.5547815945995859,0.8404286553141515,0.47193141538207894,0.6044449136884337,0.7824844662752564,0.40691238370580746,0.535401820493976,tensor(60.5702),0.09861021847636617
17,0.8064433811802233,0.5210205259253153,0.6330470491023363,0.7441751885030556,0.45141443168351564,0.5619510476155825,0.8475849992703925,0.4788146072046822,0.6119363674673409,0.7861262144361586,0.4136535792654753,0.542072677107952,tensor(61.5178),0.0974453719547036
18,0.8090035788284046,0.5310774049954662,0.6412202343924955,0.7573228708075087,0.4648939482632491,0.5761249788518554,0.8502627600604709,0.48681065039980215,0.619138730899274,0.7938196094695074,0.42479604051712394,0.5534336063896695,tensor(62.7356),0.09633144580888009
19,0.8106431805495256,0.5387024977330805,0.6472700259997524,0.7626086346785919,0.47609767512145995,0.5862183717408124,0.8522474729371281,0.4899843376473498,0.6222292010154143,0.8017998813904157,0.431883855083753,0.561382813994548,tensor(63.7383),0.09516686705062728
20,0.8020707616083339,0.5204434918803067,0.6312710911136108,0.7424719952694466,0.44949490436528433,0.5599775943607377,0.8432901063674778,0.47708350506965624,0.6094029693587448,0.7788433478946208,0.41073097800750286,0.5378311939488107,tensor(60.7916),0.09833839496499609
21,0.8063663814796175,0.5283158849229247,0.6383784052990686,0.7529316437125682,0.4610618172485944,0.5719108760919326,0.8463526708788053,0.48586266589728794,0.6173343807279393,0.792238978688836,0.42320232656600165,0.5516965361105477,tensor(62.3835),0.09658617084776908
22,0.8091903719912472,0.533467974610502,0.64301860545992,0.757669409615135,0.46973282889727497,0.5799275640539694,0.849683998850905,0.48763498474981454,0.6196511810611218,0.7915985138210464,0.4272957251993823,0.5550057588290042,tensor(63.1084),0.09604068964603588
