epoch,mAP,loss
0,17.679075241088867,0.28209918044056737
1,43.13081741333008,0.1582639889718694
2,55.62904357910156,0.13231932208790478
3,64.06123352050781,0.11562656687433395
4,66.36115264892578,0.10674131802180489
5,70.23242950439453,0.09908893725294567
6,72.5571060180664,0.09448153508025027
7,74.86070251464844,0.0898490232113894
8,75.03410339355469,0.08835644087359783
9,76.28681182861328,0.08496918257498222
10,77.72290802001953,0.08369127451525041
11,78.6062240600586,0.08020435588010107
12,79.9158935546875,0.07866502564493234
13,80.00922393798828,0.07710285444521872
14,80.12525177001953,0.07675613929911974
15,80.99410247802734,0.07609203052160157
16,80.89192199707031,0.07432243307502244
17,81.64102172851562,0.07282986489598547
18,81.84002685546875,0.07277734438454551
19,81.89327239990234,0.07167205839911701
20,82.81546020507812,0.06936612150224195
21,82.35710906982422,0.07097790277234915
22,83.59837341308594,0.06953387651957076
23,83.00728607177734,0.06980671745383601
24,84.31831359863281,0.06638714528950831
25,83.82876586914062,0.06756677343493515
26,84.3990707397461,0.06796620236510852
27,84.34342193603516,0.06600031471609068
28,85.29571533203125,0.06432924627283348
29,85.40198516845703,0.06347939936490571
30,85.54571533203125,0.06430434604470366
31,84.25312042236328,0.06557602776559168
32,85.35491180419922,0.06196281130945985
33,85.65489959716797,0.06311144294164198
34,86.57794189453125,0.060092783546294014
35,85.5146713256836,0.06358918388046036
36,86.65557098388672,0.06256201857985975
37,85.84258270263672,0.061661685313167715
38,86.60546875,0.0628320311487808
39,86.0350112915039,0.06044025359396885
40,86.46163940429688,0.06023818539999077
41,86.35181427001953,0.060967044684426104
42,87.42431640625,0.06112172898216657
43,86.94551849365234,0.0601235344936388
44,87.04533386230469,0.060241578453389504
45,86.64386749267578,0.060440457459154724
46,86.9254150390625,0.06138138086087603
47,87.13491821289062,0.058857448771927376
48,87.6847152709961,0.058881296485404015
49,87.3536376953125,0.05874716176144331
50,87.84831237792969,0.057774281460672525
51,87.69556427001953,0.05776841187637524
52,87.57330322265625,0.058390237553396486
53,87.99069213867188,0.05734024577843707
54,87.92195129394531,0.056810429657799456
55,87.65753173828125,0.05691962618566387
56,87.23320007324219,0.05889653702170396
57,87.74703216552734,0.058171509104711284
58,87.71786499023438,0.058027110640887614
59,87.43115997314453,0.05772776124846469
60,88.54496002197266,0.05576098933931954
61,88.49557495117188,0.056723327834981074
62,88.02448272705078,0.0566183375691816
63,87.46965789794922,0.05688683880042299
64,87.53347778320312,0.056797479422683476
65,88.20542907714844,0.0561414278191896
66,87.92060852050781,0.0562942874223471
67,88.1608657836914,0.05563045967887311
68,87.79304504394531,0.05663801875508976
69,88.55411529541016,0.05552752349306943
70,88.49472045898438,0.05483783436673971
71,88.2237548828125,0.05624700524824337
72,87.56813049316406,0.056636285010287765
73,89.07744598388672,0.054571830902871744
74,89.126220703125,0.05583282755820402
75,89.11334228515625,0.05473865243834953
76,88.4281005859375,0.05436203794659932
77,88.77828979492188,0.05522683049051681
78,87.92664337158203,0.055703119180924215
79,88.170166015625,0.055631112547597984
80,88.93199920654297,0.05387732990125851
81,88.10115814208984,0.055389054837964746
82,88.44715118408203,0.05501799880994278
83,88.8006362915039,0.05401599425921924
84,88.70726013183594,0.054068535175240726
85,89.16948699951172,0.053779213414179454
86,88.82669067382812,0.0547719285226828
87,88.56710052490234,0.05328449196914653
88,89.1027603149414,0.052925553772717834
89,88.24752807617188,0.05418000795159259
90,88.36042022705078,0.05511629720735508
91,88.09819030761719,0.05565366589255448
92,88.85930633544922,0.05453737246475824
93,88.23616790771484,0.05448215954284117
94,88.50436401367188,0.053702828413028016
95,89.02330017089844,0.054626724835206836
96,88.35822296142578,0.053840209133392686
97,89.31681060791016,0.0535489794867796
98,88.49807739257812,0.05390766564610797
99,89.07183074951172,0.053530641268024017
100,88.2471694946289,0.054655143358078556
101,88.55290222167969,0.054612169430004534
102,88.77661895751953,0.05426964555035126
103,88.73600769042969,0.05403212149663962
104,89.49555206298828,0.05300630151304114
105,88.76676940917969,0.054434421126734016
106,89.06537628173828,0.05370724198219506
107,89.44564056396484,0.05277728845839294
108,88.66804504394531,0.053671586085309794
109,89.140625,0.054177533567541646
110,89.1638412475586,0.05374539735001175
111,88.93990325927734,0.05411645486864704
112,89.53533172607422,0.053796110929941146
113,89.26809692382812,0.05357918468075294
114,89.91950988769531,0.052947981039466484
115,89.33480834960938,0.05394653362815277
116,89.36084747314453,0.053419989407778465
117,89.06741333007812,0.055596088639251695
118,89.6493148803711,0.05244124272931037
119,89.03506469726562,0.05356018380278526
120,89.27103424072266,0.05358207089249771
121,89.0035629272461,0.053946725987693456
122,89.08551788330078,0.052471948888656625
123,89.37110900878906,0.0524628474360524
124,89.28860473632812,0.053416378274095996
125,89.87924194335938,0.05199251012227024
126,89.59439086914062,0.052348591486701346
127,89.67317199707031,0.05374082716287932
128,89.50446319580078,0.053273443260240104
129,89.65568542480469,0.053291339597919964
130,89.56521606445312,0.051029182988752565
131,89.32207489013672,0.05260995155518535
132,89.01871490478516,0.053263889817070205
133,89.470947265625,0.052672237361652045
134,89.08953857421875,0.053138586268279664
135,88.85413360595703,0.05449908761990349
136,90.01118469238281,0.05210391152650121
137,90.23795318603516,0.052573237996515323
138,89.71298217773438,0.05143001568719113
139,89.7859878540039,0.05279385964585021
140,89.27989196777344,0.05355665742277143
141,88.98944854736328,0.05430205410522051
142,88.89300537109375,0.05294642010803111
143,89.67134094238281,0.05278308707988715
144,89.58252716064453,0.05191570948279094
145,89.40968322753906,0.05301035765982714
146,89.38919067382812,0.05259303319072378
147,89.05684661865234,0.052786344654022925
148,88.9881591796875,0.05384379946643288
149,88.55152130126953,0.05401431014297327
150,89.64513397216797,0.05265016303798748
151,89.26274108886719,0.05159704128837091
152,89.48019409179688,0.052321918500965195
153,89.15203094482422,0.05264432298838167
154,89.03273010253906,0.05395074182412064
155,89.5708236694336,0.052857867858017986
