epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,loss
0,0.5112790435371081,0.8015915119363395,0.6243371668617864,0.09443892727951331,0.18091225991726745,0.12409722966684911,0.7162849872773537,0.3982316534040672,0.5118763495851801,0.33372932917465836,0.06425760685842428,0.10776558770988541,13.38828182220459,7.1739546524659366
1,0.5565589353612167,0.8284400424478245,0.6658137882018479,0.26536668986890927,0.20228064587448674,0.22956848598282908,0.7550890585241731,0.41987973116377786,0.5396681063878155,0.6873175651196702,0.07847773294072348,0.14087086838361848,17.41204261779785,6.42968876489246
2,0.5687373315845952,0.8437997523438882,0.6794871794871795,0.30861310035584316,0.22491088396296033,0.26019615703764404,0.7783078880407125,0.43286750398018753,0.5563260202341708,0.786737693525508,0.08850964443430764,0.15911816122588893,21.050691604614258,6.095916897285988
3,0.5754110078627591,0.8550185873605948,0.6878872035889767,0.3078139539093093,0.25397580224027255,0.278315134902715,0.811704834605598,0.4517613736944592,0.5804617309223246,0.8324103590201452,0.09307205361870222,0.1674243410992165,23.296911239624023,5.829763905692648
4,0.587914691943128,0.8776087725504068,0.7041294167730948,0.4377882023989742,0.43372953184033547,0.43574941647622195,0.8507177033492823,0.47170145030067206,0.606894982364319,0.7491044425260296,0.19195732602907611,0.3056039263492365,42.50193405151367,5.429986086510523
5,0.6115055963413166,0.8989738145789101,0.7278848220041544,0.44147434533693325,0.479112406186069,0.4595239623291768,0.8778625954198473,0.4883227176220807,0.6275579809004093,0.8891090832468143,0.23426507465726418,0.37082427844677496,47.149925231933594,4.786762167479239
6,0.6264795607077486,0.9080297134771843,0.7414253736731894,0.5074722308779185,0.549189899425816,0.5275075455900504,0.8947201017811705,0.4975238769013088,0.6394635144350989,0.915265081241399,0.24986701263961528,0.3925641613070147,59.384239196777344,4.49805552631844
7,0.6376686053706224,0.9115513886431983,0.7504004659967962,0.5172044729187135,0.5251192112221175,0.5211317923443254,0.9048982188295165,0.5032725986202017,0.6468114129816983,0.9408309844353931,0.2371941249751058,0.3788706714652165,55.2108154296875,4.329432432888117
8,0.5980684392512221,0.8868458274398868,0.7143772698141423,0.46685886680711336,0.48314556241586404,0.47486260660246654,0.8554101500159591,0.4738330975954738,0.6098532256229378,0.7930852852211292,0.22334943891883396,0.34854211345210023,47.05949401855469,5.274410452551516
9,0.6195086530315866,0.9052166224580017,0.7355941945681851,0.5136574260147172,0.5162905983964085,0.5149706462120236,0.8931297709923665,0.496551724137931,0.6382543470848959,0.9140388444702432,0.2507421338085198,0.3935298644471712,53.500755310058594,4.678163971609743
10,0.6285819702373632,0.9039617969579059,0.7415306492564382,0.5231419938066361,0.5362575009695467,0.5296185615233688,0.9001272264631043,0.5005305978068624,0.6433280290975221,0.8740078616929986,0.2559500847775016,0.3959481624874188,54.18017578125,4.458986343318271
11,0.642643391521197,0.9117282858659119,0.7538945366781249,0.5706668706668002,0.6139706365654598,0.5915272810645867,0.9068066157760815,0.5043339819564833,0.6481755143799022,0.9541803912313243,0.2967271351642636,0.45268128609924035,65.56975555419922,4.236378308470922
12,0.6032471437161756,0.8870026525198939,0.7181102362204724,0.4045736656036921,0.460890521349286,0.43089978874979884,0.8721374045801527,0.48488063660477454,0.6232526423457212,0.7318731469829964,0.22691337652481622,0.3464208202722023,47.37560272216797,5.103100456354274
13,0.626038104543234,0.9064544650751547,0.7405909123744853,0.5573927715901404,0.5146780316300348,0.5351844554765024,0.8969465648854962,0.4986737400530504,0.640981929764746,0.9278463734701304,0.2590067805177146,0.40496754160371334,53.72397994995117,4.589291521611104
14,0.6365546218487395,0.9108753315649868,0.7493998690623408,0.5498018837338164,0.55610381257873,0.552934892598535,0.9036259541984732,0.5023872679045093,0.6457551994544835,0.908635418112877,0.2743088326852086,0.4214006208844125,58.36833572387695,4.391155207430136
15,0.6498181362097077,0.9173158640226629,0.7607370971294325,0.589458190554014,0.6206786854020251,0.6046657069655527,0.912531806615776,0.5079674220963173,0.652638762511374,0.9513227060778775,0.30317088670092257,0.45980840396560885,66.07452392578125,4.10754439211984
16,0.5993068833652008,0.8869826671383092,0.7153045214662673,0.39018243025765187,0.4407301911645744,0.41391879878336674,0.8694683221903853,0.48302087018040324,0.6210346787947697,0.8635108431434022,0.2297030909348142,0.3628770244188555,44.614646911621094,5.16606987705668
17,0.622797423745291,0.9057971014492754,0.7381003816519046,0.5141857715492429,0.525875068856111,0.5199647318956954,0.8889949109414759,0.49399080947331214,0.6350829356964327,0.8603333584902508,0.2479233749106378,0.38492299366513477,55.34664535522461,4.613081864728271
18,0.6302500307919695,0.9048629531388153,0.7429940467547554,0.5250739037113865,0.5731762703452308,0.5480716669012577,0.9045801526717557,0.5029177718832891,0.646437095124446,0.9418883708774655,0.2707667093166838,0.4206175670089342,63.45585632324219,4.385342727635652
19,0.6488252293001633,0.9139823008849558,0.7589095451539422,0.5377882112893908,0.5952591739631615,0.5650661580193215,0.9112595419847328,0.5070796460176992,0.6515806231521493,0.9333069628218474,0.2805837005364743,0.4314568507192009,65.91819763183594,4.122232497193433
20,0.5969491121439637,0.8863917890638825,0.7134311351659308,0.3910001771228725,0.439773468758457,0.4139551249151176,0.8496815286624204,0.47212882675632634,0.6069844158798772,0.7775941752307389,0.20947953072977518,0.33004640269904595,43.93293762207031,5.20149234961008
21,0.6259354680407312,0.9038086802480071,0.7396346767178893,0.512168536054586,0.49786762536048684,0.5049168387646766,0.892175572519084,0.49689991142604073,0.6382978723404256,0.9441237295000127,0.2553183510280383,0.4019403982829457,50.899208068847656,4.613778579781073
22,0.6410064773293472,0.9098302687411598,0.7521192633732826,0.5215740928730962,0.5277647046166192,0.5246511378772282,0.9061704834605598,0.5037128712871287,0.6475000000000001,0.9342149438960516,0.27512593508290506,0.4250691669743801,59.7520751953125,4.327914075542043
