agg_iter,mAP,avgloss
0,86.74841621092898,2.80139956769826
1,90.57611650669796,2.668999162891
2,90.94384227258625,2.840053021001448
3,91.09717168828918,2.9257305895941785
4,91.40470611413923,3.0398652848623935
5,91.16348805272443,3.3131229545386693
6,91.02344661081558,3.463288554860523
7,90.5373856280526,3.8209502000528826
8,90.48452666371531,4.114874924260269
9,90.73696648348974,4.284827561491859
10,90.64058811520417,4.190794536926083
11,90.25783932848952,4.377081055273468
12,90.06047036028794,4.684465857366882
13,90.18034443943783,4.902780558809097
14,90.30020430120872,5.033526224087009
15,90.43019569136621,5.003287738441455
16,90.24898301282344,5.162266953288623
17,90.22802223566406,5.56999736357306
18,90.10127009367234,5.650161406863797
19,90.12483511311736,5.781716235535998
20,90.09333890946509,5.8265444340956165
21,90.11477030501159,6.02203331902846
22,90.24558830832179,6.212066637893419
23,89.95653347121197,6.290264926930027
24,89.90816807637455,6.6193754162172525
25,89.7768433418038,6.772357778232875
26,89.93690322635418,6.662051361263775
