epoch,objective_loss,entropy_loss,overall_loss
0,9.002573891050506,1.3634396563669684,10.366013542102404
1,8.190761183477512,1.1544854147419048,9.345246600497303
2,7.916895936249168,0.8895359722671997,8.806431864477267
3,7.678945034172887,0.7089321265934379,8.387877166650856
4,7.600136805491842,0.9787706330323677,8.57890745333046
5,6.632188995932317,0.7098635250975375,7.3420525083116654
6,6.224816935836885,0.616188712750271,6.8410056199237825
7,6.127598407162223,0.5457474462165952,6.673345857365116
8,7.150032360842276,0.7787313377781281,7.928763690268156
9,6.402669920283519,0.6447416910320329,7.047411617959385
10,6.129271054723456,0.57873776023555,6.70800880565765
11,5.945606344065088,0.5604091816267395,6.506015528539185
12,7.156535953473135,0.687728450366646,7.84426438884371
13,6.4753246277001235,0.6085738628912886,7.083898516976909
14,6.1725774282103165,0.527162713799507,6.699740110688909
15,5.972331142729257,0.5060878137873995,6.478418950062651
16,7.240905181617495,0.6366456959657607,7.877550899602809
17,6.413009757448913,0.5718587718571827,6.984868532533101
18,6.041112869408478,0.4941033892760611,6.535216240366555
19,5.823175885874753,0.4952514651854325,6.31842734251812
20,7.2380558791433955,0.637927863628241,7.875983777319549
21,6.440241133331493,0.5399050945119489,6.980146222813115
22,6.110737095972536,0.49837053548188737,6.609107623434367
23,5.908992694441676,0.47067761713057604,6.379670329913971
