epoch,mAP,asym_loss
0,91.94999694824219,8.823118209838867
1,88.53333282470703,7.573989152908325
2,100.0,6.620894908905029
3,100.0,5.9723310470581055
4,94.33333587646484,24.65278148651123
5,90.66666412353516,22.98119831085205
6,94.20000457763672,21.451083183288574
7,95.66666412353516,19.787015914916992
8,90.66666412353516,9.710569381713867
9,100.0,7.969396114349365
10,94.66667175292969,7.012695074081421
11,90.20000457763672,5.496613025665283
12,86.19999694824219,12.627231121063232
13,100.0,9.593249797821045
14,91.19999694824219,8.0217444896698
15,96.66665649414062,6.394160747528076
16,88.53333282470703,10.769625663757324
17,91.66666412353516,8.51150894165039
18,100.0,6.8236002922058105
19,90.20000457763672,5.187277317047119
20,90.86666107177734,11.358399391174316
21,91.0,9.547580242156982
22,98.99999237060547,7.328186273574829
23,97.66666412353516,6.431218147277832
24,89.20000457763672,11.988713264465332
25,90.0,10.700998306274414
26,90.20000457763672,8.352323293685913
27,94.20000457763672,7.046009063720703
28,100.0,11.1408052444458
29,91.66666412353516,9.830020904541016
30,93.19999694824219,8.034817457199097
31,92.53333282470703,6.517785310745239
32,96.0,11.499242782592773
33,96.66665649414062,9.049713850021362
34,95.0,7.745675563812256
35,91.66666412353516,6.058663606643677
36,90.20000457763672,15.815879821777344
37,89.20000457763672,13.229960918426514
38,91.66666412353516,10.056129932403564
39,100.0,8.592583894729614
40,91.0,16.282232761383057
41,90.20000457763672,14.792750358581543
42,98.53333282470703,11.560269832611084
43,91.0,9.815927982330322
44,91.0,14.758281707763672
45,90.20000457763672,12.652312278747559
46,91.0,10.395855903625488
47,96.0,8.857979774475098
48,80.20000457763672,14.99038314819336
49,98.99999237060547,12.58337688446045
50,98.53333282470703,11.67525863647461
51,96.66665649414062,10.160847663879395
52,96.0,15.631053447723389
53,91.66666412353516,13.85115909576416
54,91.66666412353516,12.842886447906494
55,99.33333587646484,11.341658115386963
56,95.20000457763672,16.79011631011963
57,91.0,14.95183515548706
58,89.20000457763672,14.650757789611816
59,91.0,13.268604278564453
60,95.20000457763672,15.995293140411377
61,95.20000457763672,15.05398178100586
62,91.66666412353516,14.192585945129395
63,90.20000457763672,12.668609619140625
64,91.0,16.283868312835693
65,96.66665649414062,15.052035808563232
66,97.66666412353516,14.821959495544434
67,90.20000457763672,13.821563243865967
68,91.86666870117188,16.669906616210938
69,91.66666412353516,15.094264030456543
70,91.0,13.503575325012207
71,89.20000457763672,13.57219123840332
72,87.86666870117188,17.052587509155273
73,90.86666107177734,16.015986442565918
74,84.86666870117188,15.387925148010254
75,90.20000457763672,14.184128761291504
76,84.19999694824219,17.51323127746582
77,89.20000457763672,15.281856536865234
78,93.19999694824219,14.479652881622314
79,90.20000457763672,14.533311367034912
80,86.86666870117188,16.470064640045166
81,88.53333282470703,16.175157070159912
82,90.20000457763672,14.48383903503418
83,94.20000457763672,13.675806045532227
84,90.20000457763672,16.773747444152832
85,91.0,15.866785049438477
86,96.0,14.835699081420898
87,88.53333282470703,15.376634120941162
88,89.20000457763672,17.076190948486328
89,89.33332824707031,16.292494773864746
90,93.19999694824219,15.363243103027344
91,95.20000457763672,14.965567588806152
92,90.20000457763672,17.877899169921875
93,90.20000457763672,16.957034587860107
94,94.20000457763672,15.054084777832031
95,89.20000457763672,15.72392749786377
96,84.19999694824219,18.982842445373535
97,90.86666107177734,17.121769905090332
98,98.53333282470703,15.353439807891846
99,96.66665649414062,15.00577688217163
100,79.19999694824219,18.36959457397461
101,90.20000457763672,17.54561424255371
102,91.0,17.03640842437744
103,91.19999694824219,17.16652488708496
104,89.20000457763672,17.102717876434326
105,96.0,16.5577073097229
106,91.66666412353516,17.029632568359375
107,85.86666107177734,15.723406791687012
108,89.20000457763672,18.29434871673584
109,90.0,17.82574462890625
110,95.20000457763672,17.04580307006836
111,91.0,17.120357036590576
112,90.86666107177734,17.550512313842773
113,85.86666107177734,18.402670860290527
114,90.20000457763672,16.455780029296875
115,87.53333282470703,17.87688159942627
