epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,0.6460956335067749,-1.0,-1.0,-1.0,0.9706743359565735,-1.0,-1.0,0.7907622456550598,-1.0,-1.0,0.0833333358168602,-1.0,-1.0,0.0555555559694767,-1.0,1.0,59.10701751708984
1,-1.0,-1.0,-1.0,-1.0,0.7278138399124146,-1.0,-1.0,-1.0,0.98354572057724,-1.0,-1.0,0.9958333373069763,-1.0,-1.0,0.09090909361839294,-1.0,-1.0,0.0625,-1.0,1.0,64.3433609008789
2,-1.0,-1.0,-1.0,-1.0,0.6386904716491699,-1.0,-1.0,-1.0,0.9795774221420288,-1.0,-1.0,0.9913889169692993,-1.0,-1.0,0.0625,-1.0,-1.0,0.07692307978868484,-1.0,0.5,54.15133285522461
3,-1.0,-1.0,-1.0,-1.0,0.6472582817077637,-1.0,-1.0,-1.0,0.9469509720802307,-1.0,-1.0,0.9632159471511841,-1.0,-1.0,0.06666667014360428,-1.0,-1.0,0.0625,-1.0,0.5,53.109859466552734
4,-1.0,-1.0,-1.0,-1.0,0.8074786067008972,-1.0,-1.0,-1.0,0.8862366676330566,-1.0,-1.0,0.9958333373069763,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,1.0,78.15914154052734
5,-1.0,-1.0,-1.0,-1.0,0.6688492298126221,-1.0,-1.0,-1.0,0.9872494339942932,-1.0,-1.0,0.9958333373069763,-1.0,-1.0,1.0,-1.0,-1.0,0.5,-1.0,1.0,85.86552429199219
6,-1.0,-1.0,-1.0,-1.0,0.692460298538208,-1.0,-1.0,-1.0,0.8862366676330566,-1.0,-1.0,1.0,-1.0,-1.0,0.09090909361839294,-1.0,-1.0,0.5,-1.0,1.0,69.49343872070312
7,-1.0,-1.0,-1.0,-1.0,0.7232664823532104,-1.0,-1.0,-1.0,0.9907216429710388,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.1666666716337204,-1.0,1.0,81.34424591064453
8,-1.0,-1.0,-1.0,-1.0,0.6748316287994385,-1.0,-1.0,-1.0,0.9297552108764648,-1.0,-1.0,0.9776315689086914,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,93.0369644165039
9,-1.0,-1.0,-1.0,-1.0,0.855555534362793,-1.0,-1.0,-1.0,0.8862366676330566,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.5,-1.0,1.0,87.36320495605469
