epoch,precision,recall,train_loss
0,0.5456477600861998,0.40476764826213607,439.81564869600186
1,0.4779211219181033,0.41709580140955305,281.65452037138095
2,0.4086409114739475,0.43358072112588325,189.40032510196463
3,0.23434355164713716,0.4446078705437043,114.40543544993682
4,0.058514668551438,0.47835560931878934,55.31980177935432
5,0.06325857735732021,0.5121994789908915,18.065376926870908
6,0.17742195878835285,0.48400259193252115,6.820313818314497
7,0.17750515964101343,0.5151633427423589,3.598777336232803
8,0.10706802961580895,0.5080591799581752,3.261459406684427
9,0.2601570390603122,0.47635552813025084,3.168415237875546
10,0.1263002713813501,0.5239463514264893,3.7910001979154697
11,0.1957704704254866,0.47219279627589616,3.0255586680244
12,0.3447616481605698,0.492465532877866,2.7782495863297405
13,0.07280156060176736,0.5391753973329768,2.707160669214585
14,0.12186412096900096,0.5041803016382105,2.80661977038664
15,0.15219264455577908,0.43597500289187713,2.642831283457139
16,0.11568263260757224,0.47611646135063734,2.476114932228537
17,0.297577491030097,0.5245735557640299,2.703843453351189
18,0.1627247852875906,0.5013190367642572,2.5483729138093834
19,0.2397590507479275,0.5078121739275315,2.5613756881040683
20,0.15702025493716493,0.47242493971305727,2.976539205102359
21,0.13493473017040422,0.5033167815383743,2.5692054944879867
22,0.07918108364238459,0.5322150588035583,2.778145902297076
23,0.13644292424706853,0.4840268319582238,2.6683358865625717
24,0.08982795279692202,0.5331232442575342,2.7820392215953156
25,0.0821888545418487,0.4618545104475582,2.82172996857587
26,0.30588732177720346,0.5053234161699519,2.671680632759543
27,0.06973842071259723,0.4611209788743188,2.872418810339535
28,0.06458818101707627,0.47233096816960507,2.766164877835442
29,0.10118063298218391,0.48187246480408835,2.824642125297995
30,0.11372790880063004,0.48531271736411485,2.8155416881336883
31,0.0739542993114275,0.5202280002481798,2.8776852944317985
32,0.12275213989264824,0.5294696916552151,2.650426373762243
33,0.13515006783692277,0.5059659183025361,2.790072763667387
34,0.2414378781309899,0.4791920307804557,2.746690637925092
35,0.35125284828245645,0.5317933857440947,2.7418622549842384
36,0.12300560404272642,0.46948823245132665,2.8337793630712174
37,0.16423121390535547,0.4924366228720721,2.6916473753312053
38,0.14680378160932483,0.4889559815911686,2.8607747134040378
39,0.3496939601267086,0.4967103504082736,2.7395397214328545
40,0.08946593500235502,0.49791993989663963,2.886204887838925
41,0.13501860113704905,0.5021837046917748,2.724175523309147
42,0.34363551646032753,0.41902693843140326,2.8450031701256253
43,0.1051249270710875,0.5301432662150439,2.883425193674424
44,0.05358342596274965,0.46586271419244657,2.8640379625208237
45,0.3486991545514149,0.47922702484271107,2.7150821966283463
46,0.15054420644746105,0.5330234608229468,2.9489739221685074
47,0.09041366287890602,0.4962654665989034,2.8862070336061363
48,0.0961756846484016,0.49342001273351555,2.71244057487039
49,0.10491377586389287,0.49594656947781063,2.7508956544539513
50,0.09229149472187549,0.5086189473376556,2.924590096754186
51,0.14508404692306237,0.49632357323870946,2.543916239457972
52,0.3592335583970827,0.44416605374392343,2.5442269549650303
53,0.27800169455654483,0.5113926477292006,2.634961114210241
54,0.16390999362749212,0.47563586077269393,2.510297649046954
55,0.12420232769320994,0.44459281686474295,2.5937871932983394
56,0.07231041438439312,0.5165350226794972,2.6357780063853546
57,0.0745825506746769,0.478768007720218,2.634007075253655
58,0.31391088752185603,0.5110387135954465,2.6210268245023842
59,0.30204660248230486,0.5134514841963264,2.4775169176213883
60,0.12396419344141206,0.4662856128724182,2.7856379957760082
61,0.06554275323801181,0.49360493000815897,2.5776718504288616
62,0.05828763303511283,0.47248296877917123,2.4711912379545327
63,0.10441154405912932,0.49032578047584086,2.548984639784869
