3,1487,386,1391,928
7,3513,963,1491,2417
11,5645,1638,1533,3760
15,7790,2311,1578,5089
19,9872,3110,1640,6338
23,12158,3815,1671,7508
27,14221,4657,1722,8744
31,16628,5399,1738,9771
35,18831,6250,1777,10870
39,20857,7216,1828,12019
