epoch,mAP,support_loss,query_loss
0,86.66666412353516,5.58361291885376,5.129815578460693
1,93.33332824707031,5.455976486206055,5.068017482757568
2,85.41666412353516,5.343050003051758,5.049198627471924
3,89.58332824707031,4.98856782913208,5.248344421386719
4,83.33332824707031,5.671581745147705,5.709325790405273
5,100.0,5.7080206871032715,5.472992897033691
6,87.5,5.5937113761901855,5.25241756439209
7,86.66666412353516,5.4860734939575195,5.347991943359375
8,100.0,5.902316570281982,6.696883678436279
9,90.0,6.13813591003418,6.212403774261475
10,90.0,6.106724739074707,6.334043979644775
11,100.0,5.7068281173706055,6.316407203674316
12,100.0,6.172377586364746,5.72569465637207
13,100.0,5.659395217895508,5.9179534912109375
14,100.0,5.585936069488525,6.007236480712891
15,100.0,6.601118087768555,5.238419532775879
16,100.0,6.631743907928467,7.209967613220215
17,100.0,6.595108509063721,6.483220100402832
18,100.0,6.332464218139648,6.295400142669678
19,87.5,6.310930252075195,5.951192378997803
20,90.0,5.711183071136475,5.954473495483398
21,90.0,5.242757320404053,6.70161771774292
22,100.0,5.679168701171875,5.728487014770508
23,96.66665649414062,5.5759992599487305,5.679078102111816
24,90.0,6.354532718658447,6.583498001098633
25,100.0,7.39909553527832,5.996453285217285
26,100.0,6.479386806488037,6.355844497680664
27,100.0,6.904614448547363,5.3054351806640625
28,100.0,7.347819805145264,7.416394233703613
29,100.0,7.855049133300781,6.311710357666016
30,100.0,6.708136081695557,7.148476600646973
31,100.0,5.898703098297119,7.174646377563477
32,90.0,6.724973201751709,7.359136581420898
33,95.83332824707031,7.68494987487793,6.937935829162598
34,90.0,6.061403751373291,7.450343132019043
35,100.0,6.561624526977539,7.256743431091309
36,100.0,7.460972785949707,6.548839569091797
37,95.83332824707031,7.808051109313965,6.511814117431641
38,100.0,6.963390350341797,6.434499740600586
39,100.0,6.05470085144043,6.920052528381348
40,100.0,7.796998977661133,5.913809776306152
41,93.33332824707031,7.1318583488464355,6.763428211212158
42,100.0,5.792047023773193,7.204995155334473
43,90.0,6.445765972137451,6.687134742736816
44,100.0,8.032833099365234,6.066042423248291
45,96.66665649414062,7.107311248779297,7.0482659339904785
46,100.0,6.867079734802246,6.5773186683654785
47,90.0,6.153591156005859,7.564953327178955
48,90.0,7.182953357696533,7.540484428405762
49,90.0,7.267581939697266,7.34014368057251
50,100.0,6.449328422546387,7.594385623931885
51,100.0,6.4155144691467285,7.649986267089844
52,100.0,8.679430961608887,6.631963729858398
53,96.66665649414062,7.374698162078857,7.0010881423950195
54,100.0,6.711469650268555,6.938823699951172
55,100.0,7.384099006652832,5.869905471801758
56,89.58332824707031,8.140886306762695,7.379140853881836
57,90.0,7.227285385131836,7.828414440155029
58,100.0,7.161042213439941,6.829018592834473
59,100.0,6.767640113830566,7.047269821166992
60,90.0,6.562788963317871,8.190864562988281
61,88.33333587646484,7.229346752166748,7.608550071716309
62,100.0,7.351959228515625,7.2557477951049805
63,100.0,7.478671550750732,6.0665435791015625
64,100.0,8.154863357543945,8.02425765991211
65,83.33332824707031,7.794487953186035,7.289651870727539
66,90.0,6.9106340408325195,8.302577018737793
67,90.0,6.565217971801758,7.984976768493652
68,100.0,8.326112747192383,6.3411431312561035
69,87.5,7.337002277374268,6.863856792449951
70,100.0,7.46037483215332,7.304372787475586
71,90.0,6.04447078704834,7.517942428588867
72,90.0,7.2411394119262695,9.204015731811523
73,100.0,7.650689125061035,7.124367713928223
74,100.0,7.462273597717285,7.29887056350708
75,93.33332824707031,7.304655075073242,7.36564826965332
76,90.0,6.870630264282227,8.4337797164917
77,95.83332824707031,8.360344886779785,6.742095947265625
78,100.0,7.4821672439575195,7.322256088256836
79,100.0,7.907839298248291,6.553804874420166
80,100.0,6.766425132751465,8.34173583984375
81,100.0,7.809144020080566,7.330891132354736
82,95.83332824707031,8.823625564575195,7.264729022979736
83,100.0,6.604799747467041,7.718533515930176
84,100.0,7.35938835144043,7.639385223388672
85,96.66665649414062,7.53219747543335,7.534049034118652
86,87.5,8.354825973510742,6.457565784454346
87,90.0,6.84859561920166,8.465836524963379
88,100.0,8.14399528503418,7.726670265197754
89,100.0,7.662668704986572,7.303282737731934
90,100.0,7.767038822174072,7.0224995613098145
91,90.0,6.817902088165283,7.006457328796387
