epoch,mAP,train_loss
0,52.62002182006836,4.121083288379081
1,65.73831176757812,3.3400750235384806
2,70.41999816894531,3.0617228127076404
3,71.82215881347656,2.944206509454637
4,75.26354217529297,2.7076484008326633
5,77.30278015136719,2.570961828130176
6,76.7766342163086,2.577014052211499
7,78.04415130615234,2.4856217155765696
8,82.0467758178711,2.240786293101351
9,84.1250991821289,2.147099113697266
10,83.82903289794922,2.1705909714923233
11,85.68669891357422,1.9761908067585523
12,86.15044403076172,1.8658989808169812
13,87.57622528076172,1.7863851470697407
14,87.50914001464844,1.8246884348655021
15,87.99030303955078,1.793815271416101
16,89.730224609375,1.5894366028994895
17,90.3653335571289,1.599344660847267
18,91.06646728515625,1.561000920686586
19,90.40518188476562,1.5340099851890314
20,90.945556640625,1.414038812050176
21,92.30279541015625,1.4174982092308526
22,91.86486053466797,1.449948579152355
23,92.88059997558594,1.3819641748287743
24,94.46537780761719,1.1573297411573928
25,93.73918914794922,1.2561515403736117
26,93.90841674804688,1.2352119125227319
27,94.22957611083984,1.1716570110452325
28,95.07210540771484,1.074100874192337
29,95.57482147216797,1.061234987160558
30,95.3194351196289,1.0728069863697347
31,94.5218276977539,1.0735330665037444
32,95.6809310913086,0.9863142893578509
33,95.26823425292969,0.9794893319028735
34,96.00068664550781,0.9836171761313937
35,95.11698150634766,1.014538927476848
36,96.39502716064453,0.8943795424226025
37,96.79277801513672,0.8360514681170939
38,96.43103790283203,0.9015838166047048
39,96.68793487548828,0.8735709874948636
40,97.28471374511719,0.7533209527268689
41,96.61935424804688,0.8324689799473086
42,96.97523498535156,0.7547425460434298
43,97.2728042602539,0.8095799211353116
44,97.2177505493164,0.7408409795292108
45,97.40971374511719,0.7331462845298893
46,97.6730728149414,0.7435754051375767
47,97.31070709228516,0.7346827636140384
48,97.4412612915039,0.6949608371217553
49,97.65625,0.7008362667085879
50,97.79812622070312,0.6451024759931365
51,97.69011688232422,0.680551323523582
52,97.81558990478516,0.6174054510434875
53,97.70113372802734,0.671667823435649
54,97.48915100097656,0.67288321733713
55,98.1439437866211,0.625928817750294
56,98.4841537475586,0.5579962979995552
57,98.15472412109375,0.5993526496231347
58,98.01583099365234,0.6228338819688606
59,98.05535125732422,0.5980733057490646
60,98.08627319335938,0.5780037269194739
61,98.4869613647461,0.5343890940575309
62,98.42684936523438,0.540307410180462
63,98.27362823486328,0.5705489048644975
64,98.55049896240234,0.553616914626866
65,98.31522369384766,0.5681985319090839
66,98.47396087646484,0.5376666038202826
67,98.79379272460938,0.5282423799943515
68,98.47386169433594,0.49401451945205593
69,98.57775115966797,0.5098651854906947
70,98.90314483642578,0.4886335484273271
71,98.76779174804688,0.47304723523457926
72,98.88794708251953,0.4755859205931041
73,98.67240905761719,0.47966524314459513
74,98.7737808227539,0.4799849671257086
75,98.67388916015625,0.4695304225502471
76,98.95785522460938,0.4391971093008616
77,99.03914642333984,0.43058383895653346
78,98.80121612548828,0.4511105529922613
79,98.78729248046875,0.46870708734716854
80,98.74813079833984,0.4601610355413327
81,98.8970947265625,0.4546091817389695
82,99.10975646972656,0.41062960877921934
83,98.96685028076172,0.44410929376123776
84,98.84950256347656,0.43309466697632987
85,99.04715728759766,0.42226893765947787
86,98.80799865722656,0.4141850715046534
87,98.9160385131836,0.43951258428360074
88,98.88274383544922,0.4303985886196364
89,98.98944091796875,0.4258146513680239
90,99.11528778076172,0.4131653648569557
91,99.0711669921875,0.43504628371678894
92,99.06654357910156,0.41753203709002706
93,99.31248474121094,0.3615676150169241
94,99.20836639404297,0.39181439125774775
95,99.0422592163086,0.440649137714775
96,99.12216186523438,0.38944354581648294
97,99.15309143066406,0.3700934867887409
98,99.19189453125,0.3989429913310672
99,99.12390899658203,0.3912137287807837
100,99.03099060058594,0.41230639202113323
101,99.04230499267578,0.3955297150936964
102,98.99215698242188,0.3828061260117569
103,99.10636138916016,0.38038551700541373
104,99.15152740478516,0.3997314292300646
105,99.21587371826172,0.3979300800537226
106,99.15127563476562,0.39167902369439245
107,99.20649719238281,0.3979381770052708
108,99.15996551513672,0.35137845709800847
109,99.1572265625,0.3578835343222465
110,99.34876251220703,0.37020260137613364
111,99.45906066894531,0.34480966250602363
112,99.4075927734375,0.35674653584749594
113,99.23524475097656,0.3673059911356303
114,99.2243423461914,0.37248710723970946
115,99.4161605834961,0.339687005983133
116,99.17267608642578,0.3805817600809447
117,99.36553955078125,0.33941147913478076
118,98.96503448486328,0.37451173713080055
119,99.31118774414062,0.36152867633571484
120,99.14981079101562,0.3863841025220795
121,99.13578033447266,0.3653179978733456
122,99.21914672851562,0.34501324530912586
123,99.27301025390625,0.3593892989263309
124,99.2075424194336,0.3756891523221539
125,99.35089874267578,0.3701253138725739
126,99.31747436523438,0.3689892095750195
127,99.2761459350586,0.39542577369469456
128,99.02645874023438,0.37640629573452183
129,99.43421936035156,0.3376896302786458
130,99.01375579833984,0.39082761307091485
131,99.28451538085938,0.35827181304740474
132,99.44038391113281,0.3541423783275312
133,99.25516510009766,0.3520268073684301
134,99.37486267089844,0.34401804400975167
135,99.48834228515625,0.3292846839583843
136,99.36004638671875,0.34690364497444104
137,99.31470489501953,0.32253718932223774
138,99.4463119506836,0.34583629924492953
139,99.50363159179688,0.3144707238519989
140,99.36029052734375,0.353110900668173
141,99.23407745361328,0.3509698638197888
142,99.24508666992188,0.3569488875976504
143,99.25230407714844,0.36350621099602004
144,99.13732147216797,0.37686390649745716
145,99.34388732910156,0.3777157161798373
146,99.11564636230469,0.3956785479057615
147,99.32968139648438,0.32228545033659134
148,99.32290649414062,0.3720280582210972
149,99.08281707763672,0.3842942550154752
150,99.14786529541016,0.38345601004722085
151,99.43270874023438,0.32955083585605643
152,99.14936828613281,0.38079514453223995
153,99.09111022949219,0.38917411860205925
154,99.40045166015625,0.34752456058762926
155,99.41822814941406,0.3293582811028587
156,99.24720001220703,0.3805743774132833
157,99.2151107788086,0.39325800278186
158,99.31774139404297,0.34723397683961
159,99.05341339111328,0.3678979954713717
160,99.17098999023438,0.3696173235077616
161,99.26712036132812,0.3768182877810147
162,99.47135925292969,0.3632227595735071
163,99.34991455078125,0.36045707443102093
164,99.30089569091797,0.3631865793568636
165,99.14482879638672,0.39787341409311594
