3,0,123,0,37
7,0,283,0,37
11,0,440,0,40
15,0,566,34,40
19,0,655,105,40
23,0,738,182,40
27,0,819,261,40
31,0,901,339,40
35,0,983,417,40
39,0,1064,496,40
43,0,1144,576,40
47,0,1226,654,40
