epoch,mAP,entropy_loss,relation_loss,overall_loss
0,81.94999694824219,10.496220928418447,10.456535576784777,20.952756505203226
1,94.20000457763672,7.156290852062487,9.567166218016371,16.723457070078858
2,97.08334350585938,4.735052535959117,8.862117892119086,13.597170428078202
3,100.0,3.003562353746302,7.331279115184943,10.334841468931245
4,87.53333282470703,7.663887532202981,2.9506080499968186,10.6144955821998
5,96.53333282470703,6.234106152850563,4.295288112502421,10.529394265352984
6,99.33333587646484,4.993077149030637,3.534663728150285,8.527740877180923
7,92.94999694824219,3.9882840725548427,4.694122665898705,8.682406738453547
8,90.0,7.395456922457585,5.083752568166171,12.479209490623756
9,89.33332824707031,6.421694315659881,4.58447354403817,11.00616785969805
10,99.33333587646484,4.80122749527769,4.939022960327497,9.740250455605189
11,98.33334350585938,3.669800583724199,5.957170282680287,9.626970866404486
