epoch,mAP,entropy_loss,relation_loss,overall_loss
0,28.344970703125,16.468632170131265,5.134389845387474,21.60302201551874
1,63.5456428527832,4.735152505840751,2.844172154495571,7.579324660336323
2,70.81233978271484,3.3709151140946694,2.2859748348700726,5.656889948964743
3,95.33580780029297,2.691362913565141,2.155205532367968,4.8465684459331095
4,68.30815887451172,12.420451234801837,2.753518871331571,15.17397010613341
5,69.43128204345703,5.131493631750915,2.6131271656784367,7.744620797429353
6,70.4779052734375,4.207241918879749,1.9401333095519715,6.147375228431722
7,90.8312759399414,3.214129684966573,1.9684543305246032,5.182584015491176
8,77.50665283203125,12.235259059964717,2.4207314868001295,14.655990546764844
9,86.31359100341797,4.752403301947004,2.7482692697690703,7.500672571716075
10,87.79293060302734,4.108118806159188,1.9783795137253453,6.086498319884532
11,90.16133117675781,3.2731291946876895,2.077223957377854,5.350353152065545
