epoch,mAP,entropy_loss,cosine_loss,overall_loss
0,21.906667709350586,9.914788007736204,0.5284190853436788,10.443207073211669
1,24.28469467163086,8.220977592468264,0.5291615168253581,8.750139101346333
2,28.63519859313965,7.079871559143067,0.523576259613037,7.603447691599527
3,31.369205474853516,6.804447793960572,0.5144641160964967,7.3189118862152105
4,61.97365951538086,7.182125918070475,0.5655850728352864,7.747710943222045
5,75.64944458007812,5.616975975036621,0.5612951119740804,6.178271118799845
6,69.87027740478516,4.749782427151997,0.5631536722183228,5.312936115264893
7,84.42623138427734,3.8741634686787925,0.5641953150431315,4.438358751932779
8,66.83740234375,6.348840876420339,0.5140939434369405,6.862934867540996
9,81.70886993408203,5.063730923334758,0.5091275533040365,5.5728584607442215
10,74.32928466796875,4.252894218762716,0.5100174824396768,4.762911685307822
11,84.47313690185547,3.824992813666662,0.5123836199442544,4.337376443545024
12,77.6903305053711,6.4387271444002785,0.47882633209228515,6.917553480466206
13,73.4946517944336,4.716877421736718,0.4755129913489024,5.192390485604603
14,85.2989273071289,4.35059327284495,0.4773906330267589,4.827983943621318
15,87.78801727294922,3.5039675831794734,0.478051894903183,3.982019472122193
16,65.74160766601562,6.5680263121922815,0.4514391283194224,7.019465406735737
17,82.17416381835938,4.81991171836853,0.44781706730524695,5.267728837331136
18,84.42501068115234,4.116602842013042,0.4477237145105997,4.564326572418213
19,87.91893005371094,3.8915473381678254,0.44890094598134356,4.340448307991028
20,75.16111755371094,6.988756084442138,0.42587328553199766,7.414629360040029
21,87.40303039550781,4.525306453307469,0.4247748851776123,4.950081316630045
22,78.5739517211914,3.8934094270070396,0.42547536094983424,4.318884817759196
23,89.13520812988281,3.352034276723862,0.4255799174308777,3.777614227930705
24,83.61343383789062,6.464559924602509,0.40777684847513834,6.872336769104003
25,77.15556335449219,4.956806413332621,0.40319265127182013,5.359999068578085
26,76.36148071289062,4.32401016553243,0.4041569292545319,4.728167088826497
27,91.4853515625,3.7053725481033326,0.4037648042043051,4.109137304623922
28,70.10393524169922,7.029463688532511,0.3925923347473145,7.422056055068969
29,76.7263412475586,4.7172405580679575,0.3905537267525991,5.107794308662416
30,86.7348403930664,3.669766336679458,0.39132620294888815,4.0610925436019905
31,90.12480163574219,3.468887821833293,0.39083323280016585,3.8597210327784213
32,69.3206787109375,6.974444572130839,0.37806602915128074,7.352510674794515
33,76.34969329833984,4.527511791388195,0.375918451944987,4.903430211544037
34,88.21404266357422,3.956543457508087,0.37732350230216977,4.333866985638936
35,86.42866516113281,4.3236418942610415,0.3773215333620707,4.700963445504507
36,75.4070053100586,7.649819537003834,0.36907157897949217,8.01889104048411
37,83.08946990966797,4.9850069602330525,0.3692701856295268,5.354277181625365
38,73.43555450439453,4.435761616627375,0.3696303327878317,4.805391971270243
39,77.55532836914062,3.8487431367238356,0.3698177079359691,4.218560854593913
40,72.63784790039062,7.189709536234537,0.35215837359428404,7.541867876052857
41,75.63693237304688,5.264985342820486,0.3494254390398661,5.6144107739130655
42,88.30693817138672,4.165802852312724,0.34989416797955825,4.515697042147319
43,85.74022674560547,3.9812865058581037,0.3499220470587413,4.3312085231145225
44,76.84627532958984,7.749211271603901,0.34427488446235655,8.093486114343007
45,81.1511459350586,5.164639874299367,0.3448572774728139,5.50949711004893
46,84.7677001953125,4.298033177852631,0.343887726465861,4.641920884450277
47,76.773193359375,4.130722105503083,0.3449188550313314,4.4756409843762714
48,75.20000457763672,7.882783242066701,0.33485374649365746,8.217636998494465
49,86.62593841552734,4.714272085825603,0.3359993735949198,5.050271487236023
50,77.83416748046875,4.289423561096193,0.3360542138417562,4.625477794806162
