epoch,mAP,overall_loss
0,20.794748306274414,217.94883702596027
1,21.97922706604004,174.02922643025713
2,21.191940307617188,157.0337011973063
3,24.33245849609375,157.03370259602863
4,47.77909469604492,248.21361910502122
5,52.7108268737793,246.01883595784508
6,47.12881851196289,245.78601926167806
7,48.27942657470703,245.5158856709798
8,64.16466522216797,21.859524488449097
9,72.53651428222656,16.068319020668664
10,68.93956756591797,14.645379622777304
11,80.12805938720703,13.89352200826009
12,70.62333679199219,11.6407374471426
13,79.35262298583984,6.551437711715699
14,76.0501708984375,5.7271569291750595
15,77.6656494140625,4.518623836835226
16,73.99102783203125,18.05388463338216
17,77.80699157714844,5.978113730748494
18,81.472412109375,5.153838739792507
19,85.97501373291016,4.042974742253621
20,77.32177734375,13.841435360908507
21,81.38118743896484,5.697457365194957
22,72.3119888305664,4.866593195994695
23,75.19283294677734,4.258866238594055
24,79.88695526123047,15.26474373936653
25,82.71722412109375,5.607335448265077
26,77.90918731689453,5.0489317615826925
27,83.00814056396484,4.175667015711466
28,79.9944839477539,17.379241824150085
29,83.05366516113281,5.269053230683008
30,82.50011444091797,5.046738491455714
31,77.59122467041016,4.9477973788976675
32,78.08924102783203,21.876056448618566
33,77.59925842285156,6.154648232460022
34,84.88748931884766,4.978601932525635
35,73.28260803222656,4.352098218599955
