epoch,mAP,support_loss,query_loss
0,71.09297180175781,6.515480041503906,6.132449686527252
1,53.968257904052734,6.3703742027282715,5.766828238964081
2,70.32357788085938,5.911098599433899,5.710885167121887
3,81.10533142089844,5.595739960670471,5.500884592533112
4,73.70502471923828,5.007339775562286,5.111658871173859
5,89.71924591064453,5.607460379600525,4.405950725078583
6,83.93651580810547,4.901772677898407,4.507147252559662
7,95.86687469482422,4.938223361968994,4.150423586368561
8,82.98809814453125,6.090055346488953,5.830652952194214
9,92.6111068725586,5.502564191818237,5.492341697216034
10,58.130950927734375,5.268853187561035,6.089614391326904
11,100.0,5.593745708465576,4.335433006286621
12,95.78704071044922,7.815980076789856,5.634791970252991
13,94.19048309326172,6.950278282165527,5.489911496639252
14,87.41766357421875,6.147319197654724,5.201533734798431
15,67.83333587646484,5.14044052362442,5.285398840904236
16,97.22221374511719,6.7794129848480225,6.063495934009552
17,97.76785278320312,6.2718833684921265,5.691075801849365
18,93.20635223388672,5.51986563205719,5.64444363117218
19,95.07142639160156,6.368720769882202,4.77315890789032
20,73.76984405517578,7.490932106971741,6.678563117980957
21,84.0,6.488260269165039,6.706064224243164
22,65.41666412353516,6.195309638977051,5.715120553970337
23,98.59693908691406,7.101072192192078,4.425268918275833
24,80.52083587646484,6.881205797195435,6.6388227343559265
25,94.38095092773438,6.830580711364746,5.947035312652588
26,82.71542358398438,6.382371306419373,6.138460457324982
27,83.53333282470703,5.887391924858093,5.061673641204834
28,88.85714721679688,8.02374118566513,6.4774147272109985
29,80.20000457763672,6.841123700141907,6.196735322475433
30,96.25,7.353021144866943,5.619187593460083
31,100.0,7.111089706420898,4.782269239425659
32,99.55357360839844,7.185799598693848,5.968054533004761
33,97.5238037109375,6.301185965538025,5.563775062561035
34,87.53334045410156,6.960342884063721,5.113275051116943
35,98.16667175292969,5.671339273452759,4.9977757930755615
36,100.0,7.584782958030701,6.639872431755066
37,63.54166793823242,7.6283934116363525,6.6869412660598755
38,100.0,7.457418441772461,5.014407813549042
39,96.33332824707031,6.2034735679626465,5.61574387550354
40,96.66665649414062,8.103703379631042,5.447026371955872
41,96.30422973632812,6.765649080276489,6.093428254127502
42,80.0,7.089936137199402,5.26238614320755
43,98.96825408935547,6.226986646652222,5.13098880648613
44,98.75,8.162280797958374,5.529938459396362
45,95.91270446777344,6.256819367408752,6.090758740901947
46,96.02537536621094,6.835364818572998,5.456854283809662
47,100.0,6.264145851135254,5.036320209503174
48,96.5740737915039,8.776440620422363,5.949503064155579
49,97.32142639160156,7.6876678466796875,6.614160537719727
50,99.65277862548828,8.341346740722656,4.959248304367065
51,100.0,6.859951615333557,5.178479731082916
52,98.05713653564453,6.756745934486389,7.021688997745514
53,81.19047546386719,6.949337363243103,7.222641289234161
54,71.82539367675781,7.765369415283203,5.797680616378784
55,81.6031723022461,6.458851456642151,6.690722823143005
56,96.35713958740234,6.749037742614746,7.859889268875122
57,95.338623046875,6.307209610939026,6.654049396514893
58,87.5,6.8813546895980835,6.325934171676636
59,97.09259796142578,6.529991626739502,6.531951427459717
60,81.64021301269531,8.825602173805237,6.9353859424591064
61,94.0,7.62607741355896,6.4370381236076355
62,79.70733642578125,6.9982815980911255,5.735223233699799
63,97.158447265625,7.272323250770569,5.2797068655490875
64,96.5,6.476985216140747,7.774509489536285
65,94.93622589111328,7.418396234512329,6.621289491653442
66,69.60978698730469,6.744653344154358,8.248419046401978
67,100.0,7.607441186904907,5.18262106180191
68,73.61111450195312,8.6788010597229,7.849881529808044
69,97.76077270507812,7.806501030921936,6.1442267298698425
70,92.22222900390625,7.6494245529174805,6.856480956077576
71,87.84391021728516,7.698993802070618,5.982197523117065
72,78.5009765625,8.317262172698975,6.3542492389678955
73,86.36905670166016,7.284560203552246,7.58931040763855
74,100.0,7.092298984527588,6.291130602359772
75,80.3061294555664,6.984830141067505,6.073255658149719
76,81.01246643066406,8.96142840385437,6.703501224517822
77,98.40972137451172,7.407985329627991,7.72494113445282
78,84.0,7.748534321784973,6.245966017246246
79,79.05713653564453,7.274086952209473,6.696972846984863
80,96.52777862548828,9.384560108184814,6.99941223859787
81,94.28571319580078,6.668140172958374,8.376593112945557
82,100.0,9.56670069694519,5.662322223186493
83,83.12222290039062,7.393090724945068,6.7244004011154175
84,98.38095092773438,9.932790994644165,5.784843623638153
85,67.72222900390625,7.635330677032471,8.409438729286194
86,92.5,7.880573630332947,5.038124680519104
87,81.03334045410156,7.373351812362671,6.472683966159821
88,75.54861450195312,6.969705581665039,9.62426882982254
89,95.0,9.640304565429688,5.356471538543701
90,94.82142639160156,7.825768947601318,6.245113372802734
91,71.68650817871094,6.649956226348877,6.938802719116211
