epoch,mAP,entropy_loss,relation_loss,overall_loss
0,64.6417236328125,7.804990044664616,5.317488258156023,13.122478302820635
1,81.52788543701172,6.215518117827929,5.2894781152388886,11.504996233066812
2,86.0980224609375,5.5270059023892255,5.342754078116212,10.869759980505435
3,87.38732147216797,5.3229762840282175,5.404429992379079,10.727406276407295
4,90.13294982910156,4.825286732107724,5.442288980318261,10.267575712425979
5,92.11849212646484,4.470220155341259,5.542493709651199,10.012713864992454
6,92.65739440917969,4.340257402332345,5.602324006080784,9.942581408413135
7,92.9506607055664,4.210681090538183,5.646904946112859,9.857586036651043
8,93.92967224121094,3.9452827005023523,5.737293058005108,9.682575758507467
9,94.89204406738281,3.81070250207768,5.789486572248516,9.60018907432621
10,95.75657653808594,3.541410130712492,5.9075879395101145,9.448998070222613
11,95.82621002197266,3.492903500811929,5.938786670538492,9.431690171350425
12,96.13443756103516,3.3442200490639404,6.004589233356196,9.348809282420138
13,96.73114013671875,3.214080171037642,6.080795015277478,9.294875186315117
14,97.14256286621094,3.074307903689455,6.081920521912172,9.156228425601629
15,97.1213607788086,3.0803726849351083,6.094085205397267,9.174457890332372
16,97.7269287109375,2.7806236881355026,6.147390870583092,8.928014558718601
17,98.26385498046875,2.6578204789188837,6.141104617127568,8.798925096046442
18,98.41810607910156,2.5690096190936718,6.151671384261,8.720681003354672
19,98.2734375,2.632592128353282,6.152565418584911,8.785157546938196
20,98.49998474121094,2.4960930787167928,6.150846463664594,8.646939542381386
21,98.57704162597656,2.4207257450002655,6.202142243429033,8.622867988429297
22,98.5531234741211,2.4228717700608833,6.15053646246196,8.573408232522844
23,98.80058288574219,2.3417201298823294,6.189336644990656,8.531056774872985
24,98.9549789428711,2.2402329713405824,6.194875366910234,8.43510833825081
25,98.9944076538086,2.196911763159078,6.201943606400906,8.398855369559982
