epoch,entropy_loss,relation_loss,overall_loss,relation_loss_for_adj
0,1.725554418779269,0.8253685528481198,2.5509229716273896,0.8258500111194866
1,1.354858088597853,0.3616911269197837,1.7165492155176363,0.3642857851291677
2,1.19759546393798,0.28308299922199187,1.4806784631599708,0.2847900080916174
3,1.167332606218966,0.24308352687591236,1.4104161330948783,0.24439408201372187
4,2.0854258901885956,0.5809385649346129,2.666364455123208,0.5846671940382324
5,1.1190395196749432,0.31348313274735196,1.4325226524222954,0.31523327113537336
6,1.0739257404771316,0.20749134529072022,1.2814170857678522,0.20972251550108897
7,1.0167441541952986,0.1705694369221245,1.1873135911174222,0.17264947646488635
8,2.5530646416451437,0.6171478589140008,3.1702125005591437,0.6253656760536642
9,1.19173339178423,0.36516608643260023,1.556899478216831,0.36774995757685874
10,1.055570104481548,0.23564611634509874,1.2912162208266476,0.2375118068269291
11,1.0596593353065207,0.1760551785724771,1.2357145138789973,0.17610016570503595
12,2.6650262359191816,0.6470258876534513,3.3120521235726335,0.6536218197013806
13,1.1644803071454937,0.38708851992884435,1.5515688270743382,0.3885060495940112
14,1.0770066443400483,0.22950986241214838,1.3065165067521975,0.2316332945810746
15,1.009833387501715,0.21418116453216843,1.2240145520338832,0.21360505913007927
16,3.3236541451426467,0.6379084690952231,3.9615626142378715,0.6452649560749792
17,1.2548993139760416,0.4464849356902963,1.701384249666338,0.44947539411034204
18,0.9943092930444248,0.33917667903051657,1.3334859720749417,0.3404624616729148
19,0.9658803308271989,0.28722250509413005,1.253102835921329,0.28866274061575925
20,3.556535371764077,0.6931379288845834,4.249673300648659,0.7000205460545671
21,1.396847640571629,0.4982834727298029,1.8951311133014321,0.5019826106108997
22,1.044765456165484,0.40030337888505807,1.4450688350505425,0.4018190539182293
23,1.0397716073720726,0.3614415842220218,1.4012131915940944,0.3629770110082824
24,3.7911836825023992,0.6496425526155779,4.440826235117976,0.6581988438483461
25,1.4236663412562596,0.5427536886602169,1.9664200299164762,0.5462311297744792
26,1.1985587699323004,0.42951780142710483,1.6280765713594052,0.4314144910173953
27,1.0295276156015596,0.4040364460632419,1.4335640616648013,0.4049871624471051
28,4.518248271087965,0.6867385657264466,5.20498683681441,0.6940297667455261
29,1.4231277134992588,0.5240607172920919,1.947188430791351,0.5273696930432501
30,1.0078969593041804,0.43498753816356894,1.4428844974677497,0.437024651875259
31,1.0061737570527387,0.3822123885998581,1.3883861456525968,0.3837015865777276
32,5.332464698337688,0.6542508632961948,5.9867155616338845,0.6627573915653194
33,1.463203737964939,0.6021607974510129,2.0653645354159513,0.6056885497937549
34,1.0484506005557799,0.5177882015924282,1.5662388021482074,0.5201968152318469
35,1.2747264965548195,0.4530694592659293,1.7277959558207494,0.4553565013312874
36,5.598429836965617,0.6566004247284738,6.255030261694093,0.6625871585671719
37,1.6869836721677958,0.6020383138584974,2.289021986026294,0.6055275953182689
38,1.0578905317041294,0.5215898306875975,1.5794803623917275,0.5237351385597303
39,1.0338414828140936,0.474278575672917,1.5081200584870107,0.47610284900579974
