epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,asym_loss,dynamic_adj_loss,overall_loss
0,0.3924492385786802,0.8138157894736842,0.5295376712328768,0.10648446742618842,0.33680895809353967,0.16181120883943212,0.6534090909090909,0.22697368421052633,0.33691406250000006,0.4497635752533099,0.06631669144845165,0.11558989625954015,21.850793838500977,259.3518309159713,12.614599292928524,271.9664313576438
1,0.5479394449116904,0.857801184990125,0.6687195278419297,0.2792727353675081,0.34112457612457614,0.3071154297760288,0.6666666666666666,0.23173140223831468,0.3439179286761114,0.7171639248726535,0.06855926051263196,0.12515407275781443,24.27371597290039,138.43063839999107,5.773585926402698,144.20422363281253
2,0.5442148760330578,0.8681608437705999,0.6690373380746761,0.31012523341932824,0.37792863720588304,0.34068613471448883,0.7007575757575758,0.24390243902439024,0.36185819070904646,0.7172344563648912,0.07108918100839862,0.12935705001533604,27.31446075439453,104.68487548828125,4.803430882367222,109.48830760609016
3,0.5464592713876382,0.8782894736842105,0.6737320211960636,0.2998302277368394,0.40609917024645703,0.3449659613173322,0.6704545454545454,0.23289473684210527,0.345703125,0.7320440487516223,0.06856086987418318,0.12537913670272685,29.483440399169922,88.53469813953747,4.278052254156632,92.81275072964755
4,0.5790838375108038,0.4410796576695194,0.5007473841554559,0.33647918160123164,0.3287885296143764,0.33258940273042414,0.7267326732673267,0.24160631994733378,0.36264822134387353,0.48386201698449416,0.1740045120468277,0.2559612640191706,40.40825653076172,30.3947323885831,0.010951518663205208,30.405683690851387
5,0.5449288256227758,0.804862023653088,0.6498673740053049,0.2871181326442403,0.5156150096203707,0.36884591137696543,0.8806818181818182,0.3055190538764783,0.4536585365853658,0.6147701400267153,0.16765723971962576,0.26346384957116886,43.695499420166016,20.616964253512293,0.026576230090788817,20.643540469082918
6,0.5271590465025401,0.8904290429042905,0.6622484045164457,0.3080288253263354,0.5236369068282473,0.38788483178200883,0.9071969696969697,0.31617161716171616,0.468918257464513,0.788512409307354,0.1433038771919876,0.2425303938231158,42.31311798095703,17.700140129436146,0.06110248274423859,17.761242823167283
7,0.5603128859613009,0.8965744400527009,0.6896376995186217,0.3624972820958046,0.5073127396643452,0.42284978259680694,0.9242424242424242,0.3214756258234519,0.47702834799608995,0.9486566622322927,0.1436079753394204,0.2494535808800043,45.90761184692383,16.571430249647662,0.07868242094462569,16.65011271563443
8,0.6192026037428804,0.5006578947368421,0.5536558748635867,0.3289629672541092,0.37741985591151156,0.35152937367549464,0.7747572815533981,0.2625,0.3921375921375922,0.5128587245377654,0.19527399908858986,0.28285085766155277,46.61555862426758,29.242746613242414,0.004638191230200887,29.24738467823375
9,0.6050505050505051,0.7891963109354414,0.6849628359062321,0.31924788562420087,0.5013873293040306,0.39010474288036817,0.8918406072106262,0.3096179183135705,0.45965770171149145,0.6346385960061294,0.16657637918195922,0.26388872571186284,45.766700744628906,19.37523404034701,0.00679784140348519,19.38203170082786
10,0.5669755686604886,0.8884488448844885,0.6922087940344561,0.3297373148586827,0.5376696226707788,0.40878099998945894,0.928030303030303,0.3234323432343234,0.4796867351933431,0.8507989579279092,0.15277561095629602,0.2590367166097727,44.962059020996094,16.67851816524159,0.01839447490849786,16.696912722154096
11,0.5892779939472547,0.8955321944809461,0.7108213820078227,0.3488810644277097,0.5317475576881567,0.4213277862519218,0.9488636363636364,0.3291721419185282,0.4887804878048781,0.9453320792826041,0.16270070048084204,0.2776202911959458,46.65974426269531,15.712754292921586,0.01699314342642372,15.729747468774967
12,0.5921146953405018,0.5444957152274226,0.5673076923076923,0.2860973593988753,0.3851583347081612,0.3283183546236022,0.8169556840077071,0.2794990112063283,0.4165029469548134,0.4971284383191508,0.21065136711391996,0.2959134588449056,44.63103103637695,27.69097189469771,0.005589810236415359,27.696561813354496
13,0.5708409506398537,0.8249669749009247,0.6747703943814154,0.27345162285345764,0.5169500458368892,0.3576936501222068,0.9127134724857685,0.3177014531043593,0.47133757961783446,0.7038798383001411,0.1615759658506661,0.26282119588474867,45.225154876708984,18.36646244742653,0.004433900910292075,18.370896252718836
14,0.5598165902459358,0.8841342988808426,0.6855538540071464,0.31808088440958476,0.5067937462960972,0.3908506748406147,0.928030303030303,0.3225806451612903,0.4787493893502687,0.8457957456255931,0.15180653080804385,0.25741183826210995,44.5525016784668,16.601287234913215,0.011698370058597491,16.61298543756659
15,0.5796422487223168,0.8989431968295905,0.7048161574313827,0.35696809146617114,0.5578493535201167,0.4353533486775567,0.9507575757575758,0.33157199471598414,0.4916748285994123,0.9792281462807818,0.1725330942466004,0.2933754950354562,50.26982498168945,15.414812781594017,0.019496183493174613,15.434308919039639
16,0.5946337926033357,0.541969596827495,0.5670816044260027,0.30528452995732985,0.39915165389109597,0.3459641280041164,0.7866666666666666,0.2729676140118969,0.4052993130520118,0.49758953694365554,0.2360686615270069,0.3202180421918344,46.349761962890625,27.877005143599078,0.011252225784119219,27.88825746016069
17,0.5745535714285714,0.8483849703361899,0.685121107266436,0.30564135043309765,0.5364263820017188,0.3894083040775762,0.9147727272727273,0.31839156229400134,0.4723716381418093,0.8209361515774899,0.2036949225047804,0.3264014336608395,47.92243957519531,17.71650197289207,0.010818157154558734,17.72732010754672
18,0.567001675041876,0.89137590520079,0.6931149219349886,0.35265093944069803,0.5550676477574318,0.4312903364444845,0.9337121212121212,0.3245556287030941,0.48168050806057644,0.8759830698995047,0.17183212022450464,0.28730644411403883,49.75861358642578,16.019733428955078,0.013321596060202202,16.033055088736795
