epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4555256962776184,0.9635234475135803,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0476190485060215,-1.0,0.9208590984344482,59.68818664550781
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9255765080451965,0.9883553981781006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03703703731298447,-1.0,0.9111186861991882,71.55218505859375
2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8060150742530823,0.9354928731918335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1111111119389534,-1.0,0.9860947728157043,70.96784973144531
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5958277583122253,0.953994870185852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571492433548,-1.0,0.9722304940223694,66.62275695800781
4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.520392656326294,0.8931005001068115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000298023224,-1.0,0.9779852032661438,64.78695678710938
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7088442444801331,0.9314277172088623,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.019999999552965164,-1.0,0.9585041403770447,65.46939849853516
6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7490954399108887,0.943763792514801,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0357142873108387,-1.0,0.964007556438446,67.31452178955078
7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7709890604019165,0.9206104278564453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0555555559694767,-1.0,0.9723302721977234,67.98712921142578
8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6933935880661011,0.8807640671730042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1666666716337204,-1.0,0.8360559344291687,64.42200469970703
9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6839950084686279,0.9245327711105347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05000000074505806,-1.0,0.9502034187316895,65.2182846069336
10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7772235870361328,0.8810887932777405,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1666666716337204,-1.0,0.9238013625144958,68.7195053100586
11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8191636800765991,0.8875645995140076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1666666716337204,-1.0,0.8989550471305847,69.30874633789062
12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7777705192565918,0.8758158087730408,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02083333395421505,-1.0,0.9871354103088379,66.53887939453125
13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5064985752105713,0.9218580722808838,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0416666679084301,-1.0,0.9782450199127197,61.20671081542969
14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7992252707481384,0.8793900012969971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03703703731298447,-1.0,0.9628857374191284,66.96345520019531
15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7862667441368103,0.8979290723800659,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05263157933950424,-1.0,0.9560921788215637,67.32299041748047
16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7782013416290283,0.8572173714637756,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0714285746216774,-1.0,0.9606732726097107,66.6880111694336
17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7721180319786072,0.9083585143089294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909361839294,-1.0,0.9377968907356262,67.72956085205078
18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8959162831306458,0.965432345867157,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0714285746216774,-1.0,0.9694971442222595,72.5568618774414
19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6718329787254333,0.9282919764518738,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0476190485060215,-1.0,0.9299502372741699,64.4423599243164
20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9432072043418884,0.8535757660865784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10000000149011612,-1.0,0.9873654842376709,72.10371398925781
21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8466921448707581,0.9217677712440491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571492433548,-1.0,0.9178679585456848,70.72962188720703
22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.817322850227356,0.9431045055389404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000298023224,-1.0,0.9776930212974548,73.45301055908203
23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8072433471679688,0.8892784714698792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,-1.0,0.9727100133895874,69.85579681396484
24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9235690236091614,0.8820073008537292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02500000037252903,-1.0,0.9842005372047424,70.36942291259766
25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8556796908378601,0.9036266207695007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05263157933950424,-1.0,0.9807973504066467,69.8183822631836
26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.845344066619873,0.9269572496414185,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0416666679084301,-1.0,0.977002739906311,69.7742691040039
27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7222094535827637,0.9400382041931152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.043478261679410934,-1.0,0.9783861637115479,67.10279846191406
28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8850366473197937,0.9451665878295898,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.032258063554763794,-1.0,0.9803005456924438,71.06904602050781
29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8841941952705383,0.8907251358032227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1666666716337204,-1.0,0.9430006742477417,72.11466217041016
30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8232740163803101,0.9507161974906921,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10000000149011612,-1.0,0.9024235010147095,69.41033935546875
31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6968296766281128,0.9478518962860107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05000000074505806,-1.0,0.9607846140861511,66.38665008544922
32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8065810203552246,0.7813260555267334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.022727273404598236,-1.0,0.9621672630310059,64.32003784179688
33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.796493411064148,0.8553535342216492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02631578966975212,-1.0,0.8875510692596436,64.1428451538086
34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7174448370933533,0.8663731217384338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0357142873108387,-1.0,0.9038400650024414,63.08430480957031
35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7726125717163086,0.9377149343490601,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.021739130839705467,-1.0,0.9813852906227112,67.83629608154297
36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8847962021827698,0.9331923723220825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0555555559694767,-1.0,0.9884623885154724,71.55016326904297
37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8310766816139221,0.849772572517395,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02857142873108387,-1.0,0.9862974882125854,67.39295959472656
38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7962687015533447,0.9179491400718689,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06666667014360428,-1.0,0.9346430897712708,67.88819122314453
39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7204996943473816,0.9162725210189819,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0555555559694767,-1.0,0.9222248792648315,65.36381530761719
40,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9230736494064331,0.7871158123016357,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02222222276031971,-1.0,0.9908556342124939,68.08168029785156
41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9478307962417603,0.9111325740814209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02222222276031971,-1.0,0.9888983368873596,71.7520980834961
