3,5,70,0,5
7,5,135,0,20
11,5,172,0,63
15,5,214,0,101
19,5,255,0,140
23,5,292,0,183
27,5,331,0,224
31,5,371,0,264
35,5,412,0,303
39,5,454,0,341
43,5,494,0,381
47,5,534,0,421
