epoch,mAP,entropy_loss,relation_loss,overall_loss
0,63.70337677001953,29.763947574499827,9.35420333528579,39.118150909785626
1,86.12415313720703,15.21338844812761,7.8801375402135685,23.093525988341177
2,99.53704071044922,7.177838010375717,6.330741640653652,13.508579651029368
3,100.0,3.506165983241139,4.870165429783643,8.376331413024783
4,92.48783111572266,20.16627884704427,2.330044138109536,22.496322985153803
5,96.41815185546875,12.412826152146193,2.9113248202734274,15.324150972419622
6,97.88835906982422,7.861534616465825,2.705975626612266,10.567510243078091
7,94.4410629272461,5.297566175740681,3.7621975510813623,9.059763726822043
8,96.98474884033203,18.88713936362096,2.0565639604430075,20.94370332406397
9,96.03038024902344,11.644630352628523,2.940268082344722,14.584898434973244
10,97.13970947265625,6.911793759491337,2.9410129220755503,9.852806681566888
11,94.81468963623047,4.452028603000586,3.8866069533781498,8.338635556378735
