epoch,mAP,asym_loss
0,80.0,8.632136344909668
1,93.58333587646484,7.459194183349609
2,100.0,6.527702569961548
3,87.74999237060547,5.975195646286011
4,96.66665649414062,25.67216205596924
5,97.75,24.13206386566162
6,97.66666412353516,22.856245040893555
7,96.66665649414062,20.208884239196777
8,97.53333282470703,10.326436042785645
9,97.53334045410156,8.718595027923584
10,95.66666412353516,7.7238404750823975
11,96.66665649414062,6.470653295516968
12,87.86666870117188,9.320149421691895
13,89.20000457763672,7.6076273918151855
14,96.0,5.921128511428833
15,90.20000457763672,4.9087440967559814
16,91.0,9.240709781646729
17,90.20000457763672,7.606647253036499
18,96.0,5.993791580200195
19,100.0,4.4972898960113525
20,95.66666412353516,11.873636722564697
21,90.20000457763672,10.322019577026367
22,96.0,8.506377220153809
23,87.86666870117188,7.106167793273926
24,94.20000457763672,12.961503028869629
25,96.66665649414062,11.668247699737549
26,98.53333282470703,9.219358921051025
27,97.66666412353516,7.452632904052734
28,96.66665649414062,12.207651615142822
29,85.25,11.78702163696289
30,97.53333282470703,9.495155334472656
31,94.20000457763672,7.353072881698608
