epoch,precision,recall,train_loss
0,0.5347603000700474,0.6842910721898079,0.4681582190096378
1,0.7645361125469208,0.7293067127466202,0.28328347951173777
2,0.7656250298023224,0.7226730436086655,0.2789462246000767
3,0.7633147090673446,0.7509200125932693,0.26705092936754227
4,0.7698337882757187,0.7393583878874779,0.2591550499200821
5,0.7794245630502701,0.7497572377324104,0.2515927515923977
6,0.7779665365815163,0.7493061721324921,0.24849089793860912
7,0.7819229811429977,0.7553509846329689,0.24529068171977997
8,0.782733365893364,0.750876359641552,0.24325976707041266
9,0.7846239209175111,0.7514004781842232,0.2401596661657095
10,0.8227439969778061,0.49743817932903767,0.32090426981449127
11,0.740557074546814,0.7936362624168396,0.267155196517706
12,0.7894325256347656,0.6379596441984177,0.2418276146054268
13,0.7596163153648376,0.7766117826104164,0.2319615986198187
14,0.7913591787219048,0.7362240105867386,0.22657007351517677
15,0.7806058302521706,0.7854031026363373,0.2206367552280426
16,0.7871141135692596,0.7671355828642845,0.21967570111155507
17,0.790526956319809,0.7794943600893021,0.21736618503928182
18,0.7917050570249557,0.7792555168271065,0.21438431181013584
19,0.7977580428123474,0.7877200841903688,0.21175621077418327
20,0.8172212615609169,0.484441882930696,0.3155328705906868
21,0.733844704926014,0.8117271140217781,0.258009085431695
22,0.7973772883415223,0.6558477729558945,0.23219146206974983
23,0.7684836387634277,0.7610305622220039,0.22084523737430573
24,0.7950672656297684,0.7543028071522712,0.21353732235729694
25,0.7988248914480209,0.7785684391856192,0.2096219267696142
26,0.7946738600730896,0.7794343307614326,0.20624303072690964
27,0.8052880764007568,0.7847699895501137,0.20311506837606427
28,0.8046130761504172,0.7916305288672447,0.20016387291252616
29,0.8123410865664482,0.7950236052274705,0.1977892518043518
30,0.8151286393404007,0.45866962149739265,0.3121099174022675
31,0.736443243920803,0.8221482634544373,0.24793951772153375
32,0.7938823327422142,0.6857788562774658,0.22360953129827976
33,0.7837283611297607,0.7437778785824776,0.20988233759999275
34,0.7928746566176414,0.7767545282840729,0.2031774092465639
35,0.8095206618309021,0.7738202065229416,0.1993327345699072
36,0.8037295341491698,0.7937252223491669,0.19339619576931
37,0.8167124316096306,0.7864750251173974,0.19171158224344254
38,0.8203939720988274,0.804366946220398,0.18786522559821606
39,0.8262790068984033,0.7981088384985924,0.18625396862626076
40,0.8245016038417816,0.4449170473963023,0.3095968924462795
41,0.7317365556955338,0.8241289556026459,0.24317798949778083
42,0.7892801836133002,0.6991403847932816,0.21683878079056737
43,0.8007395938038826,0.7254869788885117,0.20204288884997368
44,0.7911549508571625,0.7930233329534531,0.1947765126824379
45,0.8145320415496826,0.7665566131472588,0.19075903668999672
46,0.8069723844528198,0.7952438220381737,0.18575457297265532
47,0.8215911388397217,0.7965405434370041,0.18280408717691898
48,0.829615592956543,0.8087318688631057,0.17814109660685065
49,0.8342225775122643,0.8147410899400711,0.17438923940062523
50,0.8275678902864456,0.42603220138698816,0.30939963459968567
51,0.7308182492852212,0.8252674788236618,0.23689853958785534
52,0.7804745137691499,0.7386947423219681,0.21080571599304676
53,0.8136510401964188,0.7103831171989441,0.19602435827255246
54,0.7951787188649178,0.7924616411328316,0.1851374115794897
55,0.8261895403265952,0.7776629254221916,0.17960572242736816
56,0.8244305998086929,0.7999551966786385,0.17510338686406612
57,0.8278069645166397,0.8088335245847702,0.17099432460963726
58,0.8364445716142654,0.8078092187643051,0.1678151749074459
59,0.8454302400350571,0.8193932697176934,0.16385794803500175
60,0.8196792379021645,0.40254957415163517,0.3109988924115896
61,0.7328449115157127,0.8239443302154541,0.2325498666614294
62,0.7767316922545434,0.7630576044321061,0.203492633998394
63,0.8177572786808014,0.7083504348993301,0.1893842052668333
64,0.7984045073390007,0.7984851822257042,0.1795390099287033
65,0.8242225125432014,0.7908945232629776,0.17322727665305138
66,0.839763879776001,0.8022574186325073,0.16694322787225246
67,0.8407323136925697,0.8223805800080299,0.1624468211084604
68,0.8446090370416641,0.8159209862351419,0.1620002631098032
69,0.8562105968594551,0.8290537968277931,0.15597431361675262
70,0.806595042347908,0.3877168297767639,0.31640939228236675
71,0.7407277822494507,0.824207715690136,0.226457130163908
72,0.7752832248806953,0.7797840312123299,0.1997958607971668
73,0.8323125466704369,0.7090512365102768,0.18271654099225998
74,0.8049076795578003,0.790731206536293,0.17322891391813755
75,0.8244758173823357,0.8065356016159058,0.16711695492267611
