3,68,38,0,318
7,161,38,98,551
11,161,38,313,760
15,161,38,531,966
19,161,38,742,1179
23,161,38,948,1397
27,161,38,1163,1606
31,161,38,1377,1816
35,161,38,1592,2025
39,161,38,1808,2233
43,163,38,2018,2445
47,164,38,2233,2653
