epoch,entropy_loss,relation_loss,overall_loss
0,5.877348393751397,0.483794099131366,6.361142492882763
1,5.639917379798188,0.43290070982776385,6.072818089625952
2,5.417429027218323,0.45688613080038953,5.874315158018713
3,4.9892419603407205,0.40277835229899633,5.392020312639717
4,4.048748648633662,0.5683674857217829,4.617116134355445
5,3.48179901309416,0.5989282070676095,4.080727220161769
6,2.9475323481312405,0.5438031867514096,3.49133553488265
7,2.3343367899208034,0.5485009076212518,2.8828376975420555
8,3.364143779875833,0.7521358605955314,4.116279640471364
9,2.354160656160444,0.607117685364779,2.961278341525223
10,1.855593664293907,0.5052565547052281,2.360850218999135
11,1.252979219161532,0.5078773387741861,1.7608565579357183
12,3.5012140082214653,0.5469814452724611,4.048195453493927
13,2.6732155500538415,0.5423013335402171,3.2155168835940584
14,1.858597757626585,0.4414104268141488,2.300008184440734
15,1.5530686378796907,0.46995735610115563,2.0230259939808466
16,3.7614363162212943,0.5918533493337591,4.353289665555053
17,2.7548367938782325,0.5593924301900212,3.314229224068254
18,2.1070294358359516,0.5425851704196276,2.649614606255579
19,1.7070120703632623,0.42494338265071,2.1319554530139726
20,3.9345834659770986,0.6673740860579834,4.601957552035082
21,3.2869831294274037,0.6434152072400608,3.9303983366674644
22,2.564016245070839,0.6315101540105422,3.195526399081381
23,1.9623455926010158,0.5709298039387732,2.533275396539789
24,3.9617213078102167,0.7679496570596324,4.729670964869849
25,2.9944694153442755,0.6309014000713374,3.625370815415613
26,2.477517750844402,0.6210725477311305,3.0985902985755325
27,1.9531288023010807,0.6257717262125477,2.5789005285136284
28,3.5740374652258438,0.6857147839212855,4.259752249147129
29,2.889443877764454,0.7511450586743184,3.6405889364387725
30,2.6018699259505405,0.6723555104109387,3.2742254363614793
31,2.251695315416962,0.677197767381819,2.928893082798781
32,4.795199009284535,0.7385442185442029,5.5337432278287375
33,4.53616251547487,0.6525911670808238,5.188753682555694
34,3.948038052537039,0.764120961653995,4.712159014191034
35,3.9145068187005587,0.724654872866097,4.639161691566655
36,5.063496551200231,0.657022093811953,5.720518645012183
37,5.134033355718268,0.7485277625428334,5.882561118261101
38,4.9625961083273955,0.6547219662114975,5.617318074538893
39,4.693405715056272,0.7455493649232512,5.438955079979523
