epoch,objective_loss,entropy_loss,overall_loss
0,8.67752886323071,1.267244565739203,9.94477341162464
1,7.538118168159766,0.9405819275391802,8.478700125658953
2,7.234333913793011,0.7371474269521299,7.971481353517561
3,6.955869161262716,0.6336868927276957,7.589556050679044
4,6.516139154080989,0.9725560709912942,7.488695210249967
5,5.974130925678072,0.7508742303129229,6.725005147318361
6,5.5820704288583585,0.6263010359945752,6.208371475260093
7,5.468127409617104,0.5693291104817518,6.037456531373281
8,6.343634324099018,0.7630787906507966,7.106713137298663
9,5.76041299073154,0.594755339086371,6.355168337544437
10,5.357975842460757,0.5093634722645954,5.867339322175927
11,5.238395984841402,0.43791017155089096,5.676306153100634
12,6.379703660490653,0.6191452635974477,6.99884891888452
13,5.80711757442939,0.5326176445793226,6.3397352228719726
14,5.390654613101291,0.46655417458405557,5.857208795648402
15,5.322673084874629,0.4217530294794531,5.744426097819414
16,6.300324697343129,0.6134306177418071,6.913755304598936
17,5.689106178031396,0.5213695171254651,6.210475684473754
18,5.3425481842939195,0.4410781311265456,5.7836263091475875
19,5.183350682889344,0.39089678703910785,5.574247466193303
20,6.359696574942776,0.5636050967627736,6.92330168037818
21,5.721737900738991,0.48396488281075306,6.205702787984616
22,5.3594293606975105,0.4263203425835524,5.785749683935176
23,5.190471089075481,0.40616189400670377,5.5966330041330306
