epoch,mAP,support_loss,query_loss
0,44.19752502441406,17.31878662109375,15.836318016052246
1,52.099246978759766,12.956429163614908,12.537379264831543
2,71.31686401367188,11.321988105773926,11.347034136454264
3,91.1124267578125,11.010562578837076,10.398253122965494
4,94.19258117675781,10.393867492675781,10.216131846110025
5,98.97457885742188,10.379087448120117,9.688010215759277
6,99.9269027709961,10.188298543294271,9.098194122314453
7,99.06144714355469,9.453771591186523,9.573130289713541
8,100.0,9.101209004720053,9.123099009195963
9,99.95671844482422,9.535045305887857,9.108884493509928
10,76.86188507080078,11.188032150268555,10.975095748901367
11,64.02515411376953,10.471913973490397,9.576916376749674
12,80.74039459228516,9.55612818400065,9.336634318033854
13,96.04806518554688,9.674114227294922,8.828502972920736
14,83.18760681152344,9.158966700236002,8.863178571065268
15,98.6644058227539,8.213830629984537,8.527438799540201
16,96.18408203125,8.0340895652771,7.908735911051433
17,99.82451629638672,8.2852733929952,7.7146250406901045
18,100.0,7.862725575764974,7.475230534871419
19,99.6181869506836,7.28030522664388,7.181930859883626
20,83.15036010742188,7.900517463684082,7.449283281962077
21,83.38423156738281,6.367239952087402,6.4273301760355634
22,96.40182495117188,6.4868855476379395,6.200516064961751
23,87.35144805908203,5.963160991668701,5.6698377927144366
24,97.83267211914062,5.921888033548991,5.801797866821289
25,96.04414367675781,5.510750929514567,5.611384232838948
26,96.49925994873047,5.931945323944092,5.876910368601481
27,97.00396728515625,5.6193610827128095,5.673067728678386
28,94.52943420410156,5.449013868967692,5.725029468536377
29,99.83352661132812,5.237228552500407,5.042558352152507
30,77.34127044677734,8.039193789164225,7.486628532409668
31,86.66666412353516,5.932792663574219,5.282200336456299
32,95.39279174804688,4.939916610717773,5.140088717142741
33,99.5352783203125,4.934859752655029,4.6477921803792315
34,99.82906341552734,4.639320055643718,4.245030005772908
35,98.92814636230469,4.1718513170878095,4.360641241073608
36,93.05554962158203,5.21989647547404,4.496333281199138
37,98.70120239257812,4.491667111714681,5.001064618428548
38,97.7685317993164,4.0612742106119795,4.509495894114177
39,99.85901641845703,4.518681526184082,4.232308626174927
40,87.5704116821289,8.833110014597574,7.5295101801554365
41,81.50580596923828,5.584155400594075,5.439697901407878
42,97.7528305053711,5.033492724100749,5.44528325398763
43,95.0235366821289,4.923625151316325,4.824181874593099
44,96.36951446533203,4.431303977966309,4.602337757746379
45,99.94084167480469,4.678062359491984,4.09126075108846
46,92.02481842041016,4.110887209574382,4.496084531148274
47,100.0,4.49641227722168,4.499988714853923
48,99.85713958740234,4.593563159306844,3.889307181040446
49,100.0,3.914206584294637,3.731590827306112
50,86.46014404296875,8.631470521291098,8.18140729268392
51,98.1420669555664,7.115421295166016,5.88608185450236
52,89.67621612548828,5.4660031000773115,5.458557923634847
53,99.82659149169922,4.959899107615153,4.723572731018066
54,99.80980682373047,5.214736143747966,4.577017307281494
55,96.73643493652344,4.264269669850667,4.821414152781169
56,97.5889892578125,4.0588579177856445,4.74993896484375
57,90.02896881103516,4.871560573577881,4.590320110321045
58,99.87478637695312,5.072342872619629,3.6502349376678467
59,99.48623657226562,3.5212156772613525,4.297507683436076
60,87.97305297851562,8.717305183410645,7.8114250500996905
61,91.64132690429688,6.483897050221761,6.6698072751363116
62,89.44444274902344,6.999978065490723,5.85713259379069
63,99.78691101074219,5.590319474538167,4.783515612284343
64,95.09625244140625,4.554264624913533,5.068177620569865
65,86.58324432373047,4.613668759663899,4.940325101216634
66,99.54946899414062,4.8378071784973145,4.886933326721191
67,87.37737274169922,4.399784247080485,4.744193236033122
68,99.72659301757812,4.91886027654012,4.453720728556315
69,99.28252410888672,3.837582985560099,4.0310689608256025
70,98.77449798583984,8.741119066874186,8.482643922170004
71,98.64215850830078,8.161744117736816,6.766034444173177
72,97.01950073242188,6.514747937520345,5.992745399475098
73,97.08403778076172,5.828081766764323,5.760965824127197
74,94.12538146972656,5.687901655832927,5.219267845153809
75,94.05557250976562,4.83396577835083,5.631916046142578
76,97.30777740478516,4.397907892862956,5.2460784912109375
77,99.5902328491211,5.108879725138347,4.9306230545043945
78,90.47618865966797,4.51006539662679,4.328815619150798
79,96.29732513427734,4.597242593765259,4.0499114990234375
80,99.9047622680664,8.399175961812338,8.314532915751139
81,99.01587677001953,7.643620649973552,7.32983382542928
82,97.06465911865234,6.425645033518474,6.796518961588542
83,96.85579681396484,7.795248190561931,6.620291550954183
84,89.58505249023438,5.84689728418986,6.659891446431478
85,99.68644714355469,5.2817338307698565,5.425812880198161
86,85.03054809570312,6.125528971354167,5.420644442240397
87,99.70903015136719,5.953139623006185,5.013038158416748
88,100.0,5.129103660583496,4.72340456644694
89,99.77012634277344,5.1266655921936035,4.733811537424724
90,99.19090270996094,8.85643227895101,9.12475299835205
91,87.57377624511719,8.401296615600586,8.807764689127604
92,99.87615203857422,6.92221721013387,6.630922317504883
93,99.11378479003906,7.055317401885986,6.409835497538249
94,99.68990325927734,6.446295102437337,6.091688474019368
95,87.38912200927734,5.584858258565267,5.818611939748128
96,96.61763000488281,6.006149609883626,6.090667883555095
97,99.66731262207031,5.691210746765137,5.66465950012207
98,95.08602905273438,5.110206921895345,5.798459688822429
99,99.9302749633789,5.662971496582031,4.7303798993428545
100,82.69934844970703,9.895416259765625,9.957769711812338
101,99.6401596069336,7.205580075581868,9.026172002156576
102,99.7124252319336,7.52273162206014,8.032766660054525
103,99.80472564697266,7.755636215209961,7.681009610493978
104,92.58060455322266,6.941863218943278,6.55372937520345
105,91.49858856201172,7.409058252970378,7.397012551625569
106,99.77767181396484,5.758790334065755,5.844621499379476
107,100.0,6.105038166046143,5.739368438720703
108,99.55497741699219,5.451785405476888,5.748819510142009
109,92.04643249511719,7.466590404510498,6.280927975972493
