epoch,precision,recall,train_loss
0,0.10036707296967506,0.4622962921857834,0.8510149717330933
1,0.41592133045196533,0.5466838181018829,0.49369215965270996
2,0.7090659439563751,0.6699190735816956,0.30915115773677826
3,0.7170344293117523,0.6796693205833435,0.27977994084358215
4,0.7195879518985748,0.6885219514369965,0.2820519655942917
5,0.7321413159370422,0.6698862910270691,0.28148430585861206
6,0.7467404901981354,0.6570088565349579,0.2772585302591324
7,0.7461981177330017,0.6413763761520386,0.27510252594947815
8,0.7463319599628448,0.629210501909256,0.27198126912117004
9,0.7552274167537689,0.6446896493434906,0.26605238020420074
10,0.147545225918293,0.012041819747537374,0.5483644306659698
11,0.4812925159931183,0.042379830963909626,0.4290076196193695
12,0.7914046049118042,0.4097096174955368,0.2978663146495819
13,0.7109727263450623,0.7170026004314423,0.2754684239625931
14,0.6815515160560608,0.7686364948749542,0.29674793779850006
15,0.6640990674495697,0.789191484451294,0.3179776221513748
16,0.651461660861969,0.8087247610092163,0.307458758354187
17,0.6739028990268707,0.7769015431404114,0.2883629947900772
18,0.7345593869686127,0.716907799243927,0.2613481730222702
19,0.7684831619262695,0.6408181190490723,0.25005868077278137
20,0.17073170095682144,0.012939486186951399,0.5643510520458221
21,0.4440559595823288,0.0387891661375761,0.5003119856119156
22,0.8618951439857483,0.22499199211597443,0.36900848150253296
23,0.7681458592414856,0.5097554475069046,0.2811742424964905
24,0.7210934460163116,0.7265995144844055,0.2637483775615692
25,0.6904288828372955,0.7780473232269287,0.2795582562685013
26,0.6814208626747131,0.800397664308548,0.2853439003229141
27,0.689149022102356,0.8046999275684357,0.27849942445755005
28,0.6895565986633301,0.7690999507904053,0.2676580846309662
29,0.7245836555957794,0.7644875645637512,0.2451668530702591
30,0.16521739214658737,0.013837151695042849,0.5763733685016632
31,0.4526315927505493,0.030151931568980217,0.508027970790863
32,0.8828368782997131,0.1781858503818512,0.3883313238620758
33,0.8433709144592285,0.45666563510894775,0.2835743725299835
34,0.7481406331062317,0.6556804478168488,0.2479461431503296
35,0.718510240316391,0.7719497382640839,0.24907798320055008
36,0.7009124159812927,0.8147603273391724,0.26250986754894257
37,0.6863787174224854,0.8347277939319611,0.26169919967651367
