epoch,mAP,train_loss
0,tensor(10.5155),0.28953235844771064
1,tensor(14.6349),0.1747691549360752
2,tensor(17.2981),0.16729564964771276
3,tensor(19.2770),0.16241817300518355
4,tensor(22.5377),0.15727372219165167
5,tensor(11.5888),0.19364799683292708
6,tensor(15.5679),0.17202706063787138
7,tensor(18.0854),0.1653152823448181
8,tensor(19.3488),0.16256357505917543
9,tensor(21.0397),0.15837443073590593
10,tensor(13.4400),0.18461545147001746
11,tensor(17.2488),0.16786103347937267
12,tensor(18.5189),0.16335958515604335
13,tensor(21.1527),0.1594395158191522
14,tensor(22.7340),0.15673919320106502
15,tensor(14.3325),0.1817331684132417
16,tensor(18.4643),0.16529524525006617
17,tensor(20.1430),0.16128481502334283
18,tensor(22.5505),0.15768082787593207
19,tensor(24.2217),0.15498891746004423
20,tensor(16.0746),0.1791408297916254
21,tensor(19.3130),0.16431732798616094
22,tensor(21.0835),0.15912569736440976
23,tensor(23.2383),0.15649269546071692
24,tensor(25.7380),0.15347743853926657
25,tensor(16.9972),0.17577286611000695
26,tensor(20.3119),0.1621687976022561
27,tensor(22.6114),0.15758286317189535
28,tensor(23.8775),0.1562209273378054
29,tensor(25.9919),0.15283155577878155
30,tensor(18.4099),0.17304420943061505
31,tensor(21.7085),0.16059844146172209
32,tensor(23.1431),0.15759627943237625
33,tensor(25.0152),0.15442651783426606
34,tensor(26.8210),0.15182437412440777
35,tensor(19.6235),0.17259831329186756
36,tensor(21.8676),0.15946552380919451
37,tensor(24.1302),0.1549078551431497
38,tensor(26.3884),0.15285359633465606
39,tensor(28.1584),0.1494379594922066
40,tensor(20.2308),0.17000808864831926
41,tensor(23.3252),0.15708420500159265
42,tensor(24.9107),0.1542152054607868
43,tensor(28.1106),0.15049032444755236
44,tensor(28.4409),0.14982379103700316
45,tensor(20.7553),0.1689594720800718
46,tensor(24.7641),0.15686949491500857
47,tensor(25.5059),0.15332373231649407
48,tensor(27.1390),0.1503960849096377
49,tensor(28.6387),0.1485440743466219
50,tensor(21.4293),0.16667557706435518
51,tensor(24.9831),0.1546614279349645
52,tensor(26.4624),0.15200307841102279
53,tensor(27.7718),0.14909622756143412
54,tensor(28.8981),0.14770072835187115
55,tensor(22.0675),0.16553718075156212
56,tensor(25.1309),0.15409365619222318
