epoch,mAP,entropy_loss,relation_loss,overall_loss
0,67.0151596069336,7.566233929864546,0.896575863994424,8.462809793858968
1,81.1611328125,5.606810811718245,0.8993373793852193,6.506148191103466
2,84.06108856201172,5.143464650408417,0.9129856826063356,6.05645033301475
3,86.80979919433594,4.6077739184113415,0.9595466222848281,5.567320540696168
4,90.05997467041016,3.941350778255276,0.95785241489854,4.899203193153819
5,91.2041015625,3.7409737776038634,0.9789546057702553,4.719928383374109
6,91.1721420288086,3.620988902865608,0.9851776983899572,4.606166601255563
7,92.46188354492188,3.452172122363166,1.0152782916821403,4.467450414045303
8,93.94258117675781,3.074971616090649,1.0187751492987716,4.093746765389418
9,94.56878662109375,2.866489500557,1.0283565254164706,3.894846025973466
10,95.16947937011719,2.6788555371047376,1.0350329278886135,3.71388846499335
11,95.57735443115234,2.6182062294612765,1.0700817813709227,3.688288010832199
12,96.09982299804688,2.3831409478412713,1.080846425929189,3.463987373770461
13,96.93521118164062,2.119361344588035,1.1078794523216247,3.2272407969096597
14,97.09603118896484,2.027295839569466,1.1184293265543366,3.1457251661238015
15,97.07771301269531,2.013508379042432,1.1501195041333974,3.16362788317583
16,97.58000183105469,1.8205748966248594,1.1805860431853816,3.0011609398102417
17,97.9757308959961,1.7118762138209085,1.1863308769895486,2.8982070908104585
18,97.68598937988281,1.7543021255684308,1.2014512548676537,2.9557533804360854
19,97.57176971435547,1.8119741528568094,1.2006210202575418,3.012595173114352
20,98.25018310546875,1.5479613647707018,1.2340885965045454,2.7820499612752476
21,98.30963897705078,1.4641677159209587,1.2781609028815235,2.7423286188024845
22,98.68023681640625,1.3001724608316112,1.2750694859851575,2.575241946816765
23,98.45186614990234,1.4149156603095174,1.265219154514568,2.680134814824083
24,98.92855834960938,1.197528910885528,1.2902128966801352,2.4877418075656617
25,98.91290283203125,1.1268548894487922,1.344416601346986,2.471271490795776
26,99.0083999633789,1.1286915579856056,1.3486385531449387,2.4773301111305455
27,98.99687957763672,1.0864069948670554,1.3887088095624422,2.4751158044294987
28,98.99649810791016,1.089034359688217,1.3812742780230094,2.4703086377112258
29,99.17510986328125,1.0445508286194614,1.3867217078312517,2.431272536450715
30,99.14939880371094,1.002052812616616,1.4026297928583347,2.404682605474953
31,99.12543487548828,1.036984556904164,1.3931139998592088,2.4300985567633755
32,99.37770080566406,0.8883603132920758,1.450866097110905,2.3392264104029805
33,99.31379699707031,0.8780323227093296,1.457910758340771,2.335943081050099
34,99.46883392333984,0.8143330692534164,1.4707814672879138,2.285114536541331
35,99.22489166259766,0.9120121119230526,1.4660138611563862,2.378025973079438
36,99.46678161621094,0.8245297088317706,1.4762516272987016,2.3007813361304743
37,99.49342346191406,0.741916343296646,1.4940863327515683,2.2360026760482126
38,99.57140350341797,0.7106285089361646,1.482099785090653,2.1927282940268182
39,99.58470916748047,0.7025673581879781,1.5157144766460222,2.2182818348340008
40,99.63794708251953,0.6886131530339872,1.5425775038688283,2.231190656902816
