epoch,mAP,train_loss
0,32.319366455078125,4.233533104260762
1,59.274173736572266,2.036600938549748
2,72.31062316894531,1.7452626515317844
3,66.96173858642578,1.5909621251953974
4,45.03649139404297,4.097667429182264
5,63.40682601928711,2.0260312689675226
6,63.111083984375,1.723002817895677
7,69.1208267211914,1.6038949003926029
8,46.93379211425781,4.444552761537058
9,45.700721740722656,1.893664401990396
10,68.05049133300781,1.79839296914913
11,66.8544692993164,1.424432416756948
12,49.60393142700195,4.419805765151978
13,64.09468078613281,1.8792589306831362
14,75.30012512207031,1.7321958034126848
15,75.53680419921875,1.421819633907742
16,48.166893005371094,4.822385991061176
17,59.91914749145508,1.9082894965454387
18,62.464725494384766,1.5970834449485496
19,80.83023834228516,1.4532434940338135
20,43.83646774291992,5.011001436798661
21,56.518165588378906,1.7950873110029435
22,72.74182891845703,1.5581265997003624
23,65.34521484375,1.4458298065044264
24,49.63917541503906,4.809105709747032
25,52.32502365112305,1.957146494476884
26,73.79936981201172,1.6732655013049087
27,74.15205383300781,1.5289017800931577
28,52.22910690307617,5.157995727327135
29,63.329349517822266,1.7835940652423434
30,76.5920639038086,1.6410496124514826
31,69.3133544921875,1.4383576622715701
32,50.05251693725586,5.480300104176556
33,55.50227737426758,1.8575588243978993
34,62.85030746459961,1.72735016434281
35,71.395751953125,1.4544087957452845
36,46.05875778198242,5.534467886995384
37,64.45819091796875,1.8992163031189524
38,59.55302810668945,1.6443424732596787
39,71.07838439941406,1.487314698872743
40,44.06512451171875,5.966094873569628
41,65.21202087402344,2.0335298688323404
42,69.4799575805664,1.7033168673515322
43,66.7164535522461,1.5384449715967534
44,50.61813735961914,6.092625048425464
45,65.56207275390625,2.017353494962057
46,62.08043670654297,1.5761636142377502
47,73.7308120727539,1.4956845089241309
48,47.08986282348633,6.571290607805606
49,55.00749969482422,2.137970873603114
50,62.20573043823242,1.7251389070793433
51,73.7796630859375,1.6122793709790264
52,54.05263137817383,6.894424279530843
53,58.54914093017578,2.170703578878332
54,62.533084869384766,1.8180298716933638
55,67.82662200927734,1.579051417333108
56,57.27337646484375,6.900675014213281
57,70.9051742553711,2.3272160512429703
58,64.35392761230469,1.8523846643942374
59,59.691368103027344,1.682605844956857
60,48.58641815185547,7.319394950513485
61,59.43241882324219,2.684330335369817
62,58.3231086730957,1.924770889458833
63,63.36322021484375,1.6662329876864397
64,43.914241790771484,7.406883592958806
65,54.32278060913086,2.600606565122251
66,66.2642593383789,1.8090916209750707
67,69.96935272216797,1.6492786341243322
68,54.40012741088867,7.821275393168133
69,58.830963134765625,2.960345471346821
70,64.05718994140625,2.0370622122729265
71,68.8482894897461,1.7174586609557823
72,52.459983825683594,8.04957373936971
73,58.582061767578125,3.2762689899515225
74,56.789310455322266,2.068258431222704
75,71.95321655273438,1.904034791169343
76,43.786678314208984,8.571333602622703
77,52.98215103149414,3.6209196602856664
78,59.602718353271484,2.2576959309754554
79,62.86260986328125,1.807434810532464
80,49.80487060546875,8.3615829149882
81,64.66032409667969,3.8895476041016757
82,61.626625061035156,2.4774908887015448
83,72.10163116455078,1.8887307511435616
84,51.12227249145508,8.77946325584694
85,59.72045135498047,4.219122030116894
86,57.07109069824219,2.6278999911414247
87,69.08009338378906,2.191558886457372
88,47.16025161743164,9.159963784394442
89,53.30440902709961,4.445596103315001
90,71.877685546875,2.7171654745384504
91,60.43277359008789,2.0611922387723567
92,54.318565368652344,9.4506971306271
93,52.01073455810547,5.0076123343573675
94,54.69000244140625,3.005717304017809
95,53.86823272705078,2.588453937459875
96,50.82011795043945,9.886113149148446
97,58.5034065246582,5.399511222486142
98,58.04280090332031,3.5266479253768925
99,63.28538131713867,2.6292853355407715
