epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,asym_loss,dynamic_adj_loss,overall_loss
14,0.6510350654837347,0.9178082191780822,0.7617399901136925,0.3822207646212763,0.4881550439095996,0.4287412226031348,0.9130952380952381,0.45681953543776055,0.6089718142119889,0.9411050742876436,0.19731714013888788,0.3262342555783242,50.97197723388672,9.569439792633055,0.01931093862014157,9.58875068937029
15,0.6562633604104318,0.9186116098144823,0.7655860349127183,0.4078438039583604,0.5138637896752066,0.4547562896197944,0.919047619047619,0.46199880311190905,0.6148944643568299,0.8969392507632602,0.19277448567860178,0.31734389861949364,50.65528106689453,9.471950340270995,0.023715878497543086,9.49566627229963
16,0.582654528030666,0.7246722288438617,0.645949535192563,0.2416376223871685,0.4755039380259724,0.3204378252855364,0.7889570552147239,0.3831942789034565,0.5158443642198155,0.4604959579868091,0.22904271241024618,0.3059240846072321,43.471893310546875,15.512230382646834,0.00845964008476585,15.52069004603795
17,0.5857307249712314,0.9127316198445905,0.7135514018691589,0.31093203135944975,0.5168146245654747,0.3882690915201696,0.9047619047619048,0.45427375971309025,0.6048547552725826,0.868386169959988,0.20260234350650647,0.32855081243228873,46.276180267333984,10.437378651755195,0.013636281148397498,10.451014913831441
18,0.6477511559478772,0.9210998206814106,0.7606120434353406,0.401257227682638,0.508513526134008,0.4485629525452467,0.9154761904761904,0.4596533173939032,0.6120175089534421,0.8874588505332098,0.18462908113079562,0.30566655453536024,50.52532958984375,9.706993961334234,0.012282895636079566,9.719276836940224
19,0.6524312896405919,0.9228468899521531,0.7644290314590042,0.40037199321223965,0.47925921812131617,0.43627821739901707,0.9178571428571428,0.4611244019138756,0.6138535031847133,0.8986790022678982,0.20690294335656528,0.3363646293933388,51.262046813964844,9.36891268321446,0.011662109256264685,9.380574784960062
20,0.5620207487595851,0.7416666666666667,0.6394662560944316,0.19374401857359366,0.44457050982499247,0.2698759726772847,0.8068043742405833,0.3952380952380952,0.5305633240111866,0.41964098239340697,0.24148804894682394,0.3065612831760871,40.10296630859375,15.670301600864956,0.013431386568117884,15.683733040945869
21,0.6277641277641277,0.9141323792486583,0.7443554260742898,0.33474331135180746,0.5396317615416721,0.41318223350375505,0.919047619047619,0.4603458556946929,0.6134286849423917,0.8755090335581678,0.20521019897359166,0.3324885457229405,45.302207946777344,10.121959263937818,0.013200179317833056,10.135159437996998
22,0.6494932432432432,0.9160214413341274,0.7600691870521373,0.38797643489591727,0.5214829388349201,0.44493046597174846,0.9154761904761904,0.4580107206670637,0.610559745930925,0.8832909996660918,0.21151070485030185,0.3412955992972795,52.25254440307617,9.682267325265068,0.011323670186435006,9.693590899876185
23,0.6569717707442259,0.9164677804295943,0.7653213751868461,0.4638062010200995,0.5213143605986986,0.49088171041559714,0.9297619047619048,0.4659904534606205,0.6208267090620031,0.9464461995114959,0.24426607006717246,0.38831328036367424,54.07818603515625,9.043396023341591,0.009619339128091401,9.053015341077531
24,0.5533769063180828,0.7595693779904307,0.6402823292160323,0.18493704066117483,0.5011519335064245,0.2701735751306902,0.7995198079231692,0.39832535885167464,0.5317365269461078,0.3951941671517257,0.20574046047459704,0.2706032443090633,43.119972229003906,15.197042710440497,0.009990199250296428,15.207032939365934
25,0.6203403565640194,0.9151225343693963,0.7394349191016661,0.32517194895436297,0.5551572122143685,0.4101228509394267,0.9071428571428571,0.45546921697549314,0.6064464783127735,0.8335201091145485,0.21302927455779677,0.33933264295839444,52.84794998168945,9.842405864170619,0.0092074784450233,9.851613262721468
26,0.6454316848281643,0.9243697478991597,0.7601184600197433,0.41666264787689367,0.5536726056035295,0.4754948211563046,0.9273809523809524,0.46758703481392555,0.62170790103751,0.9201338324781538,0.22828288115607567,0.36580937883179565,51.385562896728516,9.55541193825858,0.008488109634033337,9.563900048392162
27,0.6601815823605707,0.9116417910447762,0.7657973921765296,0.42447188743244857,0.47623830374048265,0.4488675128525082,0.9178571428571428,0.4602985074626866,0.6131212723658052,0.9504679761966266,0.18641214234521425,0.3116929723436139,50.17775344848633,9.035974652426587,0.009414873737010308,9.04538948876517
