epoch,mAP,train_loss
0,56.1896858215332,5.8728766441345215
1,98.83333587646484,3.0837430556615195
2,99.5,1.4702363014221191
3,100.0,0.8355788985888163
4,87.65277862548828,7.591946919759115
5,89.1875,5.371742804845174
6,95.45992279052734,4.050220648447673
7,100.0,2.2258206605911255
8,72.27777862548828,7.337740580240885
9,99.5,4.9360114733378095
10,100.0,3.4351728359858194
11,100.0,2.236104369163513
12,78.52083587646484,7.565786361694336
13,83.05257415771484,5.126432100931804
14,88.50000762939453,4.085490544637044
15,72.53333282470703,2.9602861801783242
16,68.35416412353516,8.131015062332153
17,83.1706314086914,6.2692640622456866
18,99.72222137451172,3.7423986593882246
19,100.0,2.5149426460266113
20,82.04463958740234,8.426313718159994
21,76.99404907226562,7.076972246170044
22,84.05258178710938,4.296164274215698
23,100.0,3.1045455137888593
24,84.40972900390625,8.97328233718872
25,81.10972595214844,6.801811536153157
26,90.0,4.696152687072754
27,100.0,3.66449507077535
28,83.1468276977539,9.478074073791504
29,84.72222137451172,7.3982164065043134
30,98.94444274902344,5.434479395548503
31,100.0,3.2592225074768066
32,81.84424591064453,9.364969889322916
33,81.12064361572266,6.839976946512858
34,100.0,4.355608383814494
35,90.0,4.120251893997192
36,98.5873031616211,9.679675420125326
37,99.40972137451172,6.699324607849121
38,98.1706314086914,5.839369058609009
39,86.66666412353516,3.7267795403798423
40,81.91368865966797,10.543126742045084
41,88.83036041259766,7.908622105916341
42,99.72222137451172,6.06354824701945
43,99.05555725097656,4.808257102966309
44,82.02777862548828,10.552054405212402
45,65.25396728515625,9.168931643168131
46,89.40972137451172,6.136853019396463
47,76.3888931274414,5.121908028920491
48,97.0456314086914,11.250300407409668
49,99.72222137451172,8.87571652730306
50,100.0,5.793335755666097
51,73.77182006835938,5.764467080434163
52,81.49701690673828,11.772603670756022
53,89.5,9.878769397735596
54,88.0,7.985996087392172
55,88.2668685913086,6.937297741572062
56,88.03333282470703,10.854798475901285
57,69.25396728515625,9.310295104980469
58,97.6875,7.375275373458862
59,100.0,5.952925841013591
60,67.92063903808594,11.43679173787435
61,98.83035278320312,8.500029563903809
62,89.40972137451172,7.2729833126068115
63,88.63591003417969,6.080031236012776
64,63.795631408691406,13.261889457702637
65,87.68750762939453,10.081903775533041
66,87.6706314086914,8.422983487447103
67,97.40277862548828,7.330668210983276
68,69.50396728515625,11.319023291269938
69,86.3888931274414,9.331247647603353
70,88.2668685913086,8.470085461934408
71,89.33332824707031,6.769106388092041
72,82.90277862548828,11.54918877283732
73,70.66666412353516,10.52886962890625
74,99.72222137451172,8.189795017242432
75,84.5,7.827092965443929
76,89.05258178710938,10.892851193745932
77,75.25396728515625,10.48274278640747
78,83.33332824707031,8.929138342539469
79,89.5,7.231722831726074
80,80.65873718261719,12.082266807556152
81,88.83036041259766,10.544388930002848
82,88.63591003417969,9.139358361562094
83,89.05258178710938,8.646884600321451
84,73.05555725097656,11.622579097747803
85,82.74305725097656,11.318774064381918
86,86.0763931274414,9.154355764389038
87,74.2718276977539,8.815573851267496
88,79.2718276977539,12.231492042541504
89,73.1706314086914,9.741438547770182
90,76.66667175292969,9.535876592000326
91,89.5,9.303314844767252
92,88.16368865966797,13.35304069519043
93,87.16667175292969,12.350055058797201
94,84.0,8.837433656056723
95,88.5873031616211,9.853527545928955
96,89.1875,13.51416015625
97,87.40278625488281,12.118845621744791
98,87.60516357421875,11.092608451843262
99,82.0,9.448703606923422
100,74.1875,12.796383062998453
101,63.994049072265625,13.526359558105469
102,83.33333587646484,11.826045036315918
103,97.90277099609375,10.245611826578775
104,73.40972137451172,12.459081331888834
105,83.30258178710938,13.017852783203125
106,82.52082824707031,11.013755162556967
107,73.33333587646484,10.62775452931722
108,87.44445037841797,13.07666047414144
109,72.52084350585938,13.179997126261393
110,65.30257415771484,11.011654218037924
111,81.27777862548828,11.688584009806315
112,68.80257415771484,13.875800132751465
113,64.3373031616211,12.683151245117188
