epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1666666716337204,0.8877279162406921,-1.0,-1.0,-1.0,0.8840039372444153,-1.0,-1.0,-1.0,0.37526044249534607,57.84147262573242
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571492433548,0.9777495265007019,-1.0,-1.0,-1.0,0.8583726286888123,-1.0,-1.0,-1.0,0.3964535593986511,59.38582611083984
2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909361839294,0.961771547794342,-1.0,-1.0,-1.0,0.924805760383606,-1.0,-1.0,-1.0,0.4649350643157959,61.0605354309082
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307978868484,0.960606038570404,-1.0,-1.0,-1.0,0.9093524813652039,-1.0,-1.0,-1.0,0.7972789406776428,68.60401153564453
4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1111111119389534,0.9777495265007019,-1.0,-1.0,-1.0,0.9295676350593567,-1.0,-1.0,-1.0,0.9123376607894897,73.26914978027344
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1666666716337204,1.0,-1.0,-1.0,-1.0,0.9336610436439514,-1.0,-1.0,-1.0,0.8020408153533936,72.55921173095703
6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.9777495265007019,-1.0,-1.0,-1.0,0.9369750618934631,-1.0,-1.0,-1.0,1.0,85.36811828613281
7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.9543335437774658,-1.0,-1.0,-1.0,0.9179863929748535,-1.0,-1.0,-1.0,0.8353741765022278,80.19235229492188
8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909361839294,1.0,-1.0,-1.0,-1.0,0.988095223903656,-1.0,-1.0,-1.0,0.9682539701461792,76.18145751953125
9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.9757575988769531,-1.0,-1.0,-1.0,0.9790695309638977,-1.0,-1.0,-1.0,0.9821428656578064,85.92424774169922
