epoch,obj_loss,reg_loss,overall_loss
0,0.164926611046499,0.031003767091795392,0.19593037814191808
1,0.08719928919225352,0.03098190570039973,0.11818119503760625
2,0.07931320519994668,0.030961341952999266,0.11027454739936589
3,0.07574043775897783,0.03094120906006385,0.10668164680817005
4,0.07195427543429318,0.030921334255820124,0.10287560974809441
5,0.0980257624434126,0.03043774069660135,0.12846350298781334
6,0.07795774351790961,0.030426678552150983,0.10838442218964665
7,0.07361433499199178,0.030413309677507636,0.10402764471298527
8,0.07120168629439415,0.03039911909007147,0.10160080530474162
9,0.06916636503971955,0.030384596843084023,0.09955096172335547
10,0.0712408628604639,0.030366023915461064,0.10160688671794385
11,0.0696661575092184,0.030351082058732142,0.10001723959694117
12,0.06771021313849367,0.030335990201087553,0.09804620324173792
13,0.06646656168892925,0.03032077485804194,0.09678733650348531
14,0.06588413408352242,0.030305466342876862,0.0961896004698851
15,0.06794954726204332,0.03028719240966243,0.09823673960647691
16,0.06678364446915773,0.030271619083613515,0.09705526346942328
17,0.06594346937676347,0.030255920677681368,0.09619938993848261
18,0.06468474552586156,0.03024043158378002,0.09492517709152239
19,0.06374387184324662,0.03022492536369,0.0939687971562031
20,0.0659447828097567,0.030206603755456935,0.09615138632604113
21,0.06490869006932017,0.030190667126632164,0.09509935704012787
22,0.06458582528341376,0.030174910442374553,0.09476073577652185
23,0.06329202509923662,0.03015928965148877,0.0934513147543493
24,0.06317214727952558,0.030143657782575276,0.09331580506572462
25,0.06463385736461039,0.030125402062696465,0.09475925935845433
26,0.0636138313881154,0.030109542382134535,0.0937233737992405
27,0.06299386898976132,0.030093701726644658,0.09308757074902023
28,0.06217344716220278,0.030077925872362073,0.09225137311428892
29,0.06150610287626657,0.030062218222056836,0.091568321149057
30,0.06369520772378967,0.030044069992023213,0.09373927763608873
31,0.06295432888536713,0.030028024267999578,0.09298235317148587
32,0.06216455463696896,0.03001218912434485,0.09217674364172762
33,0.06115751498983988,0.02999650106442811,0.0911540160832586
34,0.06040112377807555,0.02998086816997264,0.09038199195891967
35,0.0626142169294538,0.029962597875076734,0.09257681491686906
36,0.06278786438622364,0.02994650937906731,0.09273437367107146
37,0.06128943595194515,0.029930708560266382,0.09122014455207358
38,0.06138200051937589,0.02991488956436804,0.09129689010548685
39,0.05916846679081485,0.029899317985001925,0.08906778470696412
40,0.06262869656752752,0.029881196708965635,0.0925098934033269
41,0.06185109352018929,0.02986518517571431,0.09171627859081276
42,0.06113678171636412,0.029849361570312812,0.09098614324681495
43,0.060289752760227994,0.029833681058819887,0.09012343404734888
44,0.058936135067898035,0.029818103931380385,0.08875423894492104
45,0.06150363893737356,0.029800030866688584,0.09130366965548538
46,0.060933451519749965,0.02978413398395718,0.09071758566315537
47,0.0598636979005274,0.029768350606617523,0.08963204847815423
48,0.05924812858337208,0.029752664104944794,0.08900079268106924
49,0.058706478088920225,0.02973708191140037,0.08844355993146788
50,0.06099668675345087,0.02971898306320613,0.09071566992174786
51,0.060141910929305306,0.02970302245554293,0.08984493333049096
52,0.05982661599489041,0.029687310761050946,0.089513926639979
53,0.05884730759355808,0.02967170806391462,0.08851901567921566
54,0.05849825026257256,0.029656203760827112,0.08815445411761907
55,0.06058353646603999,0.02963804490574369,0.09022158140802207
56,0.059472604603995866,0.029622222108454794,0.08909482679942238
57,0.05880766453634559,0.029606601806785125,0.0884142665170742
58,0.058027828974714535,0.029590981798645128,0.08761881083858836
59,0.057688550759063366,0.029575430567046545,0.08726398117028548
60,0.06038973178960937,0.029557442615091314,0.08994717443731516
61,0.05886901292138173,0.029541610232789926,0.08841062305270471
62,0.05879862111873551,0.029526000313373865,0.08832462145022835
63,0.05780841816390649,0.02951043172366192,0.08731884993467816
64,0.056994487194467605,0.029495065651312213,0.08648955295087059
65,0.06031280648731532,0.029476979555351945,0.08978978601730055
66,0.0593317526968827,0.02946118689740098,0.08879293944933081
67,0.05811349484083832,0.029445583018898255,0.08755907807716604
68,0.05750027353647037,0.029430100560217293,0.08693037402421117
69,0.05686247024090839,0.029414713516802412,0.08627718371060109
70,0.05918780657017046,0.029396780360678533,0.08858458699245401
71,0.05809072352554428,0.029381002857556363,0.08747172625264293
72,0.058190944086368844,0.029365482446574498,0.08755642659092458
73,0.05668982543805004,0.029350161200918348,0.08603998663534457
74,0.05642195298890892,0.029334855700774185,0.0857568087440404
75,0.05877443403367981,0.029316813101564396,0.08809124712437277
76,0.058095453017126715,0.029301103693704894,0.08739655662748375
77,0.057800560733049795,0.029285575835766266,0.08708613655069684
78,0.05642106212994468,0.029270180812692597,0.08569124298249926
79,0.05640633059991702,0.029254911307984747,0.08566124192239709
80,0.0583753198501201,0.02923697522018785,0.08761229512466526
81,0.05703628009206935,0.02922147372918722,0.08625775392272361
82,0.057107071899573404,0.02920600109469101,0.08631307296165003
83,0.05656510580273109,0.029190563582289778,0.08575566949373563
84,0.05555904669694401,0.029175350199732556,0.08473439679883339
85,0.05833935015381886,0.02915749939136817,0.08749684955968247
86,0.05726998345745217,0.02914196668837785,0.0864119502110588
87,0.057164079712609575,0.029126571973329154,0.08629065174391994
88,0.055694122632044984,0.029111338137913532,0.08480546072647263
89,0.05543165025573062,0.029096140816140956,0.08452779108274305
90,0.0578090708289687,0.02907831991881364,0.08688739041439057
91,0.056769741347588706,0.029062711053930136,0.0858324524305094
92,0.056448405546929765,0.029047325329586943,0.0854957310069744
93,0.05535287852852026,0.029032111443318256,0.08438498979789506
94,0.05481228580995526,0.02901698053173054,0.08382926647214349
95,0.05751291204403342,0.028999257539235913,0.08651216967386492
96,0.05645022423510298,0.02898378465469596,0.08543400886080847
97,0.0555762051014005,0.0289685049380542,0.08454471008294055
98,0.055552313205738946,0.028953374798340776,0.08450568815990413
99,0.05466618404473661,0.028938253076768804,0.08360443701279072
100,0.057038564550244614,0.028920586249910667,0.08595915083639356
101,0.054047992670408426,0.0289098719417585,0.08295786470638644
102,0.05333820603976338,0.02890432560417786,0.08224253169467474
103,0.052811960457798776,0.028898707319210477,0.08171066765742308
104,0.05277997120519096,0.02889309373796567,0.08167306498301874
105,0.05459830657749321,0.028886490023118754,0.08348479651001643
106,0.0542376660216411,0.02888089458635691,0.08311856043043081
107,0.05391997594299369,0.028875424740437364,0.08279540081751263
108,0.05287726554686228,0.028870045348769958,0.08174731092462273
109,0.053375742492421885,0.028864712708046223,0.08224045512074393
110,0.05437234870669095,0.02885879671875142,0.08323114550879021
111,0.054349669864118606,0.028853453076100318,0.08320312293297119
112,0.053672755075480943,0.028848306377371232,0.08252106132964213
113,0.05332602697863075,0.028843212401646577,0.08216923921720523
114,0.052646630806014914,0.028838166050207056,0.08148479694319376
115,0.05482475620473405,0.028832443406377764,0.08365719950964474
116,0.053956550701814855,0.028827383512710785,0.08278393428700202
117,0.05364203065677259,0.02882248164310413,0.08246451253904907
118,0.05359534815258211,0.02881761217410112,0.08241296023246385
119,0.05335592475977041,0.028812788463114285,0.08216871318302268
120,0.05432837141554527,0.028807513629619003,0.08313588517562184
121,0.054127510473972865,0.028802686613705362,0.08293019706955906
122,0.053306212318981396,0.0287980346320784,0.08210424695468362
123,0.05290369859784265,0.02879349164418325,0.08169719011519208
124,0.053019322288233466,0.028788885590892124,0.08180820778852997
125,0.054427661864152155,0.028783773814947667,0.08321143575157634
126,0.05390215318664502,0.028779188047819104,0.08268134111125412
127,0.053696354796769305,0.028774794089655005,0.08247114895527698
128,0.05289833459292868,0.028770461345113185,0.08166879581483194
129,0.05318570448310345,0.028766079769553164,0.08195178434687596
130,0.05393657310782471,0.028761287864862956,0.08269786097631139
131,0.0533508889210421,0.028756961400406813,0.08210785047002571
132,0.05368220401703152,0.028752776884731143,0.08243498093075324
133,0.05292695060241899,0.02874862483488794,0.08167557544455448
134,0.05248848742040792,0.02874452846146513,0.08123301565357215
135,0.05408038904143912,0.028739887173740528,0.08282027615357462
136,0.05377711431424092,0.028735748383466594,0.08251286299486096
137,0.05322369303307874,0.028731763058483354,0.08195545629449624
138,0.05281895489689206,0.02872783268877967,0.08154678764365295
139,0.0527064023024841,0.028723896847102897,0.08143029916408227
140,0.05381651330695774,0.028719554310990655,0.08253606754547195
141,0.053423995065144045,0.028715639429507573,0.08213963442217515
142,0.053089601908183535,0.028711856255880346,0.0818014580118633
143,0.053191316462618404,0.02870807845275921,0.08189939489363467
144,0.05301563826603417,0.028704327070933382,0.0817199652789864
145,0.05401295626804178,0.028700215528186433,0.08271317184696168
146,0.05327733349895777,0.02869651318756058,0.08197384678436172
147,0.05288769879853103,0.028692892672863683,0.08158059155111881
148,0.05288413899736876,0.028689313476999465,0.08157345240189177
149,0.05253745695931205,0.028685759876198813,0.08122321673404378
150,0.0537767368640591,0.028681848495328923,0.08245858539200236
