3,24,0,0,48
7,40,7,0,97
11,41,32,0,143
15,41,68,0,179
19,41,104,0,215
23,41,141,0,250
27,41,177,0,286
31,41,214,0,321
35,41,251,0,356
39,41,288,0,391
43,41,324,0,427
47,41,362,0,461
