epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,loss
0,0.6577576063203899,0.7852699177202489,0.7158799853640688,0.12323015358691466,0.1581281342452172,0.13851487666911375,0.8897357723577236,0.3513947421232189,0.5038124010933678,0.4792332095332575,0.052182021421829476,0.09411607401982823,15.20570182800293,14.800316915279485
1,0.7017452911698635,0.8141539695268645,0.7537819025522042,0.4693155184440907,0.16814560090717673,0.2475863624252205,0.9344512195121951,0.3686848436246993,0.5287521564117309,0.8971999598416162,0.052813268934410545,0.09975453253025973,17.998165130615234,13.740901702787824
2,0.718939124243503,0.8099057549629035,0.7617161716171617,0.4862015423617659,0.16522955384587995,0.2466411701599405,0.9324186991869918,0.3679566873872067,0.5276779295470885,0.9231293241284504,0.05374583070015316,0.10157767269177714,20.612201690673828,12.479257374275019
3,0.7524904214559387,0.7878058563979141,0.7697432882618066,0.7073587703239682,0.150902982117107,0.24874124371726583,0.9298780487804879,0.36702767749699156,0.5263157894736842,0.8940730582432654,0.05285321750521293,0.0998063714633555,22.857421875,8.90382839702979
4,0.6309488177192457,0.8455675892498997,0.7226602673980116,0.3063184033564349,0.3663848101253338,0.3336699091141904,0.9505664263645726,0.3702366626554352,0.5329099307159353,0.6620680735946546,0.07374809219160475,0.1327131954933424,33.65043258666992,7.3313714556577745
5,0.6597510373443983,0.8930792377131395,0.7588851956021477,0.4650794417334163,0.43252954123561305,0.44821431466893047,0.9654471544715447,0.3811434302908726,0.5465266791313103,0.968589407782517,0.07426365431952427,0.13795038164269255,43.585777282714844,5.9930557637679875
6,0.662126147468167,0.896551724137931,0.7617101004939534,0.48689958775742326,0.45967707342013403,0.4728968856497486,0.967479674796748,0.3817161186848436,0.547441058079356,0.9663317300705865,0.07168316255010876,0.13346574307636602,47.51091003417969,5.765832060720863
7,0.6715861657722123,0.9044368600682594,0.7708101634014886,0.5103623370365551,0.48459399037304546,0.4971444768526851,0.9715447154471545,0.38385866291909254,0.5502950064757518,0.9657146006120859,0.06857610030508945,0.12805866137815544,51.07447052001953,5.494925580373623
8,0.6159897025171625,0.8639919759277833,0.7192118226600984,0.27041059021883196,0.42766597562179254,0.33132585891961924,0.9535951045385007,0.37512537612838515,0.5384393895767348,0.7035286768941266,0.09976230658666997,0.17474525421087087,37.536590576171875,6.9136180441554
9,0.6578947368421053,0.8928571428571429,0.7575757575757577,0.43670865536181847,0.4386195316736786,0.4376620077581824,0.970020325203252,0.38302568218298555,0.5491944764096662,0.8828885062787765,0.08112011146311966,0.14858791243299263,43.57902526855469,5.957656928678838
