epoch,mAP,overall_loss
0,23.140460968017578,147.56534818013506
1,26.569339752197266,75.45559221903481
2,37.119781494140625,68.11236124038695
3,39.693119049072266,63.46293420791627
4,31.650928497314453,127.11056073506673
5,33.733009338378906,122.21084785461427
6,41.05120849609375,121.67693430582683
7,40.612754821777344,121.48005196253462
8,48.86749267578125,126.08252755800883
9,47.59265899658203,122.53080673217771
10,48.526058197021484,121.85596968332925
11,50.37192153930664,121.05175857543946
12,61.08046340942383,41.4030569712321
13,64.73846435546875,34.0375670115153
14,58.330780029296875,32.571649964650476
15,68.7977523803711,31.83038558959961
16,59.38685607910156,41.27834965387979
17,69.12940979003906,33.46109601855278
18,62.4567756652832,32.203320773442584
19,71.44464874267578,31.812032794952394
20,67.54844665527344,41.89132944742839
21,71.51551818847656,33.04876346588135
22,63.40468978881836,32.25226952234904
23,72.14385986328125,31.692370367050167
24,66.7219467163086,42.45139816602072
25,74.29268646240234,32.850823036829624
26,75.61280822753906,31.992941919962558
27,74.35041046142578,31.40150286356608
28,73.68449401855469,45.06501611073812
29,60.869258880615234,32.93951139450074
30,67.74699401855469,32.004204686482744
31,72.39546966552734,31.847421979904176
32,60.85575866699219,43.20037055015565
33,75.40673828125,33.04639191627503
34,74.1739273071289,32.15864547093709
35,75.515625,31.654873593648283
36,70.27395629882812,50.2768208026886
37,67.19615936279297,34.36293249130249
38,71.96895599365234,33.03224280675253
39,78.0948486328125,32.03915389378866
40,74.7967300415039,50.69514176050822
41,64.4429931640625,35.24848559697468
42,65.73735046386719,32.97968114217122
43,71.19808197021484,32.34924659729004
44,77.56820678710938,30.175546685854595
45,76.10848236083984,9.837296283245085
46,69.9820556640625,6.271132532755534
47,79.67013549804688,5.407188083728154
48,69.5376968383789,28.16138513882955
49,80.24481964111328,9.245781318346658
50,77.34410858154297,5.962277134259543
51,81.66769409179688,5.215060482422511
52,77.3255386352539,24.00184720357259
53,77.89611053466797,9.152391163508096
54,76.19964599609375,6.153377676010133
55,78.9455337524414,5.3983533302942925
56,71.19733428955078,29.89636534055074
57,75.44644927978516,10.25172361532847
58,78.18870544433594,6.637579941749572
59,77.75530242919922,6.089608760674794
60,77.42389678955078,29.165019671122234
61,78.5406494140625,9.726085952917735
62,75.33643341064453,7.629437788327536
63,77.84414672851562,6.085285866260529
64,77.61517333984375,27.466433717807135
65,77.91462707519531,9.996810885270436
66,69.46295928955078,6.513007114330928
67,79.54944610595703,6.094961527983347
68,71.09030151367188,30.17564401626587
