epoch,mAP,overall_loss
0,54.210845947265625,13.052369713783264
1,57.600433349609375,9.999066352844238
2,67.56404876708984,7.837733626365662
3,69.38166809082031,6.379696190357208
4,68.98828887939453,22.339150428771973
5,84.1176528930664,18.498342752456665
6,81.31883239746094,15.222530007362366
7,73.31837463378906,12.277875304222107
8,80.78266143798828,21.577539443969727
9,83.64624786376953,17.461167097091675
10,79.54141235351562,13.62069308757782
11,90.21788787841797,10.114328444004059
12,69.1640625,24.507630825042725
13,90.5953598022461,19.22585916519165
14,88.93425750732422,15.83297872543335
15,92.42964172363281,12.553414702415466
16,93.66931915283203,26.31612539291382
17,84.92478942871094,21.92026972770691
18,93.46943664550781,17.6124005317688
19,91.57077026367188,14.818436861038208
20,76.07791900634766,29.54999613761902
21,78.9216537475586,25.182554244995117
22,86.83109283447266,21.091272830963135
23,82.96276092529297,17.3384211063385
24,87.9863052368164,29.983670234680176
25,83.14210510253906,25.670096397399902
26,73.9486312866211,21.220774173736572
27,79.52701568603516,18.14160132408142
28,85.14726257324219,30.67900538444519
29,72.83800506591797,26.838911056518555
30,81.48178100585938,24.099095582962036
31,86.44792175292969,19.243188858032227
32,94.02185821533203,32.562960624694824
33,81.43576049804688,30.52936363220215
34,87.87925720214844,26.67005205154419
35,83.94963836669922,23.09966540336609
36,90.40741729736328,36.31792688369751
37,77.82097625732422,33.25682497024536
38,84.66163635253906,29.097691535949707
39,82.49998474121094,25.96867561340332
40,70.12625122070312,36.644269943237305
41,70.73560333251953,35.01791596412659
42,86.15620422363281,29.78408455848694
43,82.54866027832031,26.052218437194824
44,77.09325408935547,39.37739181518555
45,79.48487854003906,35.154972076416016
46,84.29016876220703,31.873312950134277
47,93.42363739013672,29.36825180053711
48,73.00997924804688,39.600658893585205
49,91.15934753417969,37.32354259490967
50,81.67236328125,34.21712136268616
51,91.14739990234375,30.58636999130249
52,82.7734146118164,40.502224922180176
53,75.38925170898438,39.53327655792236
54,81.77515411376953,37.56665849685669
55,80.6165542602539,33.00706338882446
56,83.251953125,41.98994445800781
57,78.02327728271484,38.924954414367676
58,86.86377716064453,36.66087818145752
59,85.5471420288086,32.750181674957275
60,79.64879608154297,41.17965841293335
61,75.68922424316406,39.05353784561157
62,87.57821655273438,37.15122032165527
63,90.30335235595703,34.3367805480957
