epoch,objective_loss,entropy_loss,overall_loss
0,13.01855611960794,0.29263473443139854,13.311190854208462
1,11.138646703106678,0.1524734316570294,11.29112013654995
2,10.477483123135512,0.12874614611505947,10.606229267601298
3,10.044741440827076,0.11705521314203947,10.161796654485515
4,9.636618013136522,0.10570214735393994,9.742320155219385
5,9.334279644012852,0.09769480112732178,9.431974448576963
6,9.08710883810671,0.096251915877418,9.1833607546828
7,8.883194990202005,0.09129437383344421,8.97448936773909
8,8.582167527296,0.09008614255548744,8.672253671513628
9,8.425458166035028,0.08653626877822784,8.511994437059828
10,8.249051225661796,0.08197864711671371,8.331029874307134
11,8.096677398202704,0.08277878274544359,8.179456176855586
12,7.844047041262599,0.0782560012049103,7.922303042518575
13,7.705509855897361,0.07881151612640144,7.784321369998106
14,7.539450861265733,0.0783935614480745,7.617844422758062
15,7.44471617609569,0.07636531428201958,7.521081490879858
16,7.251071930206048,0.07446095263196886,7.3255328819277175
17,7.140560627233077,0.07298342569861752,7.213544055018164
18,7.033434187849599,0.07145208797133436,7.104886276399181
19,6.888900801461455,0.0716262610445641,6.960527061318537
