epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,0.8549736738204956,0.7129339575767517,0.8678988218307495,0.6518893837928772,0.21978524327278137,0.5573821663856506,0.857214093208313,0.8268471956253052,0.1566167175769806,0.3120023012161255,0.44721880555152893,0.6195916533470154,0.7825868129730225,0.6842764616012573,0.9249210953712463,0.2480470836162567,0.3726428151130676,0.46327975392341614,0.5824332237243652,0.2736867666244507,57.08113479614258
1,0.9449601173400879,0.8394425511360168,0.9290132522583008,0.8671844005584717,0.5433095097541809,0.7554014921188354,0.8906638622283936,0.9202942252159119,0.24036377668380737,0.6146039962768555,0.5196921229362488,0.876673698425293,0.9024968147277832,0.840358555316925,0.9443348050117493,0.599054217338562,0.6944279074668884,0.6832860708236694,0.8851830959320068,0.7164499759674072,76.03598022460938
2,0.9484441876411438,0.8971819877624512,0.916878342628479,0.8934993743896484,0.6083354949951172,0.7924814224243164,0.904826283454895,0.9510858058929443,0.3564487397670746,0.7001672387123108,0.7145628333091736,0.8889358043670654,0.9217036366462708,0.848846435546875,0.9522687196731567,0.6848580241203308,0.8452327847480774,0.7032163739204407,0.9216702580451965,0.7451930046081543,80.97918701171875
3,0.9420807361602783,0.8549928069114685,0.9144002199172974,0.9104793667793274,0.6315162777900696,0.8067576885223389,0.9007221460342407,0.938207745552063,0.28961294889450073,0.7191970944404602,0.69736248254776,0.8820269703865051,0.9098638892173767,0.8749527931213379,0.9476545453071594,0.6586207151412964,0.7707376480102539,0.7215663194656372,0.9292501211166382,0.8286501169204712,80.64325714111328
4,0.9625128507614136,0.8491616249084473,0.9262073636054993,0.8708541989326477,0.6273741722106934,0.838768482208252,0.8945610523223877,0.924315869808197,0.3171827495098114,0.8031716346740723,0.6883082985877991,0.8629691004753113,0.9193421006202698,0.8794963359832764,0.9424728751182556,0.7174625396728516,0.8212739825248718,0.7543849349021912,0.9439137578010559,0.7959652543067932,81.69849395751953
5,0.9448478817939758,0.8481956124305725,0.8670739531517029,0.8791312575340271,0.5562361478805542,0.7595982551574707,0.884742021560669,0.871194064617157,0.3864593505859375,0.7405371069908142,0.702104926109314,0.7477115392684937,0.9049491286277771,0.8358321189880371,0.9407569169998169,0.6029922962188721,0.8482571244239807,0.6510858535766602,0.9312060475349426,0.7673805952072144,78.3514633178711
6,0.9350551962852478,0.8211771845817566,0.9007717370986938,0.839050829410553,0.5811450481414795,0.794356107711792,0.8432320952415466,0.9001923203468323,0.25814929604530334,0.7462438941001892,0.6504256725311279,0.8255681395530701,0.8977208733558655,0.8175406455993652,0.9351702332496643,0.5411964058876038,0.7319470047950745,0.6799255609512329,0.9167665243148804,0.7694620490074158,76.92548370361328
7,0.9250514507293701,0.7951069474220276,0.8606658577919006,0.8358460068702698,0.56141197681427,0.7272568345069885,0.8507212996482849,0.8786143660545349,0.28906241059303284,0.6937277317047119,0.7056194543838501,0.8181774616241455,0.877879798412323,0.8001476526260376,0.9334886074066162,0.5680675506591797,0.8246509432792664,0.6539346575737,0.8851708769798279,0.7171569466590881,76.00880432128906
8,0.9267058372497559,0.8469635248184204,0.8453763723373413,0.8625057339668274,0.5425165295600891,0.7265280485153198,0.8836842179298401,0.8334771990776062,0.3236925005912781,0.7353271245956421,0.5411353707313538,0.8105961680412292,0.8986148238182068,0.7777188420295715,0.9292802810668945,0.644161581993103,0.8085964918136597,0.6762266159057617,0.9190374612808228,0.7238991260528564,76.28022003173828
9,0.9161118268966675,0.8299402594566345,0.8702006340026855,0.8415153622627258,0.5513368844985962,0.7863386869430542,0.8829436302185059,0.8950290679931641,0.36949998140335083,0.7298223376274109,0.6608842611312866,0.8122217059135437,0.8826173543930054,0.8121869564056396,0.9390239715576172,0.530096709728241,0.7581371068954468,0.6519555449485779,0.8973798751831055,0.7403098940849304,76.78775787353516
10,0.9093838930130005,0.7466722130775452,0.8286795616149902,0.7865480780601501,0.4859517216682434,0.742692768573761,0.870087206363678,0.838177502155304,0.3286670744419098,0.7059771418571472,0.5589154958724976,0.7769560813903809,0.8766630291938782,0.8025317788124084,0.9322710633277893,0.6172122955322266,0.6100962162017822,0.7093375325202942,0.8833565711975098,0.6812689304351807,73.45722961425781
11,0.9281353950500488,0.8690071702003479,0.8467184901237488,0.8015938401222229,0.4922168552875519,0.8038206100463867,0.8733695149421692,0.8750616312026978,0.39439159631729126,0.7128040194511414,0.6517120599746704,0.7583402395248413,0.8804500699043274,0.787523090839386,0.9214199185371399,0.5940213203430176,0.8055220246315002,0.6775130033493042,0.9237627983093262,0.7100872993469238,76.537353515625
12,0.8884766697883606,0.7839075922966003,0.853641927242279,0.8586681485176086,0.527834415435791,0.7438879013061523,0.8701252341270447,0.849961519241333,0.3629126250743866,0.6440494060516357,0.6745084524154663,0.8030266165733337,0.8349416851997375,0.7789514064788818,0.9341807961463928,0.587593138217926,0.7450588345527649,0.6793413162231445,0.916354238986969,0.768648087978363,75.53034973144531
13,0.8854872584342957,0.7649416327476501,0.8312513828277588,0.8239075541496277,0.5159990787506104,0.7923845648765564,0.8530216813087463,0.8422544598579407,0.3499191701412201,0.6511585712432861,0.5662261247634888,0.7293121814727783,0.8330138325691223,0.7988224625587463,0.9423160552978516,0.5967835783958435,0.7575493454933167,0.6796374320983887,0.8839619755744934,0.7141008377075195,74.06023406982422
