epoch,mAP,train_loss
0,10.74118423461914,7.080098365876168
1,13.829056739807129,3.533185286440324
2,16.958248138427734,3.2460256431945824
3,19.486923217773438,3.181440248008916
4,24.669282913208008,3.1805778406418788
5,27.228134155273438,3.0535054299767945
6,29.594797134399414,2.9860350855629703
7,27.91508674621582,3.003501794864014
8,24.61174964904785,3.118221556505777
9,26.962862014770508,3.0040863908742304
10,28.507848739624023,2.949284630356632
11,31.14982032775879,2.9217972290833205
12,27.365842819213867,3.0937172439615095
13,28.889820098876953,2.9470573815556107
14,38.578853607177734,2.8292291243719974
15,35.89887237548828,2.800850520795743
16,30.51692008972168,2.9988919183781846
17,34.52082443237305,2.8776499363859354
18,43.06222915649414,2.7435003793284904
19,44.31999588012695,2.715033246083859
20,31.671279907226562,2.9461957549414244
21,40.358375549316406,2.7687727969862195
22,40.70692825317383,2.6886091810215564
23,51.22038650512695,2.5869506471737242
24,36.48640060424805,2.912804944207007
25,40.80506896972656,2.69437022104916
26,46.92887496948242,2.6331301886772454
27,54.18267822265625,2.517532116333341
28,35.740875244140625,2.9048897612684095
29,40.96287155151367,2.7498488816018374
30,50.25752639770508,2.5920864812774815
31,53.67612075805664,2.5057064965650606
32,36.32299041748047,2.9921915825782177
33,43.0435676574707,2.7640611901029435
34,48.08218765258789,2.6805649517606875
35,45.07890701293945,2.6538103714641914
36,36.34115219116211,3.2860973862640717
37,39.962158203125,2.928557344602543
38,45.38004684448242,2.8737627346026144
39,39.78766632080078,2.889773616319376
