epoch,mAP,entropy_loss,relation_loss,overall_loss
0,67.15055847167969,7.448476594818055,0.550513549212855,7.998990144030904
1,81.16877746582031,5.692659473289221,0.5763470368864362,6.269006510175662
2,84.19000244140625,5.036539581774806,0.5836600973843357,5.62019967915914
3,87.87848663330078,4.430203913078511,0.599501838156588,5.029705751235102
4,89.9480209350586,3.998790621118567,0.6066149491263161,4.6054055702448755
5,91.22816467285156,3.721656734184158,0.6107526479073034,4.332409382091461
6,92.5276107788086,3.457017765957027,0.6224774175862862,4.079495183543314
7,92.51609802246094,3.2903861383322344,0.6204659687056475,3.910852107037884
8,93.92029571533203,2.984135421035037,0.6305794996574715,3.6147149206925078
9,94.8457260131836,2.73604523136116,0.6317336516942219,3.36777888305538
10,95.25960540771484,2.6464617514762074,0.6335641016235816,3.2800258530997928
11,95.94776153564453,2.5122115803618845,0.6341334880710442,3.146345068432927
12,96.23843383789062,2.314023844890175,0.6419114542430251,2.9559352991332024
13,96.74827575683594,2.1715563465266805,0.6451462252747305,2.8167025718014123
14,97.01637268066406,2.008951695109789,0.650486582614794,2.659438277724583
15,96.65741729736328,2.0822022775276823,0.6482690668838187,2.730471344411505
16,97.49706268310547,1.7919538488497526,0.6517431072081644,2.443696956057917
17,97.8184814453125,1.7683646344715507,0.6577155764755692,2.4260802109471196
18,97.960205078125,1.6503885918447063,0.6564552500903358,2.306843841935042
19,97.99364471435547,1.6641769874404748,0.6535828303006082,2.3177598177410825
20,98.29228973388672,1.4626630562997285,0.6574386125489667,2.120101668848695
21,98.32064819335938,1.427714018302523,0.6560220047683474,2.0837360230708715
22,98.52107238769531,1.4603246374253553,0.6623848632255216,2.1227095006508776
23,98.63582611083984,1.3451006076756074,0.6621829411814539,2.0072835488570613
24,98.79415893554688,1.23914373621765,0.661608874048612,1.9007526102662617
25,99.10586547851562,1.1065539001426223,0.662624888494925,1.7691787886375485
26,98.82833099365234,1.1440631754355288,0.665195064041179,1.809258239476708
27,98.86260986328125,1.1254938295545212,0.6659571765202343,1.7914510060747562
28,99.23413848876953,0.987860089416798,0.6644088453289384,1.652268934745736
29,99.25032806396484,0.9177572578309802,0.663533199131034,1.5812904569620152
30,98.93690490722656,1.0950492001255705,0.6660087752234751,1.761057975349046
31,99.20064544677734,0.964300231444152,0.6618518692569402,1.6261521007010922
32,99.29080200195312,0.890964121198106,0.6652239156724569,1.5561880368705636
33,99.34884643554688,0.881085954464218,0.6645936401257058,1.5456795945899233
34,99.3514633178711,0.8354140371159584,0.6651158220020236,1.5005298591179814
35,99.26824951171875,0.8718250517366307,0.6497129058363231,1.5215379575729537
36,99.43545532226562,0.7998711183112678,0.6577083057829939,1.457579424094262
37,99.42665100097656,0.7983813009364837,0.6587671809230501,1.4571484818595364
38,99.42838287353516,0.7409716900946411,0.6658028741818078,1.4067745642764495
39,99.58733367919922,0.6757098874908076,0.6665712141546549,1.3422811016454639
40,99.54977416992188,0.6918236767374656,0.6565221909788496,1.3483458677163156
41,99.69377136230469,0.6005030187711937,0.6671874589484114,1.2676904777196052
42,99.52532958984375,0.6893526273062752,0.660762223326524,1.3501148506328005
43,99.64418029785156,0.6233381848352225,0.6603665415219675,1.28370472635719
44,99.63951110839844,0.6024962743586254,0.6592019074052046,1.2616981817638313
45,99.76837158203125,0.5222202792563294,0.6559178889267915,1.17813816818312
46,99.69497680664062,0.5809297939900128,0.6567469766702325,1.2376767706602454
47,99.76004028320312,0.5289762283074193,0.6543870028035788,1.183363231110999
48,99.73100280761719,0.46589933131541783,0.6554189452081974,1.1213182765236147
49,99.73426818847656,0.5483465257907831,0.6576887153597772,1.20603524115056
50,99.74420928955078,0.4954543105311453,0.6564713884257948,1.1519256989569404
51,99.84339141845703,0.4571540729162164,0.6566425871685498,1.1137966600847653
52,99.81452941894531,0.44508288190275397,0.6580600166043682,1.1031428985071217
53,99.78721618652344,0.44073335766708566,0.6482314652113429,1.0889648228784283
54,99.77226257324219,0.43334320783112246,0.6589960289685255,1.0923392367996476
55,99.81573486328125,0.4248586888382815,0.653339304725922,1.0781979935642048
56,99.76395416259766,0.490055249201396,0.6577210007462564,1.147776249947653
57,99.8204574584961,0.3952497092980365,0.6551967423372984,1.050446451635335
58,99.82200622558594,0.4211671595483044,0.6479725124134966,1.069139671961801
59,99.85305786132812,0.40733878026734177,0.6531498712703777,1.0604886515377183
60,99.86505126953125,0.339213920094389,0.6482041213636559,0.9874180414580447
