epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,entropy_loss,cosine_loss,overall_loss
10,0.6303730738037308,0.8655345211581291,0.7294697325199436,0.48799871998410693,0.5416471601909638,0.5134252968822135,0.9316666666666666,0.4668708240534521,0.6220326409495549,0.8961762728690469,0.19981683580875345,0.32677414803749144,54.15440368652344,10.380013287862145,0.17044021010398863,10.550453503926594
11,0.6391836734693878,0.8729096989966555,0.7379830348727615,0.5084650728178699,0.5724980274104841,0.538584991724259,0.9361111111111111,0.46962095875139354,0.625463994060876,0.9564301089250986,0.21147066773749945,0.3463597555891876,58.86290740966797,10.05734236399333,0.17146208743254346,10.228804429372154
12,0.5566182096403979,0.810359231411863,0.6599387685678648,0.3192639033936214,0.4683410696219089,0.3796938900335919,0.8814980435997765,0.43915343915343913,0.5862453531598513,0.6509587804964707,0.1924259824489889,0.297044453194442,42.764625549316406,13.318779366811116,0.12423266112804408,13.443012053171795
13,0.6241163401333064,0.8609640568403455,0.7236533957845434,0.5167009971874479,0.5213312934362941,0.5190058182519396,0.9166666666666666,0.459738088604068,0.6123585080719985,0.8947573176622089,0.20177349123397811,0.3292899867967974,51.73468017578125,10.871201457977294,0.12420852025349938,10.995409971872967
14,0.6255259467040674,0.8693957115009746,0.7275693311582381,0.48675170486576064,0.5459781897514149,0.5146666443301449,0.9333333333333333,0.4678362573099415,0.6232609905397886,0.9180197278136322,0.20516251022931,0.335374306001217,53.55840301513672,10.330666306813564,0.12394843300183614,10.45461469650269
15,0.6320145337101333,0.8719019771651351,0.7328262141603277,0.4857932738156066,0.5467384436609388,0.5144672148493692,0.9438888888888889,0.4731272626009468,0.6303097755518456,0.925312150869996,0.2365119843378379,0.3767307052801531,58.90003967285156,9.894591935475669,0.12402804007132846,10.018619937896725
16,0.5722856589897426,0.8236768802228412,0.675345437935366,0.36243045400119517,0.4880781702292365,0.41597319012329764,0.8826473859844272,0.44206128133704736,0.589086859688196,0.6604641482813468,0.19946454765421445,0.30639559582423037,44.92368698120117,12.95507056554159,0.09868037601312002,13.053750979105633
17,0.615737966846415,0.8582962138084632,0.7170601232701476,0.472611015437256,0.5148680665577949,0.4928353910251553,0.9266666666666666,0.4643652561247216,0.6186943620178041,0.9012722151655125,0.22355353335566766,0.3582467568517721,53.126914978027344,10.739557177225747,0.09937540719906489,10.838932577768958
18,0.6312085260406194,0.8738864142538976,0.7329830706363105,0.4619445549090129,0.5590154691831586,0.5058653541869805,0.9361111111111111,0.469097995545657,0.6250000000000001,0.9262292212894531,0.2161764067926234,0.3505390729925537,57.40370178222656,10.190809446970619,0.09856016596158344,10.289369608561195
19,0.6344869459623558,0.873015873015873,0.7348804500703234,0.5008179662316924,0.5651052560686576,0.5310229838887935,0.9416666666666667,0.47201336675020883,0.6288258208124652,0.9038197527293603,0.2038805339138123,0.3327095893542397,57.30248260498047,9.908629913330076,0.09839725524187089,10.007027149200438
20,0.5623534010946052,0.8011695906432749,0.6608475938899737,0.3279645085995294,0.486995026721798,0.39196322690121027,0.8705156950672646,0.4324700640490114,0.5778604651162791,0.6415024258039793,0.21429433251352512,0.3212686489108406,45.19392395019531,13.398209927876787,0.08147979319095612,13.479689699808757
21,0.6200680953334669,0.862876254180602,0.7215942197879034,0.4958050917633097,0.526273308024991,0.5105850702489289,0.9194444444444444,0.4612597547380156,0.6143281365998515,0.9174270053371908,0.2010771979670235,0.32985777081126644,53.09079360961914,10.811308244069417,0.08132274657487867,10.892630958557126
22,0.6303336703741153,0.8680033416875522,0.7303186504217433,0.4864659021853912,0.5425493492538379,0.5129792941275025,0.9338888888888889,0.468114731272626,0.6236319792246335,0.9381812240424242,0.20609466308439547,0.3379502189225102,55.07292175292969,10.262697359720867,0.08109678030014039,10.34379417419434
23,0.643298969072165,0.8685968819599109,0.7391613361762616,0.5213793699587975,0.5530001947265055,0.5367244549146848,0.9355555555555556,0.4688195991091314,0.6246290801186943,0.9494138032023142,0.22470831382316028,0.3634054273306853,58.86870193481445,9.917465076446534,0.08102892587582268,9.998493982950851
24,0.577111503037429,0.8201058201058201,0.6774787209569819,0.3792738043281683,0.5110234215666452,0.43540020469810603,0.8784994400895857,0.4369256474519632,0.5835968011902547,0.7055898047499786,0.22487386247691737,0.3410529831677348,48.40861129760742,13.291186466217045,0.07158884088198347,13.362775338490806
25,0.614985014985015,0.8578595317725752,0.716397067380426,0.47182217606753274,0.5059981285630335,0.4883129077482376,0.9166666666666666,0.459866220735786,0.6124721603563476,0.9083835901556011,0.1947971220605239,0.3208005853072802,50.038211822509766,11.11196161270141,0.07125112483898799,11.183212750752764
26,0.6199761241543972,0.8684503901895206,0.7234734153703274,0.4702752381114017,0.5287459448067852,0.4977995048475608,0.9344444444444444,0.46878483835005574,0.6243504083147736,0.8754377265435384,0.21007495313981298,0.3388399653408099,54.002197265625,10.395388971964518,0.07137147525946295,10.466760431925456
27,0.6321652825602593,0.8703290574456218,0.7323712307872815,0.48557913111453965,0.5675606952380349,0.5233789898591945,0.94,0.47183491355270496,0.6282955811362793,0.9331329237353044,0.2070846198817273,0.33894843644986683,57.95016860961914,9.881869735717776,0.07120799312988917,9.953077754974366
28,0.5712873245006921,0.8054084192918873,0.6684405367885239,0.370748711627003,0.5000746767549432,0.4258085958593183,0.8640449438202247,0.42877056035684413,0.5731321035960499,0.5797092210815794,0.2046445969143459,0.3025021543947799,47.251651763916016,13.476898969014485,0.064707144399484,13.54160605748494
29,0.6158730158730159,0.8648648648648649,0.7194344651755709,0.47734805350758036,0.504857862454233,0.4907177080165241,0.9255555555555556,0.4641961549178044,0.6182965299684542,0.920410869972565,0.20061165430507838,0.32942272481911633,50.76804733276367,10.889601688385007,0.0644397215048472,10.95404139836629
30,0.6283687943262412,0.8640289774310392,0.7275926794931957,0.48636457743761036,0.5159022911153982,0.5006981826700282,0.9388888888888889,0.470883254388409,0.6272035628131378,0.9061542717270468,0.2094538450467349,0.340258364142469,54.29547882080078,10.420170777638756,0.06424936205148696,10.484420134226482
31,0.6405255594333812,0.8690807799442897,0.7375014773667414,0.5244694508151022,0.5686095362151463,0.5456482737760932,0.9427777777777778,0.4727019498607242,0.6296846011131726,0.9264378100379187,0.2251843899627616,0.36230516065373225,57.851261138916016,9.956606477101639,0.06434812744458518,10.020954602559405
32,0.5630202140309156,0.7909242761692651,0.6577911553600371,0.3452795677618193,0.4791859639478695,0.4013584950394519,0.8675977653631285,0.43234966592427615,0.5771088814567076,0.6592383515075978,0.21280928007104116,0.32175315636276847,44.778724670410156,13.890528144836422,0.05916668727993964,13.94969483057658
33,0.6154152559251145,0.8612040133779264,0.7178534092229062,0.4938349414970694,0.4955450642940898,0.49468852493970633,0.9155555555555556,0.4593088071348941,0.6117297698589458,0.9343102340570206,0.19467753027253282,0.32221643957777935,50.93797302246094,10.935388507843014,0.05888174369931222,10.9942702293396
34,0.6271495043495853,0.8632692843219159,0.7265057417389267,0.48274638752548127,0.5041521704408138,0.4932171337750511,0.9310728182323513,0.46644388749651905,0.62152133580705,0.8792421704055647,0.204369233008421,0.33165034518522024,52.99665451049805,10.520706227620446,0.058863694419463486,10.579569899241125
35,0.630238620413074,0.8754874651810585,0.73289028797948,0.5232807582664606,0.5513576930131456,0.5369524444847872,0.935,0.46880222841225627,0.6244897959183674,0.9492309335504311,0.22373480979835259,0.3621179963300393,56.5854377746582,10.154511725107827,0.058863999098539344,10.213375708262124
