epoch,obj_loss,reg_loss,overall_loss
0,0.7661054134368896,0.12169355154037476,0.8877989649772644
0,0.6955328583717346,0.12169479951262474,0.8172276616096497
0,0.6076406836509705,0.1216967577735583,0.7293374538421631
0,0.5257599726319313,0.12169946171343327,0.6474594473838806
0,0.4599534749984741,0.12170282900333404,0.5816563129425049
0,0.4116833458344141,0.12170672416687012,0.533390074968338
0,0.3767111343996865,0.12171099334955215,0.49842213307108196
0,0.3484134916216135,0.1217155009508133,0.47012899816036224
0,0.32801758415169185,0.12172014183468288,0.4497377309534285
0,0.3124627903103828,0.12172482386231422,0.4341876178979874
1,0.14327627420425415,0.12177606672048569,0.26505234837532043
1,0.14758189022541046,0.12178031727671623,0.269362211227417
1,0.14712309837341309,0.12178434431552887,0.26890744765599567
1,0.14978854358196259,0.12178814597427845,0.2715766951441765
1,0.15119896233081817,0.12179172486066818,0.2729906916618347
1,0.15090238551298776,0.12179507687687874,0.27269746859868366
1,0.15276111662387848,0.12179821623223168,0.2745593360492161
1,0.15181578695774078,0.12180114351212978,0.2736169323325157
1,0.15327279600832197,0.12180387394295798,0.27507667077912223
1,0.1541027009487152,0.1218064159154892,0.2759091168642044
2,0.1357087343931198,0.12183239310979843,0.25754112005233765
2,0.1429075002670288,0.12183377519249916,0.26474127173423767
2,0.14221377670764923,0.12183503558238347,0.26404881477355957
2,0.14349030703306198,0.12183618731796741,0.26532649993896484
2,0.1449013203382492,0.12183723300695419,0.2667385578155518
2,0.1449189434448878,0.12183817476034164,0.26675712068875634
2,0.1445672001157488,0.12183902306216103,0.2664062253066472
2,0.143497496843338,0.12183978222310543,0.26533728092908865
2,0.14488518569204542,0.12184046374426948,0.2667256527476841
2,0.14489283710718154,0.12184106931090355,0.26673390865325936
3,0.1253628134727478,0.12184693664312363,0.24720975756645203
3,0.1337798535823822,0.12184710055589676,0.25562696158885956
3,0.13353784879048666,0.12184720734755199,0.25538506110509235
3,0.13441483303904533,0.12184727750718594,0.2562621161341667
3,0.13603003621101378,0.12184730917215347,0.2578773498535156
3,0.1361927290757497,0.12184730420509975,0.25804003576437634
3,0.13687006490571157,0.12184726446866989,0.25871733256748747
3,0.13596807792782784,0.12184719275683165,0.25781527161598206
3,0.1366925471358829,0.12184708731042014,0.2585396369298299
3,0.13635728657245635,0.12184695601463318,0.25820424556732174
4,0.120784692466259,0.12184520810842514,0.24262990057468414
4,0.12843452766537666,0.12184492498636246,0.2502794489264488
4,0.1281606132785479,0.12184461951255798,0.25000523030757904
4,0.12902829609811306,0.12184429727494717,0.2508725933730602
4,0.12978061884641648,0.12184395492076874,0.2516245752573013
4,0.13003193959593773,0.12184359629948935,0.25187553713719046
4,0.13087393875632966,0.12184322093214309,0.2527171607528414
4,0.13058554660528898,0.12184282764792444,0.25242837332189083
4,0.13124192671643364,0.12184242407480878,0.2530843499634001
4,0.1313986085355282,0.1218420058488846,0.25324061363935474
5,0.12296448647975922,0.12183728069067001,0.24480175971984863
5,0.12783727794885635,0.12183680012822151,0.24967408180236816
5,0.127061997850736,0.12183632204929988,0.24889832238356271
5,0.12692418321967125,0.12183583900332451,0.24876002594828606
5,0.1271916002035141,0.12183535844087601,0.24902696311473846
5,0.12721899896860123,0.12183487291137378,0.2490538756052653
5,0.1274524884564536,0.12183438347918647,0.2492868730000087
5,0.1269649900496006,0.12183388881385326,0.24879888072609901
5,0.12796664072407615,0.12183338983191384,0.24980003303951687
5,0.12805001586675643,0.12183288931846618,0.24988290667533875
6,0.11746758222579956,0.12182734161615372,0.23929491639137268
6,0.12099634855985641,0.12182682007551193,0.24282316863536835
6,0.12086854130029678,0.12182630598545074,0.24269484480222067
6,0.12199833802878857,0.12182579562067986,0.24382413178682327
6,0.12296132892370223,0.12182528078556061,0.24478660821914672
6,0.12283071999748547,0.12182476619879405,0.24465548495451608
6,0.12316172144242694,0.12182425068957466,0.2449859721320016
6,0.12335546500980853,0.12182373274117708,0.2451791986823082
6,0.1238131456904941,0.12182321233881845,0.24563635885715485
6,0.12369617596268653,0.12182268872857094,0.24551886469125747
7,0.11225936561822891,0.12181692570447922,0.23407629132270813
7,0.11725971847772598,0.12181641906499863,0.2390761375427246
7,0.11680356164773305,0.12181590745846431,0.2386194666226705
7,0.11907465383410454,0.1218153964728117,0.2408900484442711
7,0.11991190165281296,0.12181488424539566,0.24172678589820862
7,0.12002772589524587,0.1218143676718076,0.24184209356705347
7,0.12165197942938123,0.12181385074343,0.24346583017281123
7,0.12146907486021519,0.12181332986801863,0.2432824056595564
7,0.12301817370785607,0.1218128071890937,0.24483098089694977
7,0.1233100563287735,0.12181227952241898,0.24512233585119247
8,0.10734885185956955,0.12180643528699875,0.2291552871465683
8,0.11621399596333504,0.12180591374635696,0.2380199059844017
8,0.11612308273712794,0.12180538972218831,0.2379284699757894
8,0.11802827194333076,0.12180487625300884,0.23983314633369446
8,0.11909490376710892,0.1218043640255928,0.24089926481246948
8,0.11886700118581454,0.12180385241905849,0.24067084987958273
8,0.11970585478203638,0.12180334329605103,0.24150919488498143
8,0.11950826738029718,0.12180283386260271,0.24131109938025475
8,0.12015518463320202,0.1218023258778784,0.24195750885539585
8,0.12051444947719574,0.12180181667208671,0.2423162639141083
9,0.11448840796947479,0.12179620563983917,0.23628461360931396
9,0.1183948703110218,0.12179570645093918,0.24019058048725128
9,0.11731105546156566,0.12179520477851231,0.23910626272360483
9,0.11793431639671326,0.12179470807313919,0.23972902819514275
9,0.11839664876461028,0.12179421335458755,0.2401908665895462
9,0.11833183094859123,0.12179371962944666,0.2401255543033282
9,0.1189151821391923,0.12179322753633771,0.24070841286863598
9,0.11893170513212681,0.12179273460060358,0.2407244425266981
9,0.11968047585752276,0.12179224110311931,0.24147271944416893
9,0.119786936044693,0.12179174646735191,0.24157868474721908
10,0.3478204309940338,0.10723689198493958,0.4550573229789734
10,0.3346284180879593,0.10723647475242615,0.44186489284038544
10,0.30794182419776917,0.10723627358675003,0.4151781002680461
10,0.2812628522515297,0.10723640024662018,0.38849925249814987
10,0.25783906877040863,0.10723685920238495,0.3650759279727936
10,0.2383910765250524,0.1072376122077306,0.345628688732783
10,0.22733531679425922,0.10723858965294701,0.3345739075115749
10,0.21798597648739815,0.10723969712853432,0.32522567361593246
10,0.21327618757883707,0.10724086480008231,0.32051705320676166
10,0.21047344654798505,0.10724202692508697,0.31771547496318814
11,0.16396713256835938,0.10725423693656921,0.2712213695049286
11,0.1662950962781906,0.10725488513708115,0.27354998886585236
11,0.16090274353822073,0.10725541412830353,0.2681581676006317
11,0.15895114466547966,0.10725584998726845,0.2662070021033287
11,0.15742543637752532,0.10725620985031128,0.2646816551685333
11,0.15480270236730576,0.10725650688012442,0.26205921669801074
11,0.1537520842892783,0.10725675310407366,0.2610088459083012
11,0.1515986118465662,0.10725695267319679,0.2588555719703436
11,0.15250269571940103,0.10725711699989107,0.2597598185141881
11,0.15206295698881148,0.10725724399089813,0.2593202069401741
12,0.12696267664432526,0.10725825279951096,0.23422092199325562
12,0.12849576771259308,0.10725817829370499,0.23575393855571747
12,0.12537933637698492,0.10725810627142589,0.2326374351978302
12,0.12464424036443233,0.10725804418325424,0.23190227895975113
12,0.12446055710315704,0.10725798755884171,0.2317185401916504
12,0.12350920587778091,0.10725793739159903,0.23076714078585306
12,0.12432911992073059,0.10725788878543037,0.23158700551305497
12,0.12385672982782125,0.10725783463567495,0.23111456260085106
12,0.12497226976686054,0.1072577726509836,0.23223004076215956
12,0.12539979591965675,0.10725769549608231,0.2326574891805649
13,0.11890280991792679,0.10725665092468262,0.2261594533920288
13,0.12023652717471123,0.1072564609348774,0.22749298810958862
13,0.11800182610750198,0.10725625356038411,0.22525808215141296
13,0.11779271811246872,0.10725605115294456,0.22504877299070358
13,0.1186278998851776,0.10725584477186204,0.22588374614715576
13,0.11805280918876329,0.10725563019514084,0.22530844062566757
13,0.11941143763916832,0.10725540561335427,0.22666684431689127
13,0.11825099587440491,0.10725516360253096,0.22550616040825844
13,0.1197554800245497,0.10725490997234981,0.22701039082474178
13,0.1203931987285614,0.10725463852286339,0.22764783799648283
14,0.10771580040454865,0.10725145041942596,0.2149672508239746
14,0.10963277518749237,0.10725108534097672,0.21688386052846909
14,0.10951203852891922,0.10725072274605434,0.21676276127497354
14,0.11016556434333324,0.10725036449730396,0.2174159288406372
14,0.11072440445423126,0.10724999457597732,0.2179744005203247
14,0.11045246943831444,0.10724962378541628,0.2177020957072576
14,0.11169537050383431,0.10724924717630659,0.21894461980887822
14,0.11077883187681437,0.10724886506795883,0.21802769787609577
14,0.1120460116200977,0.10724848177697924,0.21929449339707693
14,0.11324869245290757,0.10724809542298318,0.22049678713083268
15,0.10661325603723526,0.10724376887083054,0.2138570249080658
15,0.11041972413659096,0.1072433851659298,0.21766310930252075
15,0.10804068545500438,0.10724299649397533,0.2152836819489797
15,0.10938689485192299,0.10724261961877346,0.2166295126080513
15,0.11014727056026459,0.10724225491285325,0.2173895239830017
15,0.10933497548103333,0.10724189504981041,0.2165768692890803
15,0.1101291190300669,0.10724154327596937,0.2173706612416676
15,0.10909921210259199,0.1072411946952343,0.21634040586650372
15,0.11023458424541685,0.10724084741539425,0.21747543083296883
15,0.11104627475142478,0.10724049881100654,0.21828677356243134
16,0.10401908308267593,0.10723663866519928,0.2112557291984558
16,0.10752598568797112,0.10723626241087914,0.21476225554943085
16,0.10576378554105759,0.10723590105772018,0.2129996915658315
16,0.10624293610453606,0.10723554156720638,0.2134784832596779
16,0.1078360691666603,0.107235187292099,0.21507126092910767
16,0.10742142920692761,0.10723483189940453,0.214656263589859
16,0.1087388481412615,0.10723447693245751,0.21597332613808767
16,0.10791349411010742,0.1072341213002801,0.2151476163417101
16,0.10857229348686007,0.10723376936382717,0.21580606367852953
16,0.10931764617562294,0.10723341554403304,0.21655106246471406
17,0.10010621696710587,0.10722951591014862,0.20733574032783508
17,0.10171817615628242,0.10722919180989265,0.20894737541675568
17,0.10157115012407303,0.10722886770963669,0.20880002280076346
17,0.10284772142767906,0.10722855478525162,0.21007627993822098
17,0.10476967096328735,0.10722824782133103,0.2119979202747345
17,0.10419426734248796,0.10722794011235237,0.2114222099383672
17,0.1053111372249467,0.10722763410636357,0.21253877452441622
17,0.10456380806863308,0.1072273263707757,0.21179113723337648
17,0.1055039299858941,0.10722701913780636,0.2127309524350696
17,0.1058400496840477,0.10722671002149581,0.21306676268577573
18,0.1020866110920906,0.107223279774189,0.2093098908662796
18,0.10395269095897675,0.10722296684980392,0.21117565780878067
18,0.10300909479459126,0.10722265392541885,0.21023174623648325
