3,0,0,477,1923
7,209,550,1206,2835
11,456,1088,1963,3693
15,712,1588,2819,4481
19,998,2158,3597,5247
23,1264,2732,4474,5930
27,1569,3308,5322,6601
31,1859,3906,6204,7231
35,2131,4528,7109,7832
39,2420,5118,8026,8436
43,2737,5704,8937,9022
