epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.8845565915107727,-1.0,-1.0,-1.0,0.8566077351570129,-1.0,-1.0,-1.0,0.6531444787979126,62.98271560668945
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307978868484,0.9649678468704224,-1.0,-1.0,-1.0,0.8236864805221558,-1.0,-1.0,-1.0,0.5400492548942566,60.14067077636719
2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307978868484,0.9414141178131104,-1.0,-1.0,-1.0,0.8330419659614563,-1.0,-1.0,-1.0,0.7745421528816223,65.64803314208984
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307978868484,0.916955292224884,-1.0,-1.0,-1.0,0.8269332647323608,-1.0,-1.0,-1.0,0.5925170183181763,60.33321762084961
4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.8063426613807678,-1.0,-1.0,-1.0,0.9310939311981201,-1.0,-1.0,-1.0,0.9478458166122437,79.6320571899414
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333432674408,0.9750688672065735,-1.0,-1.0,-1.0,0.9515873193740845,-1.0,-1.0,-1.0,0.7584510445594788,75.46101379394531
6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.9708624482154846,-1.0,-1.0,-1.0,0.8804172873497009,-1.0,-1.0,-1.0,0.8559523820877075,80.18080139160156
7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0714285746216774,0.9841597676277161,-1.0,-1.0,-1.0,0.8902269005775452,-1.0,-1.0,-1.0,0.936734676361084,72.06375122070312
8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,1.0,-1.0,-1.0,-1.0,0.9688131213188171,-1.0,-1.0,-1.0,0.9571428298950195,85.6489028930664
9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333432674408,0.9497835636138916,-1.0,-1.0,-1.0,0.9218346476554871,-1.0,-1.0,-1.0,0.9821428656578064,79.67736053466797
10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9674931168556213,-1.0,-1.0,-1.0,0.9579004049301147,-1.0,-1.0,-1.0,0.8917233347892761,95.42792510986328
11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.9924242496490479,-1.0,-1.0,-1.0,0.9654762148857117,-1.0,-1.0,-1.0,0.9047619104385376,84.06655883789062
12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.9117899537086487,-1.0,-1.0,-1.0,0.928652822971344,-1.0,-1.0,-1.0,0.9276437759399414,81.70216369628906
13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0833333358168602,0.9595404863357544,-1.0,-1.0,-1.0,0.9437932372093201,-1.0,-1.0,-1.0,0.9379251599311829,73.11480712890625
14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.9722549915313721,-1.0,-1.0,-1.0,0.928652822971344,-1.0,-1.0,-1.0,0.8976190686225891,82.46316528320312
15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909361839294,0.9134660959243774,-1.0,-1.0,-1.0,0.9462343454360962,-1.0,-1.0,-1.0,0.9379251599311829,72.21337127685547
16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1111111119389534,1.0,-1.0,-1.0,-1.0,0.9811508059501648,-1.0,-1.0,-1.0,0.8752628564834595,74.18812561035156
17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10000000149011612,1.0,-1.0,-1.0,-1.0,0.9752747416496277,-1.0,-1.0,-1.0,0.8468614816665649,73.05340576171875
18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909361839294,0.9860140085220337,-1.0,-1.0,-1.0,0.9138960838317871,-1.0,-1.0,-1.0,0.9095237851142883,72.50857543945312
19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.9924242496490479,-1.0,-1.0,-1.0,0.9604797959327698,-1.0,-1.0,-1.0,0.8690476417541504,73.67378997802734
20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571492433548,0.9777495265007019,-1.0,-1.0,-1.0,0.9705128073692322,-1.0,-1.0,-1.0,0.9682539701461792,76.48433685302734
21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9750688672065735,-1.0,-1.0,-1.0,0.9811508059501648,-1.0,-1.0,-1.0,0.9821428656578064,98.45906829833984
22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9355866312980652,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.8429499268531799,94.46341705322266
23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.9841597676277161,-1.0,-1.0,-1.0,0.988095223903656,-1.0,-1.0,-1.0,0.9095237851142883,78.29446411132812
24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9722549915313721,-1.0,-1.0,-1.0,0.8804172873497009,-1.0,-1.0,-1.0,0.9821428656578064,95.8703842163086
25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909361839294,0.9777495265007019,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.8928571343421936,74.03789520263672
26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.9382496476173401,-1.0,-1.0,-1.0,0.988095223903656,-1.0,-1.0,-1.0,0.8273809552192688,81.34314727783203
27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333432674408,0.9649678468704224,-1.0,-1.0,-1.0,0.9752747416496277,-1.0,-1.0,-1.0,0.908730149269104,79.55765533447266
28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1666666716337204,0.9585576057434082,-1.0,-1.0,-1.0,0.9288991093635559,-1.0,-1.0,-1.0,0.9682539701461792,75.55944061279297
29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333432674408,0.9320513010025024,-1.0,-1.0,-1.0,0.9654762148857117,-1.0,-1.0,-1.0,0.9093537330627441,78.50536346435547
30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.9497835636138916,-1.0,-1.0,-1.0,0.9462454319000244,-1.0,-1.0,-1.0,0.9682539701461792,84.1070785522461
31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9218115210533142,-1.0,-1.0,-1.0,0.8902269005775452,-1.0,-1.0,-1.0,0.8520408272743225,91.60198211669922
32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.9497835636138916,-1.0,-1.0,-1.0,0.96293705701828,-1.0,-1.0,-1.0,0.9093537330627441,76.8018569946289
33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333432674408,0.9231536388397217,-1.0,-1.0,-1.0,0.9026848077774048,-1.0,-1.0,-1.0,0.9821428656578064,78.53286743164062
34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.7816600203514099,-1.0,-1.0,-1.0,0.9087454080581665,-1.0,-1.0,-1.0,1.0,73.5101318359375
35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9757575988769531,-1.0,-1.0,-1.0,0.9495670795440674,-1.0,-1.0,-1.0,0.7596165537834167,92.12353515625
36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333432674408,0.9461760520935059,-1.0,-1.0,-1.0,0.9515873193740845,-1.0,-1.0,-1.0,0.9379251599311829,79.22554779052734
37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.9585576057434082,-1.0,-1.0,-1.0,0.9735750555992126,-1.0,-1.0,-1.0,0.8676870465278625,73.12049102783203
38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1666666716337204,0.9860140085220337,-1.0,-1.0,-1.0,0.9390313625335693,-1.0,-1.0,-1.0,0.9136577844619751,75.13423919677734
39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.9369375705718994,-1.0,-1.0,-1.0,0.988095223903656,-1.0,-1.0,-1.0,0.8230769038200378,81.20274353027344
40,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307978868484,1.0,-1.0,-1.0,-1.0,0.9707362055778503,-1.0,-1.0,-1.0,0.9276437759399414,74.38257598876953
41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10000000149011612,1.0,-1.0,-1.0,-1.0,0.9688131213188171,-1.0,-1.0,-1.0,0.9821428656578064,76.2739028930664
42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9686586260795593,-1.0,-1.0,-1.0,0.9604797959327698,-1.0,-1.0,-1.0,0.9285714030265808,96.4427490234375
43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.9722549915313721,-1.0,-1.0,-1.0,0.9614769220352173,-1.0,-1.0,-1.0,0.8976190686225891,83.28377532958984
44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000298023224,0.9757575988769531,-1.0,-1.0,-1.0,0.9495670795440674,-1.0,-1.0,-1.0,0.9821428656578064,77.68669128417969
45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909361839294,0.9497835636138916,-1.0,-1.0,-1.0,0.9935897588729858,-1.0,-1.0,-1.0,0.9200680255889893,73.8587646484375
46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1666666716337204,0.933254599571228,-1.0,-1.0,-1.0,0.9462454319000244,-1.0,-1.0,-1.0,0.908730149269104,73.87242126464844
47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333432674408,0.9708624482154846,-1.0,-1.0,-1.0,0.8080657720565796,-1.0,-1.0,-1.0,0.936734676361084,76.22490692138672
48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10000000149011612,1.0,-1.0,-1.0,-1.0,0.9075829386711121,-1.0,-1.0,-1.0,0.9821428656578064,74.74314880371094
49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9649678468704224,-1.0,-1.0,-1.0,0.9559824466705322,-1.0,-1.0,-1.0,0.9276437759399414,96.21485137939452
50,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.9674931168556213,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.9081632494926453,78.14141082763672
