epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,asym_loss,dynamic_adj_loss,overall_loss
0,0.4618125668131607,0.859606455892107,0.6008344923504867,0.12527733902443736,0.28682702819584277,0.1743875081695283,0.7311827956989247,0.24054830864470483,0.36200299451006485,0.33217823170191424,0.05337367957738211,0.09196984365924173,17.815303802490234,201.5852543000252,3.327397738733599,204.9126519233949
1,0.5686554381958322,0.8816109758796193,0.6913665943600869,0.289470493450855,0.32211177510386674,0.3049200713617624,0.7506720430107527,0.24717857933171056,0.37189945064091895,0.7109312447132595,0.05624479087536228,0.10424251366240495,20.5771484375,106.9871246584,2.2667997921666796,109.25392421599355
2,0.5738010021474589,0.8863334807607254,0.6966194490310248,0.2998975674869706,0.328587463455338,0.3135876787684872,0.7170698924731183,0.23595754091110127,0.35507487520798664,0.5966521967304771,0.05452724256112401,0.0999226851853393,21.919437408447266,104.80502048615485,1.8097729567558531,106.61479334677419
3,0.5848343986054619,0.8907079646017699,0.7060680462995441,0.31543723815541375,0.35100072389186693,0.3322700843597696,0.6565860215053764,0.2161504424778761,0.3252330226364847,0.6815554430745102,0.054918721488992954,0.10164688826443898,23.759252548217773,101.083461823002,1.6502099902399119,102.733672418902
4,0.5968682836966533,0.8599867285998672,0.7046669687358403,0.2278687078862579,0.48781402174825894,0.310633598441981,0.9410569105691057,0.30723291307232914,0.46323161580790395,0.6628027432081458,0.10419370056897254,0.1800787242820418,38.503028869628906,23.036249991386168,0.24188878170905567,23.27813888365223
5,0.659601798330122,0.9098560354374308,0.7647770641347854,0.37671596942059077,0.4939585960435784,0.42744349896792394,0.9583333333333334,0.3158361018826135,0.47509578544061304,0.9182557247834918,0.11426330656782539,0.2032368066887409,46.73291015625,19.408680177504024,0.20027325566737883,19.608953260606334
6,0.6686746987951807,0.9098360655737705,0.7708333333333333,0.44093026809332636,0.4569414997398464,0.44879312436671376,0.9751344086021505,0.321444395214887,0.4835054981672775,0.954446018158083,0.08315619125484944,0.15298366735993926,44.18282699584961,19.21299531382899,0.1825237377516684,19.395519041245983
7,0.6668287149570572,0.9108012394864985,0.7699504163158387,0.4109160801160084,0.4984344811873192,0.45046377474183025,0.9744623655913979,0.3209384683488269,0.48285048285048277,0.9477443825546692,0.12223552078507526,0.21654243750018368,49.39265060424805,18.95637742934688,0.16976746171712873,19.126144886016846
8,0.5742515853119009,0.8613138686131386,0.6890815784816846,0.2188610529984326,0.5529940512931353,0.31360513053539707,0.9455279085406859,0.3109931431099314,0.4680426098535286,0.7107341372564969,0.14858799874240236,0.24579039377378745,42.6998405456543,22.923876562426162,0.07399254736881102,22.997868999358143
9,0.6701383238405207,0.9114652501106685,0.7723905092375505,0.4053283291513675,0.5030579979967211,0.4489359905590076,0.9670698924731183,0.3185037627268703,0.47918747918747917,0.9298571680281118,0.1030660281318691,0.1855640097828961,46.24729537963867,19.301963975352628,0.07452624952120164,19.3764901930286
