epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,0.12189542502164841,-1.0,0.0047846888191998005,0.19620560109615326,-1.0,-1.0,0.011570358648896217,0.9632558822631836,-1.0,0.8184047341346741,-1.0,-1.0,-1.0,0.783542275428772,0.05953380838036537,-1.0,0.18321384489536285,-1.0,0.06793376803398132,32.10340881347656
1,-1.0,0.3594540059566498,-1.0,0.006172839552164078,0.15311577916145325,-1.0,-1.0,0.014979396015405655,0.9654923677444458,-1.0,0.8190752863883972,-1.0,-1.0,-1.0,0.7357092499732971,0.06929034739732742,-1.0,0.07434263080358505,-1.0,0.033660151064395905,32.312923431396484
2,-1.0,0.3700000047683716,-1.0,0.3333333432674408,0.21751590073108673,-1.0,-1.0,0.03840579837560654,0.9880431890487671,-1.0,0.8956694602966309,-1.0,-1.0,-1.0,0.8423044085502625,0.08916259557008743,-1.0,0.05795113742351532,-1.0,0.02976522222161293,38.62151336669922
3,-1.0,0.4625000059604645,-1.0,0.005154639016836882,0.1332552582025528,-1.0,-1.0,0.014962978661060333,0.9535245895385742,-1.0,0.7443473935127258,-1.0,-1.0,-1.0,0.6404396295547485,0.10448799282312393,-1.0,0.04226379469037056,-1.0,0.017544863745570183,31.18481063842773
4,-1.0,0.6081871390342712,-1.0,1.0,0.35655954480171204,-1.0,-1.0,1.0,0.9721502065658569,-1.0,0.9356677532196045,-1.0,-1.0,-1.0,0.9101656675338745,0.3506738543510437,-1.0,0.18476979434490204,-1.0,0.023141393437981606,63.41315078735352
5,-1.0,0.5725046992301941,-1.0,1.0,0.5939283967018127,-1.0,-1.0,0.017441019415855408,0.9682861566543579,-1.0,0.941638171672821,-1.0,-1.0,-1.0,0.9179391264915466,0.4261321425437927,-1.0,0.22498546540737152,-1.0,0.01912255398929119,56.81977844238281
6,-1.0,0.7254902124404907,-1.0,1.0,0.5778653025627136,-1.0,-1.0,1.0,0.9900299310684204,-1.0,0.9415284991264343,-1.0,-1.0,-1.0,0.8940863609313965,0.14965906739234924,-1.0,0.12369821965694427,-1.0,0.01606340892612934,64.1842041015625
7,-1.0,0.6866666674613953,-1.0,0.5,0.3429277837276459,-1.0,-1.0,0.0729166641831398,0.9910146594047546,-1.0,0.9254215955734253,-1.0,-1.0,-1.0,0.8983171582221985,0.20593123137950897,-1.0,0.25234293937683105,-1.0,0.027625931426882744,49.031646728515625
8,-1.0,0.6904761791229248,-1.0,0.5,0.5673283338546753,-1.0,-1.0,0.5714285969734192,0.9876714944839478,-1.0,0.9361997842788696,-1.0,-1.0,-1.0,0.8872806429862976,0.35743477940559387,-1.0,0.18418951332569122,-1.0,0.028221819549798965,57.1023063659668
9,-1.0,0.7166666388511658,-1.0,1.0,0.4386763870716095,-1.0,-1.0,0.08921568840742111,0.9817955493927002,-1.0,0.9362072944641113,-1.0,-1.0,-1.0,0.8910030722618103,0.27386659383773804,-1.0,0.13597896695137024,-1.0,0.06376639008522034,55.271766662597656
10,-1.0,0.6845238208770752,-1.0,0.5,0.6230015754699707,-1.0,-1.0,1.0,0.9896661639213562,-1.0,0.9253281950950623,-1.0,-1.0,-1.0,0.8829858899116516,0.3487358093261719,-1.0,0.1717624068260193,-1.0,0.022701676934957504,61.487060546875
11,-1.0,0.6746031641960144,-1.0,0.25,0.5115630030632019,-1.0,-1.0,0.5161290168762207,0.9902196526527405,-1.0,0.929206371307373,-1.0,-1.0,-1.0,0.8620085120201111,0.39333203434944153,-1.0,0.18969476222991943,-1.0,0.01486352737993002,53.316200256347656
12,-1.0,0.4225490093231201,-1.0,0.5,0.5965796113014221,-1.0,-1.0,0.6000000238418579,0.9808322191238403,-1.0,0.9535285234451294,-1.0,-1.0,-1.0,0.8781089782714844,0.25798073410987854,-1.0,0.15339551866054535,-1.0,0.04189794883131981,53.848724365234375
13,-1.0,0.3535199761390686,-1.0,0.5,0.6623090505599976,-1.0,-1.0,0.014886838383972645,0.9815882444381714,-1.0,0.9395038485527039,-1.0,-1.0,-1.0,0.8730902075767517,0.3741426169872284,-1.0,0.13110366463661194,-1.0,0.022744402289390564,48.52888488769531
14,-1.0,0.37794119119644165,-1.0,1.0,0.6075273156166077,-1.0,-1.0,1.0,0.9840613007545471,-1.0,0.9465857744216919,-1.0,-1.0,-1.0,0.9214969277381897,0.2780856788158417,-1.0,0.15419065952301025,-1.0,0.015225596725940704,62.85113525390625
15,-1.0,0.39444443583488464,-1.0,0.3333333432674408,0.5942383408546448,-1.0,-1.0,0.5357142686843872,0.9862744212150574,-1.0,0.9331029653549194,-1.0,-1.0,-1.0,0.8589041829109192,0.4175402820110321,-1.0,0.10066509246826172,-1.0,0.014834030531346798,51.69051361083984
16,-1.0,0.6884058117866516,-1.0,1.0,0.41940736770629883,-1.0,-1.0,0.048059966415166855,0.9833428859710693,-1.0,0.917104959487915,-1.0,-1.0,-1.0,0.8599115610122681,0.30907243490219116,-1.0,0.09915491193532944,-1.0,0.019644463434815407,53.4410400390625
17,-1.0,0.7023809552192688,-1.0,1.0,0.5170706510543823,-1.0,-1.0,0.2590090036392212,0.9757925868034363,-1.0,0.9302234649658203,-1.0,-1.0,-1.0,0.8865113258361816,0.3473828434944153,-1.0,0.08118388056755066,-1.0,0.0252176932990551,57.24772262573242
18,-1.0,0.6081871390342712,-1.0,1.0,0.5787498354911804,-1.0,-1.0,1.0,0.9805386662483215,-1.0,0.9171361923217773,-1.0,-1.0,-1.0,0.8753554821014404,0.3245844542980194,-1.0,0.08869989216327667,-1.0,0.10201174020767212,64.75263977050781
19,-1.0,0.6793248653411865,-1.0,1.0,0.4751722514629364,-1.0,-1.0,1.0,0.9928508400917053,-1.0,0.917896032333374,-1.0,-1.0,-1.0,0.8251329064369202,0.2720755636692047,-1.0,0.08997870981693268,-1.0,0.014852875843644142,62.6728401184082
20,-1.0,0.41903531551361084,-1.0,1.0,0.562748372554779,-1.0,-1.0,0.5070422291755676,0.975051760673523,-1.0,0.9269915819168091,-1.0,-1.0,-1.0,0.8724383115768433,0.2426220029592514,-1.0,0.13949911296367645,-1.0,0.056235045194625854,57.01663589477539
21,-1.0,0.36355555057525635,-1.0,1.0,0.6102424263954163,-1.0,-1.0,1.0,0.9837754368782043,-1.0,0.920623779296875,-1.0,-1.0,-1.0,0.8919079303741455,0.21853698790073395,-1.0,0.09832700341939926,-1.0,0.026940271258354187,61.13909530639648
22,-1.0,0.529411792755127,-1.0,0.00657894741743803,0.6185169816017151,-1.0,-1.0,0.5071942210197449,0.9855421185493469,-1.0,0.9442799091339111,-1.0,-1.0,-1.0,0.9044731259346008,0.21181617677211761,-1.0,0.13775169849395752,-1.0,0.02574615366756916,48.713111877441406
23,-1.0,0.7291666865348816,-1.0,1.0,0.3725863993167877,-1.0,-1.0,0.5090909004211426,0.9854471683502197,-1.0,0.9236034750938416,-1.0,-1.0,-1.0,0.8778224587440491,0.29302042722702026,-1.0,0.18502330780029297,-1.0,0.021304823458194733,58.97065353393555
24,-1.0,0.6866666674613953,-1.0,1.0,0.3473348021507263,-1.0,-1.0,1.0,0.987307608127594,-1.0,0.8746630549430847,-1.0,-1.0,-1.0,0.8563851118087769,0.15196646749973297,-1.0,0.09496426582336426,-1.0,0.030955711379647255,60.30244064331055
25,-1.0,0.6666666865348816,-1.0,1.0,0.2882579267024994,-1.0,-1.0,1.0,0.9901393055915833,-1.0,0.892181396484375,-1.0,-1.0,-1.0,0.8096451163291931,0.37277740240097046,-1.0,0.10201619565486908,-1.0,0.019575197249650955,61.4125862121582
26,-1.0,0.8666666746139526,-1.0,0.02777777798473835,0.36258628964424133,-1.0,-1.0,1.0,0.9866923689842224,-1.0,0.9212341904640198,-1.0,-1.0,-1.0,0.8462320566177368,0.39578157663345337,-1.0,0.15178006887435913,-1.0,0.022079981863498688,55.80831146240234
27,-1.0,0.6784313917160034,-1.0,1.0,0.32220324873924255,-1.0,-1.0,1.0,0.9940499663352966,-1.0,0.9096846580505371,-1.0,-1.0,-1.0,0.8153698444366455,0.24437011778354645,-1.0,0.1014622300863266,-1.0,0.019106294959783554,60.84677505493164
28,-1.0,0.39589443802833557,-1.0,0.10000000149011612,0.6052119135856628,-1.0,-1.0,1.0,0.9837904572486877,-1.0,0.9228149652481079,-1.0,-1.0,-1.0,0.8862934708595276,0.32558903098106384,-1.0,0.13666336238384247,-1.0,0.026195179671049118,53.82453155517578
29,-1.0,0.6845238208770752,-1.0,0.5,0.6046841740608215,-1.0,-1.0,0.5270270109176636,0.9903533458709717,-1.0,0.9360129237174988,-1.0,-1.0,-1.0,0.9224704504013062,0.337923526763916,-1.0,0.1881117820739746,-1.0,0.03490461781620979,57.2601203918457
30,-1.0,0.4960784316062927,-1.0,1.0,0.5163458585739136,-1.0,-1.0,0.029631255194544792,0.9873611330986023,-1.0,0.9372749924659729,-1.0,-1.0,-1.0,0.8848369121551514,0.4672013223171234,-1.0,0.14349012076854706,-1.0,0.09576671570539474,55.579864501953125
31,-1.0,0.5072992444038391,-1.0,1.0,0.48178255558013916,-1.0,-1.0,0.5116279125213623,0.9907359480857849,-1.0,0.9135861396789551,-1.0,-1.0,-1.0,0.9022966027259827,0.28418827056884766,-1.0,0.09932636469602585,-1.0,0.03089297004044056,57.21735382080078
32,-1.0,0.8666666746139526,-1.0,1.0,0.47953030467033386,-1.0,-1.0,0.5833333134651184,0.9832245111465454,-1.0,0.8796338438987732,-1.0,-1.0,-1.0,0.9182520508766174,0.1471283733844757,-1.0,0.1288226991891861,-1.0,0.0373845174908638,60.23976135253906
33,-1.0,0.46198830008506775,-1.0,1.0,0.6717993021011353,-1.0,-1.0,0.05662251636385918,0.9865508079528809,-1.0,0.9523133039474487,-1.0,-1.0,-1.0,0.8976618051528931,0.3783571422100067,-1.0,0.07824958860874176,-1.0,0.021753443405032158,55.05295944213867
34,-1.0,0.6858974099159241,-1.0,1.0,0.5908334851264954,-1.0,-1.0,1.0,0.9863494634628296,-1.0,0.931004524230957,-1.0,-1.0,-1.0,0.931650698184967,0.21599547564983368,-1.0,0.12055513262748718,-1.0,0.021373199298977852,64.83658599853516
35,-1.0,0.6969696879386902,-1.0,1.0,0.6135854721069336,-1.0,-1.0,1.0,0.9884071946144104,-1.0,0.9530470967292786,-1.0,-1.0,-1.0,0.907195508480072,0.2747619152069092,-1.0,0.12249474227428436,-1.0,0.022639885544776917,65.79102325439453
36,-1.0,0.7066666483879089,-1.0,1.0,0.44800129532814026,-1.0,-1.0,1.0,0.9777413010597229,-1.0,0.873245894908905,-1.0,-1.0,-1.0,0.8247665762901306,0.45855364203453064,-1.0,0.17027345299720764,-1.0,0.03305494040250778,64.92303466796875
37,-1.0,0.5722222328186035,-1.0,1.0,0.5088180303573608,-1.0,-1.0,1.0,0.9821502566337585,-1.0,0.9175198674201965,-1.0,-1.0,-1.0,0.9275427460670471,0.3117011785507202,-1.0,0.16739913821220398,-1.0,0.01705131120979786,64.0440444946289
38,-1.0,0.4722222089767456,-1.0,1.0,0.6495151519775391,-1.0,-1.0,1.0,0.9922593832015991,-1.0,0.9275546669960022,-1.0,-1.0,-1.0,0.9095142483711243,0.21644268929958344,-1.0,0.10779301077127457,-1.0,0.10357506573200226,63.78876495361328
39,-1.0,0.6758409738540649,-1.0,1.0,0.6114928126335144,-1.0,-1.0,1.0,0.9890598058700562,-1.0,0.940643310546875,-1.0,-1.0,-1.0,0.9015350341796875,0.2989504635334015,-1.0,0.18014445900917053,-1.0,0.01798790507018566,66.15653991699219
40,-1.0,0.7142857313156128,-1.0,1.0,0.2638516426086426,-1.0,-1.0,1.0,0.981461763381958,-1.0,0.8739833235740662,-1.0,-1.0,-1.0,0.8764430284500122,0.27428892254829407,-1.0,0.1813860535621643,-1.0,0.014814771711826324,61.805152893066406
41,-1.0,0.5588235259056091,-1.0,0.005291005130857229,0.3858315646648407,-1.0,-1.0,1.0,0.983398973941803,-1.0,0.9147024154663086,-1.0,-1.0,-1.0,0.8731580972671509,0.4251755177974701,-1.0,0.12068422138690948,-1.0,0.05145743861794472,53.18523025512695
42,-1.0,0.8666666746139526,-1.0,1.0,0.5905987024307251,-1.0,-1.0,0.5068027377128601,0.9891561269760132,-1.0,0.9266027808189392,-1.0,-1.0,-1.0,0.8928695321083069,0.3753036856651306,-1.0,0.1355026364326477,-1.0,0.02522187866270542,63.087249755859375
43,-1.0,0.8666666746139526,-1.0,1.0,0.4255513548851013,-1.0,-1.0,1.0,0.9922052621841431,-1.0,0.9407402276992798,-1.0,-1.0,-1.0,0.9020040035247803,0.4625695049762726,-1.0,0.14486199617385864,-1.0,0.03463225066661835,67.69231414794922
44,-1.0,0.4702380895614624,-1.0,1.0,0.34358111023902893,-1.0,-1.0,0.6666666865348816,0.9758080244064331,-1.0,0.9256172776222229,-1.0,-1.0,-1.0,0.8862556219100952,0.3950791358947754,-1.0,0.14660489559173584,-1.0,0.07934129983186722,58.89192962646485
