epoch,obj_loss,reg_loss,overall_loss
0,0.754101574420929,0.30400165915489197,1.0581032037734985
0,0.7509807348251343,0.3040014058351517,1.0549821257591248
0,0.7423396507898966,0.30400098363558453,1.0463406244913738
0,0.7290242165327072,0.3040004074573517,1.0330246090888977
0,0.7127781987190247,0.3039997398853302,1.0167779207229615
0,0.694496105114619,0.3039989421765009,0.9984950323899587
0,0.6751010417938234,0.30399807010378155,0.9790990948677063
0,0.654829427599907,0.30399711057543755,0.958826519548893
0,0.6337425410747529,0.30399608612060547,0.9377386106385125
0,0.6127499073743821,0.3039949953556061,0.9167448878288269
0,0.5918700451200659,0.3039938509464264,0.89586387981068
0,0.5715563595294952,0.3039926464358966,0.8755489885807037
0,0.5521560403016897,0.3039914048635043,0.8561474268253033
0,0.5334145533187049,0.30399012139865333,0.837404659816197
0,0.5156445781389872,0.30398880640665693,0.8196333726247153
0,0.49887367244809866,0.30398746579885483,0.8028611280024053
0,0.48384370172725005,0.3039860900710611,0.7878297812798445
0,0.46988455951213837,0.3039846867322922,0.7738692363103231
0,0.456132088052599,0.3039832538680026,0.7601153317250704
0,0.4433010190725326,0.3039817839860916,0.7472827941179276
0,0.4309741336674917,0.30398028947058175,0.7349544139135452
0,0.41954134878787125,0.3039787709712982,0.723520110953938
0,0.4085071009138356,0.3039772277292998,0.7124843208686166
0,0.3984063031772772,0.30397566532095277,0.7023819610476494
0,0.38874871194362637,0.3039740765094757,0.6927227807044983
0,0.3799368721934465,0.3039724597564111,0.683909324499277
0,0.37185276824015157,0.30397081375122076,0.6758235748167392
0,0.3640398090439183,0.30396914269242975,0.6680089448179518
0,0.35654381174465705,0.30396745122712243,0.6605112562919486
0,0.34984742403030394,0.30396573344866445,0.6538131505250931
0,0.34339373150179464,0.3039639938262202,0.6473577185984581
0,0.3371066986583173,0.3039622278884054,0.6410689195618035
0,0.3312882934555863,0.3039604371244258,0.6352487233552067
0,0.32567913435837803,0.3039586272309809,0.6296377541387783
0,0.32050745402063646,0.3039567955902645,0.6244642419474467
0,0.3157643551627795,0.30395494070318013,0.619719288415379
0,0.31105069332831614,0.3039530708983138,0.6150037565746823
0,0.3066056151139109,0.30395117637358215,0.6105567844290483
0,0.3020445578373396,0.30394926285132384,0.6059938134291233
0,0.2978890426456929,0.3039473325014114,0.6018363684415817
0,0.293850963435522,0.30394538364759305,0.5977963405411418
0,0.29006214688221615,0.30394341832115535,0.59400555846237
0,0.28644743596398553,0.30394143212673275,0.5903888615064843
0,0.2829908569428054,0.3039394305510954,0.5869302810593084
0,0.2797279758585824,0.30393741660647916,0.5836653861734602
0,0.27663655676271603,0.3039353872122971,0.5805719378201858
0,0.273937481831997,0.3039333408183239,0.5778708166264473
0,0.27084273037811124,0.30393128034969163,0.5747740045189857
0,0.26804606312391716,0.3039292091009567,0.5719752664468727
0,0.26539025127887733,0.3039271229505538,0.5693173682689667
