epoch,objective_loss,entropy_loss,overall_loss
0,13.08195347874752,1.061653679417227,14.143607154055152
1,11.162204814171725,0.6597432441530826,11.821948056840638
2,10.515816642590023,0.5419450042062652,11.057761648654612
3,10.084347995461483,0.48669470953134436,10.571042704068331
4,9.69821649227314,0.46040259607075357,10.15861909008843
5,9.35239269833706,0.43894334932230716,9.79133604345622
6,9.122518006815833,0.424009383608729,9.546527386958873
7,8.90541754424461,0.41282950077524666,9.318247044777412
8,8.676562316948072,0.4047862588049711,9.08134857559086
9,8.46140601425946,0.39423522523729826,8.855641235589808
10,8.289335002757491,0.38766657696231205,8.677001579457892
11,8.140606100924892,0.3825139810544951,8.523120084101262
12,7.920948050690147,0.37703175581391457,8.297979807399695
13,7.792469321346903,0.3698591732134138,8.162328485765093
14,7.63532889782323,0.3642835134882374,7.999612413357683
15,7.531320027238426,0.36142678971656317,7.89274681824275
16,7.296483547075394,0.3564766601022687,7.65296020540737
17,7.169910412199912,0.3544324520397729,7.52434286352329
18,7.089721150367319,0.35004498483349966,7.439766130803593
19,6.974392708362099,0.34571322867170157,7.320105937116445
20,6.808502380956192,0.34429506210913907,7.152797444766223
21,6.702502949738218,0.34589371009320374,7.0483966612321955
22,6.596285035406163,0.3404183207501867,6.936703355747871
23,6.505147524123449,0.33694927984909845,6.842096804450022
24,6.335448845681561,0.33126842941707657,6.666717278431042
25,6.243295258970832,0.33232252624101893,6.575617786779829
26,6.115497222703029,0.3297695649503644,6.445266788263755
