epoch,precision,recall,train_loss
0,0.042157236486673355,0.5311004519462585,0.8691789507865906
1,0.049197860062122345,0.440191388130188,0.7276681065559387
2,0.08757062256336212,0.2966507077217102,0.5295212268829346
3,0.261904776096344,0.15789473056793213,0.3778102397918701
4,0.557692289352417,0.13875597715377808,0.2967867851257324
5,0.6326530575752258,0.1483253538608551,0.25837016105651855
6,0.6304348111152649,0.13875597715377808,0.24790248274803162
7,0.699999988079071,0.13397128880023956,0.24653372168540955
8,0.6428571343421936,0.12918660044670105,0.24527782201766968
9,0.699999988079071,0.13397128880023956,0.24856753647327423
10,0.5614035129547119,0.15311004221439362,0.2545866072177887
11,0.6111111044883728,0.15789473056793213,0.261008620262146
12,0.6399999856948853,0.15311004221439362,0.2591358423233032
13,0.6304348111152649,0.13875597715377808,0.2581932842731476
14,0.7111111283302307,0.15311004221439362,0.25359082221984863
15,0.6585366129875183,0.12918660044670105,0.24732670187950134
16,0.699999988079071,0.13397128880023956,0.23890933394432068
17,0.7435897588729858,0.13875597715377808,0.23499469459056854
18,0.7297297120094299,0.12918660044670105,0.2310105860233307
19,0.707317054271698,0.13875597715377808,0.22268998622894287
20,0.6595744490623474,0.1483253538608551,0.2684265375137329
21,0.6818181872367859,0.1435406655073166,0.25570547580718994
22,0.7179487347602844,0.13397128880023956,0.24112004041671753
23,0.824999988079071,0.15789473056793213,0.22372733056545258
24,0.7021276354789734,0.15789473056793213,0.22088360786437988
25,0.7333333492279053,0.15789473056793213,0.21074041724205017
26,0.6393442749977112,0.1866028755903244,0.2022799551486969
27,0.698113203048706,0.17703349888324738,0.19141885638237
28,0.7692307829856873,0.19138756394386292,0.19222350418567657
29,0.8653846383094788,0.21531100571155548,0.18060246109962463
30,0.6304348111152649,0.13875597715377808,0.2395535707473755
31,0.6744186282157898,0.13875597715377808,0.22756925225257874
32,0.7368420958518982,0.13397128880023956,0.21250560879707336
33,0.7894737124443054,0.1435406655073166,0.19527491927146912
34,0.7804877758026123,0.15311004221439362,0.18808865547180176
35,0.8478260636329651,0.1866028755903244,0.17832806706428528
36,0.8235294222831726,0.20095694065093994,0.1718297004699707
37,0.8275862336158752,0.22966507077217102,0.16750867664813995
