epoch,mAP,overall_loss
0,86.69999694824219,155.2356414794922
1,78.2833251953125,55.231801986694336
2,77.08332824707031,44.99692726135254
3,81.33333587646484,35.38061714172363
4,90.0,10.34500765800476
5,86.41666412353516,7.582433462142944
6,88.86666107177734,5.882040500640869
7,85.53333282470703,4.397979259490967
8,96.0,8.383159160614014
9,95.20000457763672,6.036575078964233
10,96.53333282470703,3.2320783138275146
11,91.0,2.239632487297058
12,94.20000457763672,8.41032886505127
13,94.33333587646484,5.915408134460449
14,91.0,4.704444408416748
15,91.0,3.107232928276062
16,94.20000457763672,7.167255878448486
17,96.20000457763672,5.8250732421875
18,90.20000457763672,4.696105241775513
19,98.53333282470703,3.744877576828003
20,94.20000457763672,7.872581958770752
21,96.66665649414062,5.647117853164673
22,100.0,4.676121354103088
23,97.53334045410156,4.510961651802063
24,99.33333587646484,7.2500410079956055
25,95.20000457763672,5.659289836883545
26,81.86666107177734,5.988262414932251
27,95.20000457763672,3.9960371255874634
28,96.20000457763672,8.184624433517456
29,91.0,6.5032126903533936
30,87.86666870117188,5.846039533615112
31,94.20000457763672,6.337783932685852
32,92.86666870117188,9.023983478546143
33,98.33334350585938,7.833042621612549
34,97.53334045410156,7.083218812942505
35,99.33333587646484,5.281768798828125
