epoch,mAP,loss
0,54.99702835083008,0.651246252655983
1,50.361778259277344,0.27387431189417843
2,59.110103607177734,0.2584225476719439
3,63.00064468383789,0.19598437007516623
4,67.70870971679688,0.3398328222334385
5,69.20881652832031,0.1804288398474455
6,83.7261962890625,0.11845791107043624
7,70.80519104003906,0.1004928521811962
8,86.20303344726562,0.2692099435254931
9,95.58866882324219,0.11671270802617073
10,71.7333755493164,0.1477923646569252
11,80.56333923339844,0.08548824023455381
12,80.38007354736328,0.27818870116025207
13,91.97506713867188,0.15342358984053134
14,66.7263412475586,0.12652750140987334
15,91.26846313476562,0.08592735938727855
16,87.25383758544922,0.2951207248494029
17,96.24798583984375,0.11717841373756528
18,89.64717864990234,0.1519622839987278
19,77.35453796386719,0.061964559741318224
20,73.69062805175781,0.286330172047019
21,86.05201721191406,0.1314958487637341
22,93.47271728515625,0.11830770205706358
23,77.7168960571289,0.09116988182067871
24,87.84358215332031,0.2755470436066389
25,84.41839599609375,0.10906493989750743
26,93.57906341552734,0.12525149430148302
27,77.49493408203125,0.08390801511704922
28,75.77098083496094,0.3480818875133991
29,93.53736114501953,0.10364105757325888
30,81.07393646240234,0.11977031603455543
31,89.10032653808594,0.10697370655834675
32,94.52262115478516,0.3212972491979599
33,96.322998046875,0.09366737138479947
34,98.2712173461914,0.08843919755890965
35,99.38186645507812,0.06730100782588123
36,92.00462341308594,0.33869996294379234
37,91.2458267211914,0.08805356649681925
38,81.0438003540039,0.09252672102302312
39,92.32630920410156,0.10186517946422101
40,85.0213623046875,0.39103861153125763
41,87.19889831542969,0.09754815381020308
42,84.21198272705078,0.11073290314525366
43,96.74447631835938,0.09096526978537439
44,86.23136138916016,0.371429243683815
45,92.93107604980469,0.11452528862282634
46,90.05817413330078,0.10041510295122862
47,78.84224700927734,0.09553529452532529
48,89.07864379882812,0.3228446945548058
49,95.58080291748047,0.10091399401426315
50,94.381103515625,0.09704669900238516
51,91.2804946899414,0.10624218247830867
52,92.30307006835938,0.417672261595726
53,91.3980941772461,0.11552813900634647
54,91.30384063720703,0.09707866795361042
55,95.15863800048828,0.06672877874225379
56,86.86328887939453,0.3680564045906067
57,82.18701171875,0.1402175762690604
58,84.92266845703125,0.07375276256352663
59,86.85881042480469,0.0955514025874436
60,90.79100036621094,0.38168255090713504
61,94.7011947631836,0.134094737842679
62,84.35272216796875,0.08912674086168408
63,83.64515686035156,0.0761226199567318
64,86.50065612792969,0.34460921585559845
65,93.89995574951172,0.14806692562997342
66,85.71421813964844,0.08859730847179889
67,98.01069641113281,0.0881222444586456
68,84.63102722167969,0.4119279086589813
69,84.06263732910156,0.15437483740970492
70,97.58995819091797,0.08749737441539765
71,96.06951141357422,0.07898333994671702
72,86.7167739868164,0.3833346337080002
73,96.62583923339844,0.17181398123502734
74,95.96221923828125,0.08381324540823698
75,83.35433959960938,0.057723727542907
76,82.97874450683594,0.3797574609518051
77,92.23223876953125,0.19446244463324544
78,92.40806579589844,0.10665931869298219
79,97.38784790039062,0.06603323593735695
80,95.4564437866211,0.36449067294597626
81,95.75798034667969,0.2171124055981636
82,93.4831314086914,0.1086054000072181
83,81.61021423339844,0.07352663949131966
84,96.93787384033203,0.4031569749116898
85,74.70225524902344,0.2440531872212887
86,92.24357604980469,0.10134720802307128
87,95.0736083984375,0.06776925623416899
88,98.27792358398438,0.36416815519332885
89,97.32389831542969,0.20861402750015257
90,83.33139038085938,0.1323045063763857
91,82.4207992553711,0.11454429551959036
92,75.1785659790039,0.41329409927129745
93,82.00654602050781,0.21050407364964485
94,75.6696548461914,0.12145278751850128
95,80.38102722167969,0.09929720535874366
96,79.03982543945312,0.4213660657405853
97,94.16202545166016,0.27530436813831327
98,91.32218170166016,0.14068764615803958
99,97.73580169677734,0.07237385436892509
100,84.23281860351562,0.4095759391784668
101,92.74479675292969,0.23878395110368728
102,86.95439147949219,0.13055376317352058
103,82.19774627685547,0.08006844595074653
104,96.19108581542969,0.42470933198928834
105,90.49302673339844,0.2593094386160374
106,83.82738494873047,0.14503336921334267
107,91.57927703857422,0.09083993788808585
108,97.57279205322266,0.3882240533828735
109,88.82730865478516,0.24879358112812044
110,79.24173736572266,0.1760981786996126
111,96.35828399658203,0.09901228658854962
112,76.83673858642578,0.39773039072752003
113,71.25450134277344,0.33578048348426814
114,97.78520202636719,0.1725770603865385
115,92.9266357421875,0.12257202323526145
116,92.6047134399414,0.37988945841789246
117,82.38235473632812,0.257391981780529
118,85.88207244873047,0.18267104774713516
119,82.21404266357422,0.14283923022449016
120,83.735595703125,0.41470538377761845
121,87.56114959716797,0.30342160165309906
122,96.86113739013672,0.1549749471247196
123,95.5121841430664,0.1494234763085842
124,82.1187973022461,0.40197306871414185
