epoch,mAP,entropy_loss,cosine_loss,overall_loss
0,92.02201843261719,12.83271598815918,0.4887724816799164,13.321488380432129
1,95.51091003417969,12.419780731201172,0.49002623558044434,12.909807205200195
2,75.71924591064453,6.857613563537598,0.4906165897846222,7.348230361938477
3,92.87757873535156,8.095714569091797,0.48782750964164734,8.583541870117188
4,86.16667175292969,19.47102165222168,0.4969601035118103,19.967981338500977
5,73.18750762939453,15.528667449951172,0.49658992886543274,16.025257110595703
6,76.66667175292969,11.142240524291992,0.4962281584739685,11.638468742370605
7,74.40972137451172,9.052940368652344,0.4960419237613678,9.548982620239258
8,64.13194274902344,24.050310134887695,0.43631511926651,24.48662567138672
9,80.0,13.968292236328125,0.4360930025577545,14.404385566711426
10,68.05555725097656,8.886444091796875,0.4360126852989197,9.322456359863281
11,99.72222137451172,5.711723327636719,0.4361318051815033,6.147855281829834
12,90.0,21.439210891723633,0.3947180211544037,21.83392906188965
13,79.49999237060547,16.153751373291016,0.39440885186195374,16.548160552978516
14,99.40972137451172,11.256400108337402,0.39416107535362244,11.650561332702637
15,89.05258178710938,6.203808784484863,0.39403730630874634,6.597846031188965
16,68.05258178710938,21.29837417602539,0.3627656102180481,21.66114044189453
17,89.72222137451172,15.403249740600586,0.36240240931510925,15.76565170288086
18,89.05258178710938,9.41857624053955,0.3621053099632263,9.780681610107422
19,88.63591003417969,8.421631813049316,0.36190488934516907,8.783536911010742
20,68.40972137451172,25.427505493164062,0.3358568847179413,25.763362884521484
21,67.26686096191406,15.997013092041016,0.3356678783893585,16.33268165588379
22,89.72222137451172,11.085121154785156,0.3355369567871094,11.420658111572266
23,84.05258178710938,7.0609259605407715,0.33548903465270996,7.396414756774902
24,100.0,26.65119171142578,0.31596481800079346,26.9671573638916
25,100.0,19.25684356689453,0.31580695509910583,19.572650909423828
26,83.05257415771484,14.817760467529297,0.3156990110874176,15.133459091186523
27,85.30258178710938,12.87121868133545,0.31564268469810486,13.186861038208008
28,67.74305725097656,23.96019172668457,0.29749995470046997,24.257692337036133
29,71.38888549804688,20.016796112060547,0.29739058017730713,20.314186096191406
30,88.94445037841797,11.524425506591797,0.2973313331604004,11.821756362915039
31,89.40972137451172,9.399728775024414,0.29732200503349304,9.697051048278809
32,66.85713958740234,26.337989807128906,0.280660480260849,26.618650436401367
33,76.07638549804688,21.250885009765625,0.28054964542388916,21.531435012817383
34,84.72222137451172,17.45674705505371,0.28048476576805115,17.737232208251953
35,85.30258178710938,13.739313125610352,0.2804642915725708,14.019777297973633
36,86.3888931274414,25.09752082824707,0.2674696743488312,25.364990234375
37,69.05258178710938,19.83730125427246,0.26744943857192993,20.104751586914062
38,99.1875,14.693083763122559,0.2674757242202759,14.960559844970703
39,99.72222137451172,8.033477783203125,0.2675522565841675,8.301030158996582
40,72.85713958740234,26.877954483032227,0.2569245398044586,27.134878158569336
41,72.5793685913086,28.54708480834961,0.2567633390426636,28.803848266601562
42,71.90972900390625,19.51021385192871,0.25663235783576965,19.766845703125
43,100.0,13.914023399353027,0.25654661655426025,14.170570373535156
44,79.72222900390625,28.900470733642578,0.24571195244789124,29.146183013916016
45,99.05555725097656,22.475263595581055,0.24558155238628387,22.720844268798828
46,82.27777099609375,18.100975036621094,0.24548090994358063,18.34645652770996
47,74.40972137451172,17.155162811279297,0.24541957676410675,17.400583267211914
48,65.71427917480469,35.113624572753906,0.23657271265983582,35.350196838378906
49,66.38888549804688,25.22504997253418,0.23645912110805511,25.461509704589844
50,73.72222900390625,19.038650512695312,0.2363736629486084,19.2750244140625
51,98.63591003417969,15.445688247680664,0.23631969094276428,15.682007789611816
52,89.72222137451172,25.995769500732422,0.22817328572273254,26.22394371032715
53,69.0,22.926544189453125,0.22807539999485016,23.154619216918945
54,70.99305725097656,20.960147857666016,0.22801269590854645,21.188159942626953
55,75.0,17.177845001220703,0.22798213362693787,17.405826568603516
56,83.40972900390625,30.235990524291992,0.22060111165046692,30.456592559814453
57,71.94444274902344,23.240428924560547,0.22052255272865295,23.46095085144043
58,65.02083587646484,25.751209259033203,0.22047431766986847,25.971683502197266
59,90.0,16.828441619873047,0.22045962512493134,17.048900604248047
60,63.72222137451172,33.89612579345703,0.21325835585594177,34.10938262939453
61,82.5,21.451589584350586,0.2131441831588745,21.66473388671875
62,65.9126968383789,22.035009384155273,0.21305815875530243,22.24806785583496
63,90.0,13.27076244354248,0.21300025284290314,13.483762741088867
64,82.22222137451172,33.38739776611328,0.20653638243675232,33.59393310546875
65,68.72222137451172,32.778377532958984,0.2064315676689148,32.98480987548828
66,63.49702453613281,27.443214416503906,0.20634634792804718,27.649560928344727
67,100.0,18.727706909179688,0.20628029108047485,18.93398666381836
68,83.05555725097656,26.289642333984375,0.2027454376220703,26.492387771606445
69,64.44444274902344,28.311906814575195,0.2026708871126175,28.514577865600586
70,68.33333587646484,23.241254806518555,0.2026112675666809,23.443866729736328
71,86.16667175292969,21.963726043701172,0.20257091522216797,22.166297912597656
