epoch,mAP,overall_loss
0,13.59262752532959,272.1683525734761
1,33.39832305908203,201.9385575504167
2,40.79214859008789,191.416142294593
3,46.97481918334961,151.16772159278827
4,54.28550720214844,104.35128404062691
5,58.82292556762695,103.58239998208717
6,59.62364196777344,103.24877799149098
7,61.59819412231445,103.06298569077296
8,62.398780822753906,93.53431676972842
9,66.72159576416016,81.91253156864897
10,70.6412582397461,41.65058874238466
11,82.1151123046875,24.426082209915144
12,85.28107452392578,24.073636831966695
13,87.46321868896484,23.827725762171106
14,88.21343994140625,23.65116324661471
15,89.806396484375,23.469847819483867
16,90.57501220703125,23.382492658094314
17,90.45956420898438,23.382860824571463
18,91.0943832397461,23.239792116990323
19,88.9875259399414,23.59569783413664
20,91.24842834472656,23.21969927625453
21,91.67351531982422,23.14177271491247
22,92.5344467163086,23.019150192855932
23,92.08394622802734,23.040604694515256
24,92.66010284423828,22.986685617595683
25,93.6174545288086,22.839400893407507
26,92.96585083007812,22.92304054557856
27,93.37301635742188,22.81402591779722
28,93.73351287841797,22.785319269126187
29,94.00927734375,22.753806526779286
30,93.55561065673828,22.752832977484317
31,94.53716278076172,22.647671322450584
32,94.3339614868164,22.636083888669386
33,94.39131164550781,22.654210247892
34,94.68553924560547,22.58033296571555
35,95.00724029541016,22.53022243621502
36,95.13248443603516,22.533063705931315
37,94.87542724609375,22.552461030635428
38,95.22964477539062,22.440611189984264
39,95.42460632324219,22.483457487525683
40,95.66185760498047,13.44349232442836
41,98.31830596923828,1.6154895008984191
42,97.90059661865234,1.4822444043895047
43,98.46028137207031,1.3499088816291904
44,98.54729461669922,1.362682943542799
45,98.26243591308594,1.2736824838616319
46,98.6019515991211,1.226125850692286
47,98.58135986328125,1.2213490455814293
48,98.58444213867188,1.2038322462839
49,98.64988708496094,1.1600228252668767
50,98.75486755371094,1.0843645017065695
51,98.7105712890625,1.1028815400093162
52,98.93875122070312,1.0219498899970068
53,98.88941192626953,1.0837188947760896
54,98.90357208251953,1.0310876666706918
55,98.7928237915039,1.045704100043216
56,99.16877746582031,0.9403091824831485
57,99.0875244140625,0.8969979610505464
58,99.08328247070312,0.9906413834013625
59,99.17485046386719,0.9253120854206333
60,99.12530517578125,0.9074283685561613
61,99.14213562011719,0.8649180409967476
62,99.1653823852539,0.863356688568461
63,99.09659576416016,0.8061387662557844
64,98.86176300048828,0.867497149154755
65,99.36173248291016,0.818881661056521
66,99.25007629394531,0.8030438194883628
67,99.37628173828125,0.8082051766996687
68,99.35147094726562,0.7473562982739179
69,99.37145233154297,0.7463623994551867
70,99.1622314453125,0.7797268112718477
71,99.31977844238281,0.7031278207515045
72,99.45462799072266,0.7394560516435416
73,99.6346206665039,0.6499581389419786
74,99.24784851074219,0.7952745135424406
75,99.18778228759766,0.7868097604034425
76,99.48423767089844,0.6966830484555857
77,99.57593536376953,0.6505764165681829
78,99.42747497558594,0.6530289966480955
79,99.49867248535156,0.6247363244414542
80,99.52671813964844,0.6452546489048508
81,99.502197265625,0.6659424338780408
82,99.45018005371094,0.6659122191547875
83,99.56130981445312,0.6338435998054367
84,99.3777084350586,0.5900998158208651
85,99.52590942382812,0.6433167598533924
86,99.39452362060547,0.6713738673571362
87,99.33251190185547,0.6648345648159162
88,99.44258117675781,0.5962206417073806
89,99.687255859375,0.5679280484253746
90,99.5467529296875,0.6050236282526714
91,99.72761535644531,0.5346846055530062
92,99.581787109375,0.5607826965101435
93,99.63153839111328,0.5550740303418843
94,99.62133026123047,0.5239170089839614
95,99.52896118164062,0.5662778075894866
96,99.55460357666016,0.5522197509210897
97,99.64431762695312,0.5410205960828574
98,99.38472747802734,0.5309227550375861
99,99.49933624267578,0.586977878506196
100,99.6987075805664,0.4958244555271462
101,99.66119384765625,0.5451527188023458
102,99.58718872070312,0.5344983171209272
103,99.60560607910156,0.5378390721091665
104,99.6150131225586,0.5438655194106462
105,99.60720825195312,0.513226637615102
106,99.49989318847656,0.5400003958262293
107,99.66222381591797,0.4729172992057676
108,99.56218719482422,0.510204968676764
109,99.67395782470703,0.4236736986455869
110,99.67476654052734,0.5440216529387853
111,99.73484802246094,0.4748152387163318
