epoch,mAP,asym_loss
0,25.598403930664062,2.5477300499166766
1,45.08824157714844,1.709091931581497
2,41.15233612060547,1.5927991941571236
3,47.27010726928711,1.531912097973483
4,63.67854309082031,2.5497108293431157
5,78.3401107788086,1.2631441312176843
6,81.49580383300781,1.2328711056283546
7,79.50182342529297,1.0648667088576729
8,69.28779602050781,2.7432669172329565
9,79.05158996582031,1.2212302088737488
10,80.27290344238281,1.1364289692470002
11,83.05461120605469,1.1033123321831233
12,74.2445068359375,2.933486410549708
13,73.6243667602539,1.288351120161159
14,80.53153991699219,1.1548550091683862
15,90.4031753540039,0.9896897726825307
16,61.71913146972656,2.933619008000407
17,73.861572265625,1.2503863237798214
18,83.57038879394531,1.213093456945249
19,84.17574310302734,1.0812543806220796
20,72.03673553466797,3.1699502728879447
21,69.60948944091797,1.230031433382204
22,82.34403991699219,1.1500737704336643
23,78.03458404541016,1.1147743617849686
24,75.28644561767578,3.3881791920534194
25,80.00784301757812,1.2875653005072045
26,80.74837493896484,1.0865678702081951
27,83.52747344970703,1.0486544982663224
28,76.86933135986328,3.5805861332586826
29,80.53497314453125,1.257601832704885
30,81.20584106445312,1.2362880249108585
31,75.22483825683594,1.0250535503562008
