epoch,mAP,asym_loss,dynamic_adj_loss,overall_loss
0,30.522294998168945,6.377558469772338,0.0,6.377558469772338
1,34.39680862426758,4.5041985767228265,0.0,4.5041985767228265
2,43.52337646484375,4.117520953927721,0.0,4.117520953927721
3,48.67746353149414,4.001790727887835,0.0,4.001790727887835
4,48.531585693359375,8.999159114701405,0.0,8.999159114701405
5,56.39198303222656,4.264230396066393,0.0,4.264230396066393
6,72.85884857177734,3.4689006805419926,0.0,3.4689006805419926
7,75.2952880859375,3.263383669512612,0.0,3.263383669512612
8,66.05855560302734,8.989509974207198,0.0,8.989509974207198
9,67.5226821899414,4.388280025550298,0.0,4.388280025550298
10,71.52466583251953,3.3517665011542186,0.0,3.3517665011542186
11,66.49195861816406,3.0148394022669116,0.0,3.0148394022669116
12,55.515159606933594,10.073718088013782,0.0,10.073718088013782
13,57.47615051269531,5.567107558250428,0.0,5.567107558250428
14,70.29906463623047,3.3621814846992493,0.0,3.3621814846992493
15,72.98375701904297,3.016715705394745,0.0,3.016715705394745
16,55.1267204284668,11.75153829370226,0.0,11.75153829370226
17,67.38705444335938,5.792501534734454,0.0,5.792501534734454
18,64.58721923828125,3.510639156614031,0.0,3.510639156614031
19,60.088096618652344,3.313143883432661,0.0,3.313143883432661
20,62.76127243041992,12.812751071793691,0.0,12.812751071793691
21,70.25582122802734,6.614698852811541,0.0,6.614698852811541
22,63.49557113647461,3.7747054355485097,0.0,3.7747054355485097
23,64.53422546386719,3.3390846082142422,0.0,3.3390846082142422
24,57.35041046142578,14.177639058658055,0.0,14.177639058658055
25,63.575435638427734,7.5356846536908835,0.0,7.5356846536908835
26,66.98639678955078,4.848331979342868,0.0,4.848331979342868
27,70.27543640136719,3.732288509607315,0.0,3.732288509607315
28,63.382225036621094,14.586953129087176,0.0,14.586953129087176
29,55.902587890625,8.621051771300179,0.0,8.621051771300179
30,62.17848205566406,5.227213706289018,0.0,5.227213706289018
31,77.82160186767578,3.820991707699639,0.0,3.820991707699639
32,57.50018310546875,15.89952053342547,0.0,15.89952053342547
33,57.165706634521484,10.592433282307216,0.0,10.592433282307216
34,62.525516510009766,5.846122665064676,0.0,5.846122665064676
35,60.697662353515625,4.4452974285398215,0.0,4.4452974285398215
