3,0,160,0,0
7,0,320,0,0
11,0,480,0,0
15,0,634,6,0
19,0,725,75,0
23,0,815,145,0
27,0,897,223,0
31,0,972,308,0
35,0,1047,393,0
39,0,1119,481,0
43,0,1189,571,0
47,0,1259,661,0
51,0,1327,753,0
55,0,1386,854,0
59,0,1455,945,0
63,0,1520,1040,0
67,0,1584,1136,0
71,0,1653,1227,0
