epoch,mAP,overall_loss
0,71.69542694091797,174.6197230021159
1,70.98310089111328,29.27319081624349
2,67.49141693115234,42.730625788370766
3,70.61438751220703,29.280510584513348
4,95.08812713623047,47.678239822387695
5,95.30381774902344,41.99093246459961
6,94.10197448730469,37.09841728210449
7,95.6920394897461,35.463775634765625
8,96.8140640258789,22.116846402486164
9,95.92118835449219,14.495340347290039
10,97.45886993408203,7.127593278884888
11,94.95221710205078,4.1837466557820635
12,96.71278381347656,23.126475016276043
13,97.63644409179688,14.182150522867838
14,97.86334228515625,6.560955683390299
15,96.82565307617188,3.373230536778768
16,93.83973693847656,20.468210856119793
17,97.5726318359375,11.820576032002768
18,98.14872741699219,6.421149094899496
19,96.93270111083984,4.126447518666585
20,96.83415222167969,23.718221028645832
21,97.27757263183594,18.13529904683431
22,98.26510620117188,10.696180820465088
23,98.71206665039062,6.2182973225911455
24,98.25680541992188,21.628551483154297
25,96.73846435546875,16.29411792755127
26,97.62734985351562,10.257611274719238
27,96.47757720947266,8.975163300832113
28,97.26400756835938,26.835745493570965
29,96.85441589355469,20.96482054392497
30,98.13903045654297,12.363293329874674
31,98.71101379394531,8.817013104756674
32,95.82601165771484,27.16981792449951
33,98.06108856201172,20.19772497812907
34,96.35606384277344,14.868556499481201
35,97.73318481445312,9.906883239746094
